task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	r4_energy	r4_config	r4_reward	r4_rate	r4_avgrate	r4_rollrate	r5_energy	r5_config	r5_reward	r5_rate	r5_avgrate	r5_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
49	32.546661355295996	7	2857.140289178358	32.546661355295996	57.14280578356716	66.1895101727617	138.16886005712496	6	2726.646011378745	138.16886005712496	54.5329202275749	74.41115646844219	45.178602148063995	1	3109.740947902373	45.178602148063995	62.19481895804746	67.70130387206859	52.645202406719996	2	2643.1906155852025	52.645202406719996	52.86381231170405	69.7089273227278	92.97692193033998	8	3447.3165383593773	92.97692193033998	68.94633076718755	75.8381273610668	76.12194975839999	6	2659.351541273341	76.12194975839999	53.18703082546682	78.4909756406018	0	1	1	0	0	0	2	1	1	0	0	0
50	31.615114163688	7	2888.755403342046	31.615114163688	56.64226281062835	71.58955492466978	52.143929881055996	6	2778.789941259801	52.143929881055996	54.48607727960394	71.69511479490788	81.764770764768	1	3191.505718667141	81.764770764768	62.578543503277274	69.4175584432177	35.195288620338	2	2678.3859042055406	35.195288620338	52.51737067069687	63.83573010857949	90.39075976244999	8	3537.707298121827	90.39075976244999	69.36680976709465	69.6201399492949	45.49107432239999	6	2704.842615595741	45.49107432239999	53.03612971756355	60.3523613758224	0	1	1	0	0	0	2	1	1	0	0	0
51	32.407112295999994	7	2921.162515638046	32.407112295999994	56.17620222380857	59.07521239061599	98.87413953032998	6	2877.664080790131	98.87413953032998	55.33969386134867	63.698106102976986	38.87486913024	1	3230.380587797381	38.87486913024	62.12270361148809	58.28790082296699	40.940864110233996	2	2719.3267683157746	40.940864110233996	52.29474554453413	54.76979225815039	89.56514296966	8	3627.272441091487	89.56514296966	69.75523925175936	60.564795138747584	31.578397102512	6	2736.421012698253	31.578397102512	52.62348101342794	58.50824186089319	0	1	1	0	0	0	2	1	1	0	0	0
52	33.437099507559005	7	2954.599615145605	33.437099507559005	55.74716254991708	53.67547473517228	63.2414054705	6	2940.905486260631	63.2414054705	55.488782759634546	56.48008642018848	87.30250707446801	1	3317.683094871849	87.30250707446801	62.59779424286507	56.1712611513903	31.909918494996003	2	2751.2366868107706	31.909918494996003	51.91012616624096	54.813145568649894	87.58404482192	8	3714.856485913407	87.58404482192	70.09163180968693	60.3308388212419	33.22604667283199	6	2769.647059371085	33.22604667283199	52.25749168624689	53.7660295354921	0	1	1	0	0	0	2	1	1	0	0	0
53	37.258219050441	7	2991.857834196046	37.258219050441	55.404774707334184	53.6043645275122	38.769200803504	6	2979.674687064135	38.769200803504	55.179160871558054	53.3871981968392	39.663995261618	1	3357.3470901334667	39.663995261618	62.17309426173087	48.39708342603501	31.734955238624	2	2782.9716420493946	31.734955238624	51.536511889803606	48.412739239646214	104.01761390959999	8	3818.8740998230073	104.01761390959999	70.7198907374631	55.4707906798503	33.264509811623995	6	2802.911569182709	33.264509811623995	51.9057697996798	52.4731011139627	0	1	1	0	0	0	2	1	1	0	0	0
54	106.84951631622499	7	3098.707350512271	106.84951631622499	56.34013364567766	54.427802038138395	37.090193653097	6	3016.764880717232	37.090193653097	54.850270558495126	54.9458295539485	40.00066574735	1	3397.3477558808167	40.00066574735	61.76995919783303	50.187491646491495	31.851251446976	2	2814.822893496371	31.851251446976	51.17859806357038	50.050012123905894	91.69047224148	8	3910.5645720644875	91.69047224148	71.10117403753614	55.4932374430098	31.732800865271994	6	2834.6443700479813	31.732800865271994	51.538988546326934	54.7895974491866	0	1	1	0	0	0	2	1	1	0	0	0
55	98.05828113369999	7	3196.765631645971	98.05828113369999	57.08510056510663	60.62902603639479	36.388205071568	6	3053.1530857887997	36.388205071568	54.52059081765714	61.09435101968919	82.673153455088	1	3480.020909335905	82.673153455088	62.14323052385544	58.959904974238	45.064868866145005	2	2859.887762362516	45.064868866145005	51.06942432790207	60.13994087969011	93.90243287178002	8	4004.4670049362676	93.90243287178002	71.50833937386192	58.8452325352456	31.871013197399996	6	2866.515383245381	31.871013197399996	51.18777470081038	58.323314489675894	0	1	1	0	0	0	2	1	1	0	0	0
56	51.383441951625	7	3248.1490735975963	51.383441951625	56.9850714666245	59.4615921101034	49.718656481284995	6	3102.8717422700847	49.718656481284995	54.43634635561552	61.24833261353431	39.52315422437201	1	3519.5440635602768	39.52315422437201	61.74638708000486	56.03160081182349	33.210851117535	2	2893.098613480051	33.210851117535	50.75611602596581	56.1794058370498	111.19020177235998	8	4115.657206708627	111.19020177235998	72.20451239839697	57.492597900915804	36.3427311312	6	2902.858114376581	36.3427311312	50.927335339940015	57.488050506879006	0	1	1	0	0	0	2	1	1	0	0	0
57	51.850912899343996	7	3299.9999864969404	51.850912899343996	56.89655149132656	54.4058264513046	47.773977147287994	6	3150.6457194173727	47.773977147287994	54.32147792098918	54.67673727941891	39.87696125084	1	3559.4210248111167	39.87696125084	61.36932801398477	49.2741901173249	33.55034467083	2	2926.648958150881	33.55034467083	50.45946479570484	49.4421232646679	85.85725793049998	8	4201.514464639127	85.85725793049998	72.43990456274358	52.8895048625554	31.528111427280002	6	2934.3862258038607	31.528111427280002	50.59286596213553	51.0704503571549	0	1	1	0	0	0	2	1	1	0	0	0
58	46.227085522874994	7	3346.2270720198153	46.227085522874994	56.71571308508162	51.74084348700519	38.68305747167399	6	3189.328776889047	38.68305747167399	54.05641994727198	52.2880641224191	39.021324717382	1	3598.4423495284987	39.021324717382	60.9905482970932	45.07117641692129	78.949006337892	2	3005.597964488773	78.949006337892	50.94233838116564	49.33180393759049	84.26947888728	8	4285.783943526407	84.26947888728	72.64040582248147	52.57366053638409	78.31459870884	6	3012.700824512701	78.31459870884	51.06272583919832	55.62772269253931	0	1	1	0	0	0	2	1	1	0	0	0
59	80.405940909494	7	3426.633012929309	80.405940909494	57.11055021548849	59.6806206584047	36.490584330948	6	3225.819361219995	36.490584330948	53.763656020333244	59.974644624416484	38.85287940912	1	3637.2952289376185	38.85287940912	60.62158714896031	55.27420677227849	32.974262074966	2	3038.572226563739	32.974262074966	50.642870442728984	55.4188218370471	85.84520815152	8	4371.6291516779265	85.84520815152	72.86048586129877	59.3806340999116	31.593229401708	6	3044.294053914409	31.593229401708	50.738234231906816	58.671651292915	0	1	1	0	0	0	2	1	1	0	0	0
60	32.206948855872	7	3458.839961785181	32.206948855872	56.70229445549477	57.99021370676401	36.25232914345499	6	3262.0716903634498	36.25232914345499	53.47658508792541	53.72054598732031	96.96733630976699	1	3734.2625652473853	96.96733630976699	61.21741910241615	54.99033172956899	31.933448132975997	2	3070.5056746967152	31.933448132975997	50.336158601585495	50.35221667198259	86.75987687640001	8	4458.389028554327	86.75987687640001	73.0883447303988	50.98761026867321	50.346814796694	6	3094.640868711103	50.346814796694	50.73181751985415	52.373233315247795	0	1	1	0	0	0	2	1	1	0	0	0
61	33.177224784396	7	3492.017186569577	33.177224784396	56.3228578478964	51.8056678527754	39.53610877181	6	3301.60779913526	39.53610877181	53.25173869573	52.4618525224598	54.64077556885199	1	3788.9033408162372	54.64077556885199	61.111344206713504	49.341409264193	45.762197126652	2	3116.2678718233674	45.762197126652	50.26238502940915	50.758306036687394	85.14008317152	8	4543.529111725847	85.14008317152	73.2827276084814	56.05161946825219	49.5078362064	6	3144.148704917503	49.5078362064	50.712075885766176	57.3771701745467	0	1	1	0	0	0	2	1	1	0	0	0
62	32.40933362106399	7	3524.426520190641	32.40933362106399	55.943278098264145	50.9213699056764	51.112600147963995	6	3352.7203992832237	51.112600147963995	53.217784115606726	52.8392851071752	39.018680208981	1	3827.9220210252183	39.018680208981	60.76066700040029	48.06516544043329	32.718764582438006	2	3148.9866364058053	32.718764582438006	49.98391486358421	46.30236041900769	84.91278298104001	8	4628.441894706887	84.91278298104001	73.46733166201408	51.4759162386721	34.854416436528	6	3179.003121354031	34.854416436528	50.46036700561954	51.00774700514389	0	1	1	0	0	0	2	1	1	0	0	0
63	32.20497388105199	7	3556.631494071693	32.20497388105199	55.5723670948702	48.7641668363639	40.276238080032	6	3392.9966373632556	40.276238080032	53.01557245880087	48.215570931701905	57.59221374004499	1	3885.514234765263	57.59221374004499	60.71115991820724	45.460783988554404	49.96839779672	2	3198.9550342025254	49.96839779672	49.98367240941446	45.5068401475864	86.23613187456	8	4714.678026581447	86.23613187456	73.6668441653351	50.889519972936	45.680889701538	6	3224.684011055569	45.680889701538	50.385687672743266	50.346348928293395	0	1	1	0	0	0	2	1	1	0	0	0
64	31.635672716471994	7	3588.267166788165	31.635672716471994	55.204110258279464	49.6080481790425	36.256786168706995	6	3429.2534235319627	36.256786168706995	52.75774497741481	49.9618503376694	55.777001267699994	1	3941.2912360329633	55.777001267699994	60.63524978512251	47.048272166335394	50.590634803566	2	3249.5456690060914	50.590634803566	49.99301029240141	48.621894003039195	100.96921413667201	8	4815.647240718119	100.96921413667201	74.0868806264326	55.49831802860119	36.18645687415201	6	3260.870467929721	36.18645687415201	50.16723796814956	55.08933990801319	0	1	1	0	0	0	2	1	1	0	0	0
65	31.660943154599998	7	3619.928109942765	31.660943154599998	54.847395605193405	52.49621284946869	76.395351162593	6	3505.648774694556	76.395351162593	53.11589052567509	55.13890818605599	97.55932207982399	1	4038.8505581127874	97.55932207982399	61.19470542595133	56.271227206582395	51.193806016496	2	3300.7394750225876	51.193806016496	50.011204167008906	56.82251883807819	93.12471367735202	8	4908.771954395471	93.12471367735202	74.37533264235562	62.9714229341662	32.772030887372	6	3293.642498817093	32.772030887372	49.90367422450141	62.6229474060327	0	1	1	0	0	0	2	1	1	0	0	0
66	46.361232844828	7	3666.289342787593	46.361232844828	54.72073645951631	61.68137056374551	47.287353572695	6	3552.9361282672508	47.287353572695	53.028897436824636	61.3510424406584	54.864414642953996	1	4093.7149727557417	54.864414642953996	61.100223473966295	56.740562491286596	36.255065116843994	2	3336.9945401394316	36.255065116843994	49.805888658797485	56.74742331555581	102.37898964482	8	5011.150944040291	102.37898964482	74.79329767224314	63.81922796457779	31.713009476147995	6	3325.3555082932407	31.713009476147995	49.63217176557076	59.3509937959333	0	1	1	0	0	0	2	1	1	0	0	0
67	38.46599982901599	7	3704.7553426166087	38.46599982901599	54.48169621495013	53.4416615708525	36.034722508528006	6	3588.9708507757787	36.034722508528006	52.7789830996438	51.9257532200557	40.988947482567	1	4134.7039202383085	40.988947482567	60.80446941526924	46.712176600577195	32.201849564081996	2	3369.1963897035134	32.201849564081996	49.54700573093402	46.655158468248196	93.97855136296799	8	5105.129495403258	93.97855136296799	75.07543375593026	51.416890320062194	31.769378981704	6	3357.1248872749447	31.769378981704	49.36948363639625	49.865092860963095	0	1	1	0	0	0	2	1	1	0	0	0
68	32.84792338372	7	3737.603266000329	32.84792338372	54.168163275367085	47.6634437350397	36.282532551056	6	3625.253383326835	36.282532551056	52.539904106186015	47.666190478460905	38.43128857952999	1	4173.135208817838	38.43128857952999	60.48022041764983	41.2714203719319	32.520111797060004	2	3401.7165015005735	32.520111797060004	49.30023915218222	41.352130604023095	87.06258534329402	8	5192.192080746552	87.06258534329402	75.24916059052974	46.211789155450894	31.762338935600003	6	3388.8872262105447	31.762338935600003	49.11430762623978	45.7845507981581	0	1	1	0	0	0	2	1	1	0	0	0
69	31.579038447515995	7	3769.1823044478447	31.579038447515995	53.845461492112065	44.843559894653	37.04583385958399	6	3662.299217186419	37.04583385958399	52.31856024552027	45.327958324203195	80.73256664035199	1	4253.86777545819	80.73256664035199	60.769539649402724	44.003359851941596	47.48221644364799	2	3449.1987179442217	47.48221644364799	49.27426739920317	45.57464359813599	87.833806980472	8	5280.025887727024	87.833806980472	75.42894125324321	51.073231957811196	32.112532476864	6	3420.9997586874088	32.112532476864	48.87142512410584	50.65623195039199	0	1	1	0	0	0	2	1	1	0	0	0
70	34.53130498545	7	3803.7136094332946	34.53130498545	53.5734311187788	50.266233590983994	37.947433005328	6	3700.246650191747	37.947433005328	52.116150002700664	50.80896571181079	38.743817154944	1	4292.611592613134	38.743817154944	60.45931820581879	45.97708889297579	31.727605088465996	2	3480.926323032688	31.727605088465996	49.02713131031955	45.9736155082624	82.33179021194401	8	5362.357677938969	82.33179021194401	75.52616447801364	51.0488906847052	31.421563543776003	6	3452.4213222311846	31.421563543776003	48.62565242579133	50.4864636531244	0	1	1	0	0	0	2	1	1	0	0	0
71	48.181832274520005	7	3851.8954417078144	48.181832274520005	53.49854780149742	47.2313902165412	62.42464263728	6	3762.671292829027	62.42464263728	52.25932351151427	48.7256328359044	38.624154585599996	1	4331.235747198734	38.624154585599996	60.156052044426865	43.8046675964172	32.939010580896	2	3513.865333613584	32.939010580896	48.803685189077555	43.887315406820406	82.565662536525	8	5444.923340475494	82.565662536525	75.62393528438186	48.690751161927906	44.8800910586	6	3497.3014132897847	44.8800910586	48.5736307401359	49.38401696725511	0	1	1	0	0	0	2	1	1	0	0	0
72	36.514265908134	7	3888.4097076159483	36.514265908134	53.26588640569792	49.1610618425741	52.027022041896	6	3814.6983148709232	52.027022041896	52.25614129960169	51.1910035379171	82.05347824713598	1	4413.28922544587	82.05347824713598	60.45601678692973	51.163172341436294	81.599894834976	2	3595.46522844856	81.599894834976	49.252948334911785	56.18100547055629	82.07276701926499	8	5526.996107494759	82.07276701926499	75.71227544513368	59.57009894503081	34.455673001232	6	3531.7570862910165	34.455673001232	48.38023405878105	56.773201981426	0	1	1	0	0	0	2	1	1	0	0	0
73	49.081183454394	7	3937.490891070342	49.081183454394	53.20933636581543	57.8189048683054	51.448827381423996	6	3866.1471422523473	51.448827381423996	52.24523165205875	59.66988654835821	39.011780713087994	1	4452.301006158958	39.011780713087994	60.166229812958896	55.314498366014504	35.87365301247	2	3631.3388814610303	35.87365301247	49.07214704677068	54.4138545614015	86.53687493524	8	5613.532982429999	86.53687493524	75.85855381662161	59.4161154641121	31.65226142176	6	3563.4093477127767	31.65226142176	48.15418037449698	57.37863940209851	0	1	1	0	0	0	2	1	1	0	0	0
74	49.526190667799995	7	3987.017081738142	49.526190667799995	53.16022775650856	54.125910644164904	52.230792985536	6	3918.3779352378833	52.230792985536	52.24503913650511	51.18900045922089	83.87997404836798	1	4536.180980207327	83.87997404836798	60.482413069431026	51.3697211621312	33.85827464886	2	3665.1971561098903	33.85827464886	48.869295414798536	51.30998132689399	79.07895112383	8	5692.611933553829	79.07895112383	75.90149244738438	54.3097580938376	54.152618876412	6	3617.5619665891886	54.152618876412	48.23415955452251	54.5801372433364	0	1	1	0	0	0	2	1	1	0	0	0
75	49.92182031819199	7	4036.9389020563344	49.92182031819199	53.11761713232019	55.6711412038468	41.154430256367995	6	3959.5323654942513	41.154430256367995	52.09911007229278	56.1992189282366	42.76364688041599	1	4578.944627087742	42.76364688041599	60.24927140904924	51.8218961227542	31.535099356949996	2	3696.7322554668403	31.535099356949996	48.641213887721584	51.81017991627319	88.719797985732	8	5781.331731539561	88.719797985732	76.07015436236264	55.729540648066404	34.409976988968005	6	3651.9719435781567	34.409976988968005	48.052262415502064	53.9474590484096	0	1	1	0	0	0	2	1	1	0	0	0
76	50.23159626408	7	4087.1704983204145	50.23159626408	53.08013634182357	50.582621269980805	45.310961060288	6	4004.843326554539	45.310961060288	52.010952292916095	51.7278899111236	52.296639039839995	1	4631.241266127582	52.296639039839995	60.14599046918938	49.04965870272459	32.11449341544	2	3728.8467488822803	32.11449341544	48.42658115431533	46.845846156627395	79.199808394356	8	5860.531539933917	79.199808394356	76.110799219921	49.77364496424379	32.449829169295995	6	3684.421772747453	32.449829169295995	47.849633412304584	48.903184855536594	0	1	1	0	0	0	2	1	1	0	0	0
77	49.448573064917994	7	4136.619071385332	49.448573064917994	53.03357783827349	49.571677473986796	40.418250447211996	6	4045.261577001751	40.418250447211996	51.86232791027886	50.459992583013005	87.2289638909	1	4718.470230018482	87.2289638909	60.49320807716002	50.310909173529794	31.2631423632	2	3760.1098912454804	31.2631423632	48.20653706724975	49.996225710953	79.257438546075	8	5939.788978479992	79.257438546075	76.15114074974349	52.8988099391525	46.95375009507	6	3731.375522842523	46.95375009507	47.83814772875029	53.06308884263069	0	1	1	0	0	0	2	1	1	0	0	0
78	82.15826407829302	7	4218.777335463625	82.15826407829302	53.40224475270411	56.049251346476	77.83559596714	6	4123.097172968891	77.83559596714	52.19110345530242	60.621361601645994	39.75361819156	1	4758.223848210042	39.75361819156	60.23068162291192	56.6767425813664	33.57620221041	2	3793.6860934558904	33.57620221041	48.021342955137854	56.7893798854778	79.10472612756	8	6018.893704607552	79.10472612756	76.18852790642471	59.754995191742	49.43279886375599	6	3780.808321706279	49.43279886375599	47.85833318615543	60.6564500333964	0	1	1	0	0	0	2	1	1	0	0	0
79	42.675355151793	7	4261.452690615418	42.675355151793	53.268158632692725	56.201089159485704	87.17821040181	6	4210.275383370701	87.17821040181	52.62844229213376	61.792595963346706	61.058421183760004	1	4819.282269393802	61.058421183760004	60.24102836742253	59.9726942271152	91.06936704369001	2	3884.7554604995803	91.06936704369001	48.559443256244755	64.3842559219772	81.12515159268	8	6100.018856200231	81.12515159268	76.25023570250289	64.2809446734159	49.373637866699994	6	3830.181959572979	49.373637866699994	47.87727449466224	61.434748863371894	0	1	1	0	0	0	2	1	1	0	0	0
80	31.892605976389998	7	4293.345296591808	31.892605976389998	53.00426292088652	60.64864764185489	37.491945554558	6	4247.767328925259	37.491945554558	52.441571962040236	61.0402219762697	39.14554224061	1	4858.427811634412	39.14554224061	59.98059026709151	57.04430358757469	50.40616023135	2	3935.1616207309303	50.40616023135	48.582242231246056	57.141639724334105	82.97209854414	8	6182.990954744371	82.97209854414	76.33322166351076	61.1713140635688	35.661758156656	6	3865.843717729635	35.661758156656	47.72646565098315	56.019668839053395	0	1	1	0	0	0	2	1	1	0	0	0
81	31.620805484751997	7	4324.96610207656	31.620805484751997	52.74348904971414	53.075907269152594	40.69851898834799	6	4288.465847913607	40.69851898834799	52.29836399894643	48.038822463618395	56.198221877980004	1	4914.6260335123925	56.198221877980004	59.93446382332186	45.5461294921484	50.82894554472	2	3985.99056627565	50.82894554472	48.609641052142074	45.6916602599504	80.315021383275	8	6263.305976127646	80.315021383275	76.38178019667862	50.5339018006389	31.358963455176	6	3897.202681184811	31.358963455176	47.526861965668424	49.9206035907007	0	1	1	0	0	0	2	1	1	0	0	0
82	31.648411717244997	7	4356.614513793805	31.648411717244997	52.489331491491626	49.1708905383642	37.258013808456006	6	4325.723861722063	37.258013808456006	52.11715496050678	47.8560758960748	98.93034509058998	1	5013.5563786029825	98.93034509058998	60.40429371810822	49.4519005507198	37.93314267324	2	4023.92370894889	37.93314267324	48.481008541552896	49.6790390023782	81.76997886848999	8	6345.075954996137	81.76997886848999	76.4466982529655	54.693956340751996	31.512180164489997	6	3928.714861349301	31.512180164489997	47.333913992160255	53.775322458366205	0	1	1	0	0	0	2	1	1	0	0	0
83	31.921037749316994	7	4388.535551543122	31.921037749316994	52.24447085170383	51.34760404549991	36.65909675814	6	4362.382958480202	36.65909675814	51.93313045809765	49.93061916684191	58.242404748385	1	5071.798783351367	58.242404748385	60.37855694465913	47.7233575033529	36.73048297464	2	4060.65419192353	36.73048297464	48.34112133242298	48.2605094552993	96.62342841567	8	6441.699383411807	96.62342841567	76.68689742156913	54.7580111251418	31.530515388966	6	3960.2453767382667	31.530515388966	47.145778294503174	54.18526128319279	0	1	1	0	0	0	2	1	1	0	0	0
84	39.84419877143999	7	4428.3797503145615	39.84419877143999	52.098585297818374	48.2766466512778	36.120103503888	6	4398.50306198409	36.120103503888	51.74709484687165	48.095342734342594	42.279315094575	1	5114.0780984459425	42.279315094575	60.165624687599326	44.146276356951105	53.55909637280999	2	4114.21328829634	53.55909637280999	48.40250927407458	46.3509679777831	92.773898357866	8	6534.473281769672	92.773898357866	76.87615625611379	52.43625403863799	41.872272176196006	6	4002.1176489144627	41.872272176196006	47.083737046052505	52.9575715804436	0	1	1	0	0	0	2	1	1	0	0	0
85	32.028339602699994	7	4460.408089917261	32.028339602699994	51.865210347875134	50.33616506587511	36.962589239466	6	4435.465651223556	36.962589239466	51.57518199097158	50.3593756923577	43.625092323834	1	5157.7031907697765	43.625092323834	59.97329291592764	45.059542083174094	31.90582245312	2	4146.11911074946	31.90582245312	48.21068733429604	45.0970727895895	93.10731066728398	8	6627.580592436956	93.10731066728398	77.06489060973205	50.42338397917389	32.498528348836004	6	4034.6161772632986	32.498528348836004	46.91414159608487	50.061226463668696	0	1	1	0	0	0	2	1	1	0	0	0
86	51.840472641012	7	4512.248562558273	51.840472641012	51.86492600641693	51.01734221831239	36.283639168170005	6	4471.749290391726	36.283639168170005	51.39941713093938	49.28979649784839	99.652917332592	1	5257.356108102368	99.652917332592	60.42938055290078	49.977698395321006	81.120424887096	2	4227.239535636556	81.120424887096	48.58896017973053	53.902513666411004	85.88416693628399	8	6713.46475937324	85.88416693628399	77.16626160199127	59.288096399769394	32.968923609072	6	4067.5851008723707	32.968923609072	46.75385173416518	58.88872983673	0	1	1	0	0	0	2	1	1	0	0	0
87	35.138649236069995	7	4547.387211794343	35.138649236069995	51.67485467948117	58.0400855279536	36.877724330976	6	4508.627014722702	36.877724330976	51.23439789457616	58.53727571573919	43.62491217950999	1	5300.981020281878	43.62491217950999	60.23842068502134	53.589035866961794	86.93238772574999	2	4314.171923362306	86.93238772574999	49.02468094729893	59.03242180465319	85.56087622115	8	6799.025635594389	85.56087622115	77.26165494993624	62.404462162666995	80.95927331426	6	4148.544374186631	80.95927331426	47.142549706666266	66.87202557727599	0	1	1	0	0	0	2	1	1	0	0	0
88	36.45480408349199	7	4583.8420158778345	36.45480408349199	51.50384287503185	60.552214252366	36.47060935245	6	4545.097624075152	36.47060935245	51.068512630057896	56.0872326989014	38.81162605584	1	5339.792646337718	38.81162605584	59.997670183569866	51.379978610856995	35.377690602784	2	4349.54961396509	35.377690602784	48.87134397713585	51.620855310228194	90.323638534334	8	6889.349274128724	90.323638534334	77.4084188104351	57.139354240054594	31.535526823976998	6	4180.079901010608	31.535526823976998	46.9671898989956	56.60513448935469	0	1	1	0	0	0	2	1	1	0	0	0
89	35.460741508923995	7	4619.3027573867585	35.460741508923995	51.325586193186204	55.7887174222961	40.3934842575	6	4585.491108332652	40.3934842575	50.949901203696136	51.1348270754711	91.544008905888	1	5431.336655243606	91.544008905888	60.348185058262295	51.73314034394491	32.47085818742	2	4382.020472152511	32.47085818742	48.689116357250114	46.8842988312609	75.31551421980001	8	6964.664788348524	75.31551421980001	77.3851643149836	50.7703698448917	32.60261009230499	6	4212.682511102914	32.60261009230499	46.80758345669904	50.3835699188772	0	1	1	0	0	0	2	1	1	0	0	0
90	41.712131601121996	7	4661.01488898788	41.712131601121996	51.21994383503165	50.6736204734054	40.546540195919995	6	4626.037648528572	40.546540195919995	50.83557855525904	51.190505432719	49.2137295936	1	5480.550384837206	49.2137295936	60.22582840480447	47.0795145386456	31.42285926143	2	4413.4433314139405	31.42285926143	48.49937726828506	47.068247782390905	80.50623309252	8	7045.171021441044	80.50623309252	77.4194617740774	51.57279694075051	51.90160227252	6	4264.584113375434	51.90160227252	46.86356168544433	52.723608742252495	0	1	1	0	0	0	2	1	1	0	0	0
91	33.68418116179	7	4694.69907014967	33.68418116179	51.02933771901815	46.93762596784269	50.871416092733995	6	4676.909064621306	50.871416092733995	50.83596809370985	48.777681758374094	110.605428181248	1	5591.155813018454	110.605428181248	60.773432750200584	52.3066731545189	103.64111005247999	2	4517.084441466421	103.64111005247999	49.098743928982834	59.41052315053639	80.520705447925	8	7125.691726888969	80.520705447925	77.45317094444532	63.291380535216696	35.4220111014	6	4300.006124476834	35.4220111014	46.73919700518298	62.778927625764695	0	1	1	0	0	0	2	1	1	0	0	0
92	32.321316555066	7	4727.020386704736	32.321316555066	50.82817620112619	61.0896863219113	101.18553073632	6	4778.0945953576265	101.18553073632	51.37736124040459	68.0659534694003	42.047590638144	1	5633.203403656598	42.047590638144	60.57207960921073	64.2200892239627	91.145374092864	2	4608.229815559284	91.145374092864	49.550858231820264	68.14446640599711	82.59657193870999	8	7208.28829882768	82.59657193870999	77.50847633148042	73.0357054836891	31.839378472439996	6	4331.845502949274	31.839378472439996	46.57898390268037	71.1325017216597	0	1	1	0	0	0	2	1	1	0	0	0
93	33.537214833928005	7	4760.557601538664	33.537214833928005	50.64422980360281	63.42568038692771	52.09853897476801	6	4830.193134332395	52.09853897476801	51.385033343961645	58.2714232791565	41.52504520819199	1	5674.72844886479	41.52504520819199	60.36945158366798	54.3718572551832	38.659572419124	2	4646.889387978408	38.659572419124	49.434993489132005	54.6956133869556	94.982683163706	8	7303.270981991385	94.982683163706	77.69437214884452	60.9617500478196	37.7056311513	6	4369.551134100574	37.7056311513	46.48458653298483	54.6137600893176	0	1	1	0	0	0	2	1	1	0	0	0
94	51.29669976424	7	4811.854301302904	51.29669976424	50.65109790845162	55.5386710019272	54.146551885664	6	4884.339686218059	54.146551885664	51.414101960190095	51.8387887812072	110.11077077691601	1	5784.839219641706	110.11077077691601	60.89304441728112	54.590208665027795	58.16988633438599	2	4705.0592743127945	58.16988633438599	49.526939729608365	57.2232594512224	73.69688869264802	8	7376.967870684033	73.69688869264802	77.6522933756214	61.23922683709441	34.881283698599994	6	4404.432417799174	34.881283698599994	46.3624465031492	59.517501309477595	0	1	1	0	0	0	2	1	1	0	0	0
95	112.751274714408	7	4924.605576017312	112.751274714408	51.29797475018034	66.6401242600992	51.824253304656	6	4936.163939522715	51.824253304656	51.41837437002828	67.95659234865238	57.160239265583996	1	5841.99945890729	57.160239265583996	60.854161030284274	64.1743479588402	54.73643956243199	2	4759.795713875226	54.73643956243199	49.58120535286694	65.8774287999534	75.96946108540799	8	7452.937331769441	75.96946108540799	77.63476387259834	68.34470493207019	63.704314385279986	6	4468.136732184454	63.704314385279986	46.54309096025472	69.30048118203179	0	1	1	0	0	0	2	1	1	0	0	0
96	49.88944555056	7	4974.495021567872	49.88944555056	51.28345383059661	63.278348659396194	52.088874398303986	6	4988.252813921019	52.088874398303986	51.4252867414538	62.670247465787995	96.82429410926999	1	5938.823753016561	96.82429410926999	61.22498714450062	64.98298800745019	50.275751676527996	2	4810.071465551754	50.275751676527996	49.58836562424489	66.522434805243	76.67969799754799	8	7529.617029766989	76.67969799754799	77.62491783264937	62.915277133557005	50.346823228199995	6	4518.483555412654	50.346823228199995	46.58230469497581	62.76753412591139	0	1	1	0	0	0	2	1	1	0	0	0
97	127.55008516021202	7	5102.045106728084	127.55008516021202	52.06168476253146	69.8065187153742	36.922258211232	6	5025.1750721322505	36.922258211232	51.27729665441072	68.02510058025419	41.969155538856	1	5980.792908555417	41.969155538856	61.02849906689201	64.625070025599	49.979861569456	2	4860.05132712121	49.979861569456	49.592360480828674	63.252624744016586	75.05934131620798	8	7604.6763710831965	75.05934131620798	77.59873848044079	65.7696143205814	39.04459503436	6	4557.528150447014	39.04459503436	46.50538929027565	64.46518638418699	0	1	1	0	0	0	2	1	1	0	0	0
98	36.339675203832	7	5138.384781931915	36.339675203832	51.90287658517086	58.4167244936432	45.07470669325001	6	5070.2497788255005	45.07470669325001	51.21464423056061	57.896619995315405	57.801283542911996	1	6038.594192098329	57.801283542911996	60.99590093028615	56.0087785498518	58.798560081152	2	4918.849887202362	58.798560081152	49.68535239598346	56.85395223514699	88.52517322292799	8	7693.201544306125	88.52517322292799	77.70910650814267	52.95146104141859	55.53705629004	6	4613.065206737054	55.53705629004	46.59661824986923	54.8129408492994	0	1	1	0	0	0	2	1	1	0	0	0
