task	reward	total_reward	total_reward_dev	joules
0	8.447993867374027	60.16601712024751	18.69814221602251	60.16601712024751
1	8.991142960534923	118.81574302208752	39.651526877367516	58.64972590184
2	15.416991213097077	159.5266425521915	43.30382443311952	40.710899530103994
3	15.94233576079666	198.7709552199675	43.58403198371353	39.244312667776
4	16.37270975245773	236.81380716102302	44.76328061331101	38.0428519410555
5	16.129420737574925	275.535840935293	41.504400715191	38.72203377427
6	6.1662024164649	346.6974985107595	58.71838246115553	71.1616575754665
7	6.861563543034091	411.292300286456	69.54890644023803	64.59480177569651
8	2.578856132300416	487.84299358378405	69.23680719387005	76.55069329732801
9	1.5533589605731297	575.929454015384	72.91391774118205	88.08646043159999
10	13.485075057435223	622.0336194800441	77.17935598908201	46.10416546466
11	13.777372527036718	667.3217878420664	85.58367892086454	45.288168362022496
12	4.330210005641552	740.4397820761785	73.49517598844852	73.11799423411199
13	5.587470061330746	811.8678907163315	57.89682206723353	71.428108640153
14	3.069242524031999	887.0495886700755	60.55500053513754	75.181697953744
15	2.7439023373425684	978.4596493618235	54.235085263209555	91.410060691748
16	4.9483182243143276	1072.52586567527	40.42103022033211	94.06621631344649
17	3.8643852567707526	1160.0066217176452	29.632954711847106	87.48075604237502
18	1.4846413999271721	1245.493917030275	25.488330803717076	85.48729531262998
19	2.276427974031048	1322.888888936105	23.66682000124706	77.39497190583
20	9.137924026004775	1381.1288510301752	0.26175097469092634	58.23996209407001
21	8.496404394347461	1441.1597220959552	18.78027400380904	60.03087106578
22	6.951451024829019	1506.0352427791681	38.18640811479008	64.87552068321301
23	6.091629725671167	1572.779443128336	52.183812542502096	66.74420034916798
24	8.496768079099166	1632.8092989075176	30.82606309968355	60.0298557791815
25	8.724614060312955	1740.9155131592247	55.12398557512563	108.106214251707
26	11.145527796770326	1855.780111591875	85.36611604620612	114.8645984326505
27	1.4663261667354615	1935.4366177097386	85.77133435711971	79.6565061178635
28	1.194609104604183	2015.8516672927185	86.19886918126974	80.41504958297999
29	0.8735068813808997	2097.163127248864	86.89230047932483	81.311459956145
30	2.6186602162683634	1089.9650031003569	1012.4458398218519	84.8295897155875
31	1.573264122082385	1171.7458085185167	1016.8378688293318	81.78080541816001
32	2.636701659580295	1261.0943663213218	1009.4770766963368	89.348557802805
33	5.928418638859878	1328.2941976211714	1023.4608943162663	67.1998312998495
34	4.857738192399047	1425.6053834082854	1023.5164279843003	97.31118578711401
35	5.2185028305184495	1523.9237038101494	1026.9661061877644	98.31832040186401
36	2.71794506008567	338.40433938286503	240.89120218512005	89.9255405716725
37	5.6400399165028645	406.4092279492945	254.48357647433053	68.00488856642951
38	8.790224853486805	465.61985023331056	274.7656326973465	59.210622284016
39	1.0245078369051903	549.4246937041336	271.90554831931956	83.80484347082302
40	2.9806553965690767	641.4956900195556	275.15925375554156	92.07099631542201
41	0.7031871751558221	723.2826258222456	275.41809825003156	81.78693580269001
42	0.37475131625122415	805.9864450643777	274.65713503776357	82.703819242132
43	1.3028555812903821	886.0993065666087	273.5067847899946	80.112861502231
44	2.4812517606214826	976.7761343983436	270.31196397976964	90.67682783173498
45	8.169016210897432	1039.6522311231536	247.5067937243477	62.87609672481
46	9.209896722936	1101.5252517279207	273.2177554092107	61.873020604767
47	1.347210527838806	1188.5708223051906	276.9787181327608	87.04557057726998
48	4.795922451569908	1285.7094391491567	278.17085890053477	97.13861684396599
49	3.9618925661222733	1380.5197225629147	281.46427247208476	94.81028341375801
50	11.466812798756418	1496.2812416261097	267.05148863907766	115.761519063195
51	6.5780865695641815	1598.3950666328096	272.4986074021276	102.11382500669998
52	14.582589590514091	1690.1904748537872	313.20833667564614	91.7954082209775
53	7.584251191741966	1774.2892267154161	334.38103791925914	84.098751861629
