task	reward	total_reward	total_reward_dev
0	2.145311448	2.145311448	0.0
1	0.0	2.145311448	0.0
2	0.0	2.145311448	0.0
3	1.6207589760000003	3.7660704240000005	0.0
4	0.0	3.7660704240000005	0.0
5	0.0	3.7660704240000005	0.0
6	1.5597442	5.325814624	0.0
7	0.0	5.325814624	0.0
8	0.0	5.325814624	0.0
9	0.0	5.325814624	0.0
10	0.0	5.325814624	0.0
11	0.43544959999999966	0.43544959999999966	0.0
12	0.0	0.43544959999999966	0.0
13	0.0	0.43544959999999966	0.0
14	0.07074080000000027	0.5061903999999999	0.0
15	0.0	0.5061903999999999	0.0
16	0.0	0.5061903999999999	0.0
17	1.519310031	2.025500431	0.0
18	0.0	2.025500431	0.0
19	0.0	2.025500431	0.0
20	1.649284569	3.674785	0.0
21	0.03681615599999999	3.711601156	0.0
22	0.0	0.0	0.0
23	1.7886471699999997	1.7886471699999997	0.0
24	0.0	1.7886471699999997	0.0
25	0.0	1.7886471699999997	0.0
26	1.42306159	3.2117087599999996	0.0
27	0.0	3.2117087599999996	0.0
28	0.0	3.2117087599999996	0.0
29	1.8194526869999998	5.031161447	0.0
30	0.0	5.031161447	0.0
31	0.0	5.031161447	0.0
32	1.2794349859999996	6.310596432999999	0.0
33	0.0	0.0	0.0
34	0.0	0.0	0.0
35	0.0	0.0	0.0
36	0.0	0.0	0.0
37	0.49110360200000036	0.49110360200000036	0.0
38	0.0	0.49110360200000036	0.0
39	0.0	0.49110360200000036	0.0
40	0.05606172300000001	0.5471653250000004	0.0
41	0.0	0.5471653250000004	0.0
42	0.0	0.5471653250000004	0.0
43	0.016297222000000167	0.5634625470000005	0.0
44	0.0	0.0	0.0
45	0.0	0.0	0.0
46	1.4013742059999998	1.4013742059999998	0.0
47	0.0	1.4013742059999998	0.0
48	0.0	1.4013742059999998	0.0
49	1.850072236	3.2514464419999998	0.0
50	0.0	3.2514464419999998	0.0
51	0.000547785999999828	3.2519942279999996	0.0
52	2.0945643919999997	5.34655862	0.0
53	0.0	5.34655862	0.0
54	0.0	5.34655862	0.0
55	1.411110912	6.7576695319999995	0.0
56	0.02813091599999984	6.785800448	0.0
57	0.0	6.785800448	0.0
58	1.979545176	8.765345624	0.0
59	0.0	8.765345624	0.0
60	0.0	8.765345624	0.0
61	1.6230773040000002	10.388422928	0.0
62	0.0	10.388422928	0.0
63	0.814125384	11.202548312000001	0.0
64	0.0	11.202548312000001	0.0
65	0.0	11.202548312000001	0.0
66	1.071702096	12.274250408	0.0
67	0.0	12.274250408	0.0
68	0.0	12.274250408	0.0
69	0.16903624799999983	12.443286656	0.0
70	0.008946170999999836	12.452232827	0.0
71	0.0	12.452232827	0.0
72	2.0059472849999995	14.458180111999999	0.0
73	0.0	14.458180111999999	0.0
74	0.0	14.458180111999999	0.0
75	1.8168717699999997	16.275051882	0.0
76	0.0	16.275051882	0.0
77	0.0	16.275051882	0.0
78	1.8741655599999996	18.149217441999998	0.0
79	0.0	18.149217441999998	0.0
80	0.0	18.149217441999998	0.0
81	1.494756326	19.643973768	0.0
82	0.0	19.643973768	0.0
83	0.0030788999999999955	19.647052667999997	0.0
84	1.5362595850000005	21.183312252999997	0.0
85	0.0	21.183312252999997	0.0
86	0.0	21.183312252999997	0.0
87	1.435767835	22.619080087999997	0.0
88	0.0	22.619080087999997	0.0
89	0.0	22.619080087999997	0.0
90	0.0	22.619080087999997	0.0
91	0.0	22.619080087999997	0.0
92	0.4296883400000002	23.048768427999995	0.0
93	0.0	23.048768427999995	0.0
94	0.0	23.048768427999995	0.0
