task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
46	68.419340859012	0	137.79745165430398	24.50842060621325	68.23253344304801	2	208.97883254664805	24.44150451691272	1	0	1	0	0	0	0	0	0	0	0	0
47	69.58827109305501	1	207.385722747359	24.927141884079408	74.36380027112	2	283.34263281776805	26.637779201595222	0	1	1	0	0	0	0	0	0	0	0	0
48	74.77686770500699	1	282.162590452366	26.785743655524893	68.385196866672	2	351.72782968444005	24.496189922389974	0	1	1	0	0	0	0	0	0	0	0	0
49	71.52237166713999	0	353.68496211950594	25.619954030020295	67.615777805464	2	419.34360748990406	24.22057712434532	1	0	1	0	0	0	0	0	0	0	0	0
50	68.17659266457599	0	421.86155478408193	24.42146602910185	80.573106835512	2	499.916714325416	28.862008418690863	1	0	1	0	0	0	0	0	0	0	0	0
51	67.92798575462	0	489.78954053870194	24.332412807625076	69.594044471492	2	569.510758796908	24.92920995993743	1	0	1	0	0	0	0	0	0	0	0	0
52	42.108872986311994	0	531.8984135250139	15.083775398081906	68.32868148015899	2	637.8394402770671	24.475945604833072	1	0	1	0	0	0	0	0	0	0	0	0
53	81.349244361544	1	613.2476578865579	29.140027831000832	34.574420886453	0	672.4138611635201	12.384867183207044	1	1	0	0	0	0	0	0	0	0	0	0
54	84.48213433464001	1	697.729792221198	30.26225707509493	71.632275758784	2	744.0461369223041	25.659322659862926	0	1	1	0	0	0	0	0	0	0	0	0
55	57.30577575235199	0	755.03556797355	20.527442060543994	67.76917306236	2	811.815309984664	24.275524679054328	1	0	1	0	0	0	0	0	0	0	0	0
56	38.030175056958	0	793.065743030508	13.622749274134211	86.41218492832999	2	898.2274949129941	30.95361848178985	1	0	1	0	0	0	0	0	0	0	0	0
57	70.86290795728199	1	863.92865098779	25.383728223503994	105.11393077744	1	1003.3414256904341	37.652751323262095	0	2	0	0	0	0	0	0	0	0	0	0
58	72.94687224678	1	936.87552323457	26.13022289436896	84.60983552469001	2	1087.951261215124	30.308000784963582	0	1	1	0	0	0	0	0	0	0	0	0
59	89.91413312580599	1	1026.789656360376	32.20804768685588	76.45264784073498	2	1164.403909055859	27.386023107128945	0	1	1	0	0	0	0	0	0	0	0	0
60	86.20436370369602	1	1112.9940200640722	30.879175058040367	39.953948856474994	1	1204.357857912334	14.311862276946268	0	2	0	0	0	0	0	0	0	0	0	0
61	71.013734160442	1	1184.0077542245142	25.43775552015833	68.14038389281201	2	1272.498241805146	24.408495722798335	0	1	1	0	0	0	0	0	0	0	0	0
62	71.017402053276	1	1255.0251562777903	25.43906939221827	69.98565658842001	2	1342.483898393566	25.06948892719523	0	1	1	0	0	0	0	0	0	0	0	0
63	79.13913024729601	1	1334.1642865250863	28.348345163210507	69.42996153122401	2	1411.9138599247901	24.87043398133397	0	1	1	0	0	0	0	0	0	0	0	0
64	71.72641194143898	1	1405.8906984665252	25.69304308350053	36.060363538884	0	1447.9742234636742	12.917145148256953	1	1	0	0	0	0	0	0	0	0	0	0
65	38.895973372477	0	1444.7866718390023	13.932885984170865	72.15098484529798	2	1520.125208308972	25.845128899808234	1	0	1	0	0	0	0	0	0	0	0	0
66	72.40361134418998	1	1517.1902831831924	25.935621974038202	77.137917742368	2	1597.2631260513401	27.63149292263929	0	1	1	0	0	0	0	0	0	0	0	0
67	86.508226961136	1	1603.6985101443283	30.98802159801887	70.979470629984	2	1668.2425966813241	25.42548201671068	0	1	1	0	0	0	0	0	0	0	0	0
68	89.48698644001199	1	1693.1854965843404	32.055039918810266	68.26777882960799	2	1736.5103755109321	24.454129730008834	0	1	1	0	0	0	0	0	0	0	0	0
69	70.71198598424398	1	1763.8974825685843	25.329666621221726	36.31420308599999	0	36.31420308599999	13.00807274722388	1	1	0	0	0	0	0	0	0	0	0	0
70	71.322895301378	1	1835.2203778699622	25.54849980944883	42.903652960223994	0	79.21785604622399	15.36847270216979	1	1	0	0	0	0	0	0	0	0	0	0
71	75.64761809047998	1	1910.8679959604422	27.097654241365962	67.56751600704	1	146.78537205326398	24.203289315954628	0	2	0	0	0	0	0	0	0	0	0	0
72	86.72256001331999	1	1997.590555973762	31.064797616711633	72.592809381792	1	219.37818143505598	26.003394405418028	0	2	0	0	0	0	0	0	0	0	0	0
73	86.460020695741	1	2084.0505766695032	30.970753682056472	84.249869431104	1	303.62805086616	30.17905770666412	0	2	0	0	0	0	0	0	0	0	0	0
74	86.77457703493602	1	2170.8251537044393	31.083430579678573	67.11927568157901	0	370.747326547739	24.042725617282038	1	1	0	0	0	0	0	0	0	0	0	0
75	73.375851551212	1	2244.201005255651	26.283887122822204	71.7378372606	1	442.48516380833905	25.6971357351403	0	2	0	0	0	0	0	0	0	0	0	0
76	39.264870453115996	0	39.264870453115996	14.065028222011701	83.52557112404999	1	526.010734932389	29.919607566823885	1	1	0	0	0	0	0	0	0	0	0	0
77	37.23084888208	0	76.49571933519599	13.336423480148058	87.359303889816	1	613.3700388222051	31.29288497545648	1	1	0	0	0	0	0	0	0	0	0	0
78	84.22329678683201	1	160.719016122028	30.169539147521917	98.026651846176	1	711.3966906683811	35.114024541913786	0	2	0	0	0	0	0	0	0	0	0	0
79	84.439549705098	1	245.15856582712598	30.24700287943809	88.558075865536	1	799.9547665339171	31.722295832430802	0	2	0	0	0	0	0	0	0	0	0	0
80	76.52049692995399	2	321.67906275708	27.41032725849098	35.538724980287995	0	35.538724980287995	12.730289545177788	1	0	1	0	0	0	0	0	0	0	0	0
81	72.73805833035001	2	394.41712108743	26.055423879528362	35.36299148916599	0	70.90171646945399	12.667340234925131	1	0	1	0	0	0	0	0	0	0	0	0
82	74.83163980908	2	469.24876089651	26.8053635137003	86.64954161162399	1	157.55125808107798	31.038641771328	0	1	1	0	0	0	0	0	0	0	0	0
83	71.07911575149002	2	540.327876648	25.461175791578516	50.73029294751001	1	208.28155102858798	18.17204523492896	0	1	1	0	0	0	0	0	0	0	0	0
84	93.25937345386201	2	633.5872501018621	33.40634272974162	68.963460881572	2	277.24501191016	24.70332927101087	0	0	2	0	0	0	0	0	0	0	0	0
85	77.46049774155001	2	711.0477478434121	27.74704396712239	105.129884764548	2	382.374896674708	37.65846618431571	0	0	2	0	0	0	0	0	0	0	0	0
86	73.50750677281201	2	784.5552546162241	26.33104720220131	111.02579090276399	1	493.400687577472	39.770432562184105	0	1	1	0	0	0	0	0	0	0	0	0
87	83.44319377385601	2	867.9984483900802	29.890099262276784	39.61434776164799	1	533.01503533912	14.1902141235754	0	1	1	0	0	0	0	0	0	0	0	0
88	113.89362529960802	2	981.8920736896882	40.797716525232715	77.11980167079	1	610.13483700991	27.625003583566567	0	1	1	0	0	0	0	0	0	0	0	0
89	75.22293652301998	2	1057.1150102127083	26.945529500783273	38.606977721442	1	648.7418147313521	13.829365153949373	0	1	1	0	0	0	0	0	0	0	0	0
90	52.26457185536399	0	52.26457185536399	18.72163767953337	48.089400137064	1	696.831214868416	17.226053780440836	1	1	0	0	0	0	0	0	0	0	0	0
91	51.541392647513995	0	103.80596450287798	18.46258841104979	72.638917129272	1	769.4701319976881	26.019910613470568	1	1	0	0	0	0	0	0	0	0	0	0
92	102.01503152478	1	205.820996027658	36.542697859622685	117.50733055524	1	886.977462552928	42.092178109339706	0	2	0	0	0	0	0	0	0	0	0	0
93	89.25247710397198	1	295.07347313162995	31.971036574557132	36.166367782799995	1	923.143830335728	12.955116817719402	0	2	0	0	0	0	0	0	0	0	0	0
94	85.61223119357999	0	380.68570432520994	30.66706789023761	40.66443935515999	0	40.66443935515999	14.566366336176714	2	0	0	0	0	0	0	0	0	0	0	0
95	42.445422551616	0	423.13112687682593	15.204330466250509	45.86856227033599	0	86.53300162549598	16.430529768478564	2	0	0	0	0	0	0	0	0	0	0	0
96	35.45155437774999	0	458.5826812545759	12.699064254716417	49.76491014143999	1	136.29791176693598	17.826236468575523	1	1	0	0	0	0	0	0	0	0	0	0
97	36.688708195965006	0	495.27138945054094	13.142223831390451	50.987983479552	1	187.285895246488	18.264352291182806	1	1	0	0	0	0	0	0	0	0	0	0
98	38.766054889188005	0	534.037444339729	13.886348020007645	52.18188122623999	2	239.467776472728	18.692017155668058	1	0	1	0	0	0	0	0	0	0	0	0
99	80.236161902688	0	614.2736062424169	28.741311726336004	56.434763974272	2	295.902540447	20.21543784153027	1	0	1	0	0	0	0	0	0	0	0	0
100	91.69617879444002	0	705.9697850368569	32.84639240397852	39.182570418048	2	335.08511086504797	14.035547612435105	1	0	1	0	0	0	0	0	0	0	0	0
101	38.196207779927995	0	38.196207779927995	13.682223682362267	39.685394729792	1	374.77050559483996	14.21566378380609	1	1	0	0	0	0	0	0	0	0	0	0
102	48.667085796820004	0	86.86329357674799	17.432985957069853	37.170531781952	2	411.94103737679194	13.314817354729074	1	0	1	0	0	0	0	0	0	0	0	0
103	70.74331394045201	1	157.60660751720002	25.3408885756843	67.60396927296	1	479.54500664975194	24.216347202254333	0	2	0	0	0	0	0	0	0	0	0	0
104	35.578973677923	1	193.185581195123	12.744706989106746	38.457242076591	1	518.0022487263429	13.775728505047523	0	2	0	0	0	0	0	0	0	0	0	0
105	72.56880395060699	2	265.75438514573	25.99479544499355	68.896270336842	1	586.898519063185	24.679261016182206	0	1	1	0	0	0	0	0	0	0	0	0
106	72.787513649475	2	338.541898795205	26.07313921772239	40.363542453897	1	627.262061517082	14.458582371545194	0	1	1	0	0	0	0	0	0	0	0	0
107	70.29271871495999	2	408.834617510165	25.17948133073193	48.54823589974799	1	675.8102974168299	17.390412859611217	0	1	1	0	0	0	0	0	0	0	0	0
108	84.30495642050398	2	493.139573930669	30.19879035958352	36.178071188687994	1	711.988368605518	12.959309082515102	0	1	1	0	0	0	0	0	0	0	0	0
109	107.02386903191999	2	600.163442962589	38.336908309941485	65.74359793301099	1	777.7319665385289	23.549945528242738	0	1	1	0	0	0	0	0	0	0	0	0
110	85.294942141992	2	685.458385104581	30.5534121105643	43.333563609657006	1	821.0655301481859	15.52247054674281	0	1	1	0	0	0	0	0	0	0	0	0
111	51.97829038487999	0	737.436675489461	18.619089093091343	35.50300548864	1	856.5685356368259	12.717494503393432	1	1	0	0	0	0	0	0	0	0	0	0
112	71.54945404479999	2	808.986129534261	25.629655180226862	60.82295937096599	1	917.391495007792	21.787328729898263	0	1	1	0	0	0	0	0	0	0	0	0
113	70.08178733838001	2	879.0679168726409	25.10392382270329	37.275453779824	1	954.666948787616	13.352401353966806	0	1	1	0	0	0	0	0	0	0	0	0
114	74.106783517104	2	953.1747003897449	26.54571349866412	68.19092471653	1	1022.857873504146	24.42659989845851	0	1	1	0	0	0	0	0	0	0	0	0
115	79.62072163869601	2	1032.795422028441	28.520855512368723	36.098087987220005	0	36.098087987220005	12.930658383481793	1	0	1	0	0	0	0	0	0	0	0	0
116	75.0581426092	2	1107.853564637641	26.886498845086564	47.81010844435999	0	83.90819643158	17.12600899499462	1	0	1	0	0	0	0	0	0	0	0	0
