task	reward	total_reward	total_reward_dev
0	1.9984902699999996	1.9984902699999996	0.0
1	1.3771753919999994	3.375665661999999	0.0
2	0.0	3.375665661999999	0.0
3	0.13566751200000038	3.5113331739999993	0.0
4	0.03967943399999996	3.5510126079999993	0.0
5	1.1071153440000003	4.658127951999999	0.0
6	1.1673656759999997	5.8254936279999985	0.0
7	0.8061777599999997	6.631671387999998	0.0
8	1.20703986	7.838711247999998	0.0
9	0.0	7.838711247999998	0.0
10	1.32029706	9.159008307999999	0.0
11	1.0963263599999997	10.255334667999998	0.0
12	0.003950159999999814	10.259284827999998	0.0
13	1.1903619319999996	11.449646759999998	0.0
14	1.214450978	12.664097737999999	0.0
15	0.6604693840000002	13.324567122	0.0
16	1.1846584899999997	14.509225612	0.0
17	1.1829668760000003	15.692192488	0.0
18	1.0573177859999998	16.749510274	0.0
19	1.254635855	1.254635855	0.0
20	0.7688078309999999	2.0234436860000002	0.0
21	1.3034656579999997	3.3269093439999997	0.0
22	1.0924811919999995	4.419390535999999	0.0
23	1.1795058220000003	5.598896357999999	0.0
24	0.0	5.598896357999999	0.0
25	1.34861543	6.947511787999999	0.0
26	0.8501591159999997	7.7976709039999985	0.0
27	1.8143500059999997	9.612020909999998	0.0
28	0.0	9.612020909999998	0.0
29	0.8326812999999995	10.444702209999997	0.0
30	1.0105973119999998	11.455299521999997	0.0
31	1.0392487019999999	12.494548223999997	0.0
32	0.013756986000000193	12.508305209999998	0.0
33	0.0	12.508305209999998	0.0
34	0.745983528	13.254288737999998	0.0
35	1.6520472300000002	14.906335967999999	0.0
36	0.5196264000000004	15.425962367999999	0.0
37	1.077492624	16.503454991999998	0.0
38	0.0	16.503454991999998	0.0
39	1.179856704	17.683311695999997	0.0
40	2.73465192	2.73465192	0.0
41	1.12904792	3.86369984	0.0
42	1.2944757409999998	5.158175581	0.0
43	1.182150294	6.3403258749999996	0.0
44	0.8928199800000001	7.233145855	0.0
45	1.60558671	8.838732565	0.0
46	1.48091585	10.319648415000001	0.0
47	1.1416328279999999	11.461281243000002	0.0
48	1.7204863410000002	13.181767584000003	0.0
49	2.243129874	15.424897458000004	0.0
50	1.0250546739999997	16.449952132000004	0.0
51	1.91109705	18.361049182000002	0.0
52	1.3114153499999996	19.672464532000003	0.0
53	0.05048591999999985	19.722950452000003	0.0
54	1.109458659	20.832409111000004	0.0
55	0.0	20.832409111000004	0.0
56	2.261751672	23.094160783000003	0.0
57	0.0	23.094160783000003	0.0
58	0.7800721340000001	23.874232917000004	0.0
59	0.999509633	24.873742550000003	0.0
60	1.06311744	25.936859990000002	0.0
61	1.1088362200000002	27.045696210000003	0.0
62	2.2926506	29.338346810000004	0.0
63	0.090878762	29.429225572000004	0.0
64	1.0429560360000003	30.472181608000003	0.0
65	3.60584432	34.078025928	0.0
66	1.720297484	35.798323412	0.0
67	2.253071352	38.051394764	0.0
68	1.0450167960000003	39.09641156	0.0
69	1.8503029260000003	40.946714486	0.0
70	1.62013218	42.566846665999996	0.0
