task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
29	36.839465366729996	0	1964.7530658284786	13.196226400022686	66.41382794550898	3	268.992889598661	23.79002792077934	1	0	0	1	0	0	0	0	0	0	0	0
30	79.627591358822	4	2044.3806571873006	28.523316307637728	39.10182945382999	3	308.094719052491	14.006625475998804	0	0	0	1	1	0	0	0	0	0	0	0
31	87.490236834858	4	2131.8708940221586	31.339786328904356	35.86576113428	3	343.96048018677095	12.847436824219704	0	0	0	1	1	0	0	0	0	0	0	0
32	84.962989699776	4	2216.8338837219344	30.434503773054086	35.887372871999986	3	379.84785305877097	12.855178342208951	0	0	0	1	1	0	0	0	0	0	0	0
33	99.96306891380999	4	2316.796952635744	35.80766647658865	35.9659472211	3	415.813800279871	12.883324377707465	0	0	0	1	1	0	0	0	0	0	0	0
34	90.43956114849	1	2407.2365137842344	32.39626070990687	69.3780318504	3	485.191832130271	24.8518323046209	0	1	0	1	0	0	0	0	0	0	0	0
35	67.85877620667598	1	2475.0952899909103	24.307621327764533	45.4002167814	3	530.592048911671	16.262764220202985	0	1	0	1	0	0	0	0	0	0	0	0
36	37.500694628544004	1	2512.595984619454	13.433084643060539	50.0357003094	3	580.627749221071	17.923235931725372	0	1	0	1	0	0	0	0	0	0	0	0
37	37.92621450491999	1	2550.5221991243743	13.585509673404177	83.6161088256	3	664.243858046671	29.952038982304476	0	1	0	1	0	0	0	0	0	0	0	0
38	69.98500599660001	1	2620.5072051209745	25.069255879379106	80.73960983095799	0	80.73960983095799	28.921651282731222	1	1	0	0	0	0	0	0	0	0	0	0
39	38.525038792602	1	2659.0322439135766	13.800013895857433	68.31119532806999	1	149.05080515902796	24.469681908562382	0	2	0	0	0	0	0	0	0	0	0	0
40	67.59878830716602	1	2726.631032220743	24.214491333910214	102.20811149781	2	251.25891665683795	36.61186083503642	0	1	1	0	0	0	0	0	0	0	0	0
41	65.55631276789201	1	2792.187344988635	23.48285830491654	66.71435927009101	3	317.973275926929	23.897680932569916	0	1	0	1	0	0	0	0	0	0	0	0
42	67.45433225241	1	2859.641677241045	24.162745881460296	38.117777228057996	4	356.091053154987	13.65412915631928	0	1	0	0	1	0	0	0	0	0	0	0
43	41.28663327588001	1	2900.9283105169247	14.78924177046448	36.11970135294	1	392.210754507927	12.938400484635224	0	2	0	0	0	0	0	0	0	0	0	0
44	42.539510394117	1	2943.4678209110416	15.238033574012057	38.932661377197	3	431.143415885124	13.946027956010864	0	1	0	1	0	0	0	0	0	0	0	0
45	43.16595673446001	1	2986.6337776455016	15.462432263090154	76.263660593124	0	507.407076478248	27.31832618261158	1	1	0	0	0	0	0	0	0	0	0	0
46	78.647742023598	4	3065.2815196690995	28.172325500990326	40.284444845736004	0	547.691521323984	14.430248899965138	1	0	0	0	1	0	0	0	0	0	0	0
47	85.385569132738	4	3150.6670888018375	30.585875510234505	38.39551347013201	0	586.087034794116	13.753616765420423	1	0	0	0	1	0	0	0	0	0	0	0
48	71.546277572721	4	3222.2133663745585	25.628517339482144	36.86108842956801	0	622.948123223684	13.20397197477063	1	0	0	0	1	0	0	0	0	0	0	0
49	70.827055891515	4	3293.0404222660736	25.370885692482986	51.640236031488	0	674.588359255172	18.49799499635391	1	0	0	0	1	0	0	0	0	0	0	0
50	84.973896859866	4	3378.0143191259394	30.43841081547439	71.945070833264	0	746.533430088436	25.77136865669158	1	0	0	0	1	0	0	0	0	0	0	0
51	97.719243549184	4	3475.7335626751233	35.003908137021135	37.695882276480994	0	784.2293123649171	13.503002606500655	1	0	0	0	1	0	0	0	0	0	0	0
52	86.16949097425201	4	3561.903053649375	30.866683334060422	41.570813976608	3	825.800126341525	14.891037842367044	0	0	0	1	1	0	0	0	0	0	0	0
53	79.899657078852	4	3641.8027107282273	28.62077268496191	37.0533550757	0	862.853481417225	13.27284360920597	1	0	0	0	1	0	0	0	0	0	0	0
54	72.10411223400001	4	3713.906822962227	25.828338710686573	48.17248560555199	0	911.025967022777	17.255815739302204	1	0	0	0	1	0	0	0	0	0	0	0
55	71.57389959719998	4	3785.4807225594272	25.638411796011933	67.39467092950599	1	978.420637952283	24.141374661315577	0	1	0	0	1	0	0	0	0	0	0	0
56	77.8017263562	4	3863.2824489156274	27.869275112668664	37.4934180702	1	1015.914056022483	13.430478114698507	0	1	0	0	1	0	0	0	0	0	0	0
57	71.3873095705	4	3934.669758486127	25.571573577492533	38.12058754003199	1	1054.034643562515	13.65513583523534	0	1	0	0	1	0	0	0	0	0	0	0
58	67.96673328060001	4	4002.636491766727	24.346292518423883	80.839731904408	0	1134.8743754669229	28.9575159060566	1	0	0	0	1	0	0	0	0	0	0	0
59	68.11942335660001	4	4070.755915123327	24.4009874710209	62.63647378329001	0	1197.510849250213	22.4369458328203	1	0	0	0	1	0	0	0	0	0	0	0
60	69.34169489940001	4	4140.097610022727	24.838816083367167	84.452936658432	0	1281.963785908645	30.251798206005486	1	0	0	0	1	0	0	0	0	0	0	0
61	70.58013373340799	4	4210.677743756135	25.28243596420585	51.59357827351201	0	1333.557364182157	18.481281769616242	1	0	0	0	1	0	0	0	0	0	0	0
62	77.348517560496	4	4288.026261316631	27.70693166346126	49.276926136831996	0	1382.834290318989	17.65143622811892	1	0	0	0	1	0	0	0	0	0	0	0
63	69.11053253249598	4	4357.136793849127	24.756011653431397	77.788021812618	0	1460.6223121316068	27.86436602243033	1	0	0	0	1	0	0	0	0	0	0	0
64	68.21763360048	4	4425.354427449607	24.436167259873436	40.438470113773995	0	1501.0607822453808	14.485422130307105	1	0	0	0	1	0	0	0	0	0	0	0
65	69.70431982519199	4	4495.058747274799	24.968711579173252	39.881719709992	0	1540.9425019553728	14.285989149847879	1	0	0	0	1	0	0	0	0	0	0	0
66	80.21185964376001	4	4575.27060691856	28.732606439555823	40.484231457696	0	1581.4267334130689	14.501814253503046	1	0	0	0	1	0	0	0	0	0	0	0
67	84.53902951215001	4	4659.809636430709	30.28263743718806	36.59354301126601	0	1618.020276424335	13.108134810005733	1	0	0	0	1	0	0	0	0	0	0	0
68	86.00513803560001	4	4745.814774466309	30.807810639617916	42.018663004416	0	1660.0389394287508	15.05146137471618	1	0	0	0	1	0	0	0	0	0	0	0
69	83.97186705	4	4829.786641516309	30.079474764179107	36.493275052395006	0	1696.5322144811457	13.072217929216121	1	0	0	0	1	0	0	0	0	0	0	0
70	85.64035421872802	4	4915.426995735037	30.67714180969362	36.676059088788	0	1733.2082735699337	13.137692807924058	1	0	0	0	1	0	0	0	0	0	0	0
71	69.162492369024	4	4984.589488104061	24.774624132187697	36.496642108374004	0	1769.7049156783078	13.073424038820537	1	0	0	0	1	0	0	0	0	0	0	0
72	71.225637283008	4	5055.815125387069	25.51366111630137	36.624607805772	0	36.624607805772	13.11926249758997	1	0	0	0	1	0	0	0	0	0	0	0
73	72.115300301472	4	5127.930425688542	25.83234637664669	40.31231892407999	1	76.93692672985199	14.440233644446565	0	1	0	0	1	0	0	0	0	0	0	0
74	107.86355201916001	4	5235.793977707702	38.63769027552001	48.019966635311995	2	124.95689336516398	17.201182078320716	0	0	1	0	1	0	0	0	0	0	0	0
75	74.958855724872	4	5310.752833432573	26.850933393983997	40.86294075939	3	165.81983412455398	14.637471316796418	0	0	0	1	1	0	0	0	0	0	0	0
76	71.847754287468	4	5382.600587720041	25.736508998496006	170.97977177746003	4	336.79960590201404	61.24648541282151	0	0	0	0	2	0	0	0	0	0	0	0
77	70.896324755208	4	5453.49691247525	25.395698419776	71.38174273037001	2	408.181348632384	25.569579485505674	0	0	1	0	1	0	0	0	0	0	0	0
78	74.476189882272	4	5527.973102357521	26.678038166784	94.59501848984	2	502.77636712222403	33.88478274262925	0	0	1	0	1	0	0	0	0	0	0	0
79	86.913295808157	3	5614.886398165679	31.133120886503995	94.38592207571999	2	597.162289197944	33.809882534586265	0	0	1	1	0	0	0	0	0	0	0	0
80	71.44734409248001	4	5686.333742258159	25.59307848088836	54.388603603359996	1	651.550892801304	19.482484872845372	0	1	0	0	1	0	0	0	0	0	0	0
81	91.228621578304	4	5777.562363836463	32.67890922207904	103.9132787371	2	755.464171538404	37.22266701030448	0	0	1	0	1	0	0	0	0	0	0	0
82	75.40064555496001	4	5852.963009391423	27.009186467448362	107.04702012906002	2	862.511191667464	38.34520124026031	0	0	1	0	1	0	0	0	0	0	0	0
83	101.485829247672	4	5954.448838639095	36.35313286483773	257.20058826462	2	1119.711779932084	92.13155400523702	0	0	1	0	1	0	0	0	0	0	0	0
84	97.71084353514001	4	6052.159682174235	35.00089917676657	223.38803621719202	1	1343.099816149276	80.01959506287474	0	1	0	0	1	0	0	0	0	0	0	0
85	87.86610483399998	4	6140.025787008235	31.474425612179104	40.78042076985599	3	1383.880236919132	14.607911917560356	0	0	0	1	1	0	0	0	0	0	0	0
86	143.86771484849996	3	6283.893501856735	51.53470382632835	37.09888302612	3	1420.9791199452518	13.289152128759401	0	0	0	2	0	0	0	0	0	0	0	0
87	93.735088123	4	6377.628589979736	33.576747984358214	79.11930143215999	3	1500.0984213774118	28.341242304057307	0	0	0	1	1	0	0	0	0	0	0	0
88	81.3693702718	4	6458.997960251536	29.147237112286568	39.97441855285199	3	1540.0728399302639	14.319194705499223	0	0	0	1	1	0	0	0	0	0	0	0
89	78.72700168709999	4	6537.724961938636	28.200717022244778	36.6535656881	3	1576.726405618364	13.129635470364182	0	0	0	1	1	0	0	0	0	0	0	0
90	90.34313915479999	4	6628.068101093436	32.361721488286555	85.291275335168	3	1662.017680953532	30.55209862752286	0	0	0	1	1	0	0	0	0	0	0	0
91	68.81803187094	4	6696.886132964376	24.651235297053137	39.149767344240004	3	1701.167448297772	14.02379725763821	0	0	0	1	1	0	0	0	0	0	0	0
92	96.63025801942399	4	6793.5163909838	34.61382376815188	68.37878396664	3	1769.5462322644119	24.49389276416955	0	0	0	1	1	0	0	0	0	0	0	0
93	76.00766984596801	4	6869.524060829768	27.226628004525853	36.339520001400004	3	1805.8857522658118	13.017141493038809	0	0	0	1	1	0	0	0	0	0	0	0
94	33.08213211974999	2	6902.606192949518	11.850315983194028	42.43495414032	3	1848.3207064061319	15.200580587577313	0	0	1	1	0	0	0	0	0	0	0	0
95	67.07898264994	4	6969.6851755994585	24.02829229251582	149.00097840767998	3	1997.3216848138118	53.37348480275104	0	0	0	1	1	0	0	0	0	0	0	0
96	67.65022831731198	4	7037.335403916771	24.23291760620131	40.458502728000006	3	2037.7801875418118	14.492597992119403	0	0	0	1	1	0	0	0	0	0	0	0
97	79.05155388457499	4	7116.3869578013455	28.3169745258179	36.902100349799994	3	2074.682287891612	13.218662811868654	0	0	0	1	1	0	0	0	0	0	0	0
98	74.03446937919999	4	7190.421427180546	26.51980992687761	81.71346822408	3	2156.3957561156917	29.270496080267463	0	0	0	1	1	0	0	0	0	0	0	0
99	115.3700153266	4	7305.791442507146	41.32657265430447	39.51328878	3	2195.9090448956917	14.154013891343286	0	0	0	1	1	0	0	0	0	0	0	0
100	68.20718507239998	4	7373.998627579545	24.432424503546265	51.83582977727	3	2247.744874672962	18.568058427678807	0	0	0	1	1	0	0	0	0	0	0	0
101	86.2051074765	4	7460.203735056046	30.879441484119404	67.8064262497	4	2315.551300922662	24.288869104370146	0	0	0	0	2	0	0	0	0	0	0	0
102	108.95135848162501	4	7569.155093537671	39.02735229192537	63.45604674913599	3	2379.007347671798	22.73052420864573	0	0	0	1	1	0	0	0	0	0	0	0
103	83.89553270716799	4	7653.050626244839	30.05213111898555	34.550801800502	3	2413.5581494723	12.376406615105196	0	0	0	1	1	0	0	0	0	0	0	0
104	66.83831996452801	4	7719.888946209367	23.94208476341302	141.61689400395	3	2555.1750434762503	50.72843964320597	0	0	0	1	1	0	0	0	0	0	0	0
105	93.45666957883199	4	7813.345615788198	33.47701596853683	39.08399161161601	3	2594.2590350878663	14.000235801175883	0	0	0	1	1	0	0	0	0	0	0	0
106	80.51596390554398	4	7893.861579693742	28.841539309448592	40.642301421447996	3	2634.901336509314	14.558436330070922	0	0	0	1	1	0	0	0	0	0	0	0
107	101.37768972710401	4	7995.239269420846	36.31439632015665	38.522573002871994	3	2673.423909512186	13.799130627894446	0	0	0	1	1	0	0	0	0	0	0	0
108	80.978156133984	4	8076.21742555483	29.007100704710684	35.50089157932799	3	2708.924801091514	12.71673728214734	0	0	0	1	1	0	0	0	0	0	0	0
109	101.690277968496	4	8177.907703523326	36.42636822752096	38.853864757061	3	2747.7786658485747	13.917802301036774	0	0	0	1	1	0	0	0	0	0	0	0
110	67.0462744248	4	8244.953977948126	24.016575913361194	53.918247645969	3	2801.696913494544	19.313999156765014	0	0	0	1	1	0	0	0	0	0	0	0
111	67.04421177984	4	8311.998189727965	24.015837055465074	38.854069575232	3	2840.550983069776	13.917875668739821	0	0	0	1	1	0	0	0	0	0	0	0
112	95.617589454372	4	8407.615779182337	34.25107681947653	71.875023462662	3	2912.426006532438	25.74627706125206	0	0	0	1	1	0	0	0	0	0	0	0
113	67.350630676896	4	8474.966409859233	24.12559904844036	44.41262037247099	3	2956.838626904909	15.90899834237767	0	0	0	1	1	0	0	0	0	0	0	0
114	69.269555031264	4	8544.235964890497	24.812974936572182	50.185943248258994	3	3007.0245701531676	17.97705429788382	0	0	0	1	1	0	0	0	0	0	0	0
115	81.549833888892	4	8625.785798779389	29.211880796021013	68.65035892991999	3	3075.6749290830876	24.591173348031038	0	0	0	1	1	0	0	0	0	0	0	0
116	80.79926052615	4	8706.585059305538	28.943018695934327	38.926472017164	0	38.926472017164	13.943810871819943	1	0	0	0	1	0	0	0	0	0	0	0
