task	reward	total_reward	total_reward_dev
0	1.4541601360000003	1.4541601360000003	0.0
1	1.750284096	3.204444232	0.0
2	1.8666583600000002	5.071102592000001	0.0
3	0.11273965800000019	5.183842250000001	0.0
4	1.5772326570000001	6.761074907000001	0.0
5	1.2543978850000004	8.015472792	0.0
6	1.612872711	9.628345503	0.0
7	1.4761404480000002	11.104485951000001	0.0
8	1.350030243	12.454516194	0.0
9	1.5822858480000002	14.036802042	0.0
10	0.06942088000000002	14.106222922	0.0
11	0.17974379699999998	0.17974379699999998	0.0
12	0.30882395599999946	0.48856775299999944	0.0
13	1.1539994450000004	1.6425671979999998	0.0
14	1.294786188	2.937353386	0.0
15	1.43014892	4.367502306	0.0
16	0.08121810599999968	4.448720411999999	0.0
17	1.4000266440000002	5.848747056	0.0
18	1.673213684	7.52196074	0.0
19	1.237082605	8.759043345	0.0
20	1.6302613559999997	10.389304701	0.0
21	1.554774596	11.944079297	0.0
22	0.1463503799999999	0.1463503799999999	0.0
23	1.0903060260000002	1.236656406	0.0
24	1.4117282029999998	2.648384609	0.0
25	1.586890034	4.235274643	0.0
26	1.9075070520000001	6.142781695	0.0
27	1.0181862360000002	7.160967931	0.0
28	0.900392211	8.061360142	0.0
29	1.470930831	9.532290973	0.0
30	1.432624033	10.964915006	0.0
31	1.414599041	12.379514047	0.0
32	0.3857245100000002	12.765238557	0.0
33	1.040217471	1.040217471	0.0
34	1.2831098529999998	2.323327324	0.0
35	0.93953672	3.262864044	0.0
36	0.5007619700000001	3.763626014	0.0
37	1.3492690449999998	5.1128950589999995	0.0
38	1.084731678	6.197626736999999	0.0
39	1.3941372980000002	7.591764035	0.0
40	0.2651389660000003	7.856903001	0.0
41	1.669402144	9.526305145	0.0
42	1.536302304	11.062607449	0.0
43	1.01223499	12.074842439	0.0
44	1.6347637230000003	1.6347637230000003	0.0
45	1.333148569	2.9679122920000003	0.0
46	1.4577245639999998	4.425636856000001	0.0
47	1.253121408	5.678758264000001	0.0
48	1.4364755040000003	7.115233768000001	0.0
49	1.404675204	8.519908972000001	0.0
50	1.497969234	10.017878206	0.0
51	1.782497297	11.800375503000001	0.0
52	1.31519586	13.115571363	0.0
53	0.4603900519999993	13.575961415	0.0
54	1.548301664	15.124263079	0.0
55	1.752591899	16.876854978	0.0
56	1.473762948	18.350617926	0.0
57	0.3046537210000002	18.655271647000003	0.0
58	1.3885106569999996	20.043782304000004	0.0
59	1.545522341	21.589304645000006	0.0
60	1.1283183150000002	22.717622960000007	0.0
61	1.443013994	24.160636954000008	0.0
62	1.382371349	25.543008303000008	0.0
