task	reward	total_reward	total_reward_dev	joules
0	15.723829129526688	39.854310346737996	8.240736957702609	39.854310346737996
1	14.73751737685567	82.46207433634925	17.16748117493464	42.60776398961125
2	15.718836329456419	122.33032291661674	19.61801252479864	39.8682485802675
3	14.410143542821077	165.85200552624124	22.369018190364542	43.5216826096245
4	11.433072781343103	217.68467734499174	15.613826311168312	51.8326718187505
5	14.19127162289221	261.817377397751	9.355923881395693	44.132700052759255
6	12.328865349571165	318.53462940880945	17.849510040589273	56.7172520110585
7	13.214313602722747	373.4040181120085	43.86687965568233	54.86938870319899
8	15.109533918586836	414.97323592262023	44.17012446087124	41.569217810611754
9	12.485691607598955	463.8673468514065	41.58464763396938	48.89411092878625
10	17.645411102766626	498.357240856183	40.10930018424211	34.489894004776495
11	15.705824420583404	538.2618143487209	35.81682057605221	39.904573492538
12	12.816044186346804	586.2336909951695	34.885710958257036	47.97187664644851
13	6.55131100699934	656.082774978435	19.062056229453805	69.8490839832655
14	11.57663624877421	728.132750000599	35.47203509422941	72.04997502216399
15	13.591702025398927	773.939248513027	41.608533365733415	45.80649851242799
16	13.162242571291792	820.9446546681708	52.72040797733353	47.005406155143746
17	14.63986221170633	863.8250393271571	47.82543591814898	42.8803846589865
18	7.9289244935098235	933.849874018789	59.95898575159353	70.02483469163175
19	6.060157574906863	1034.517813915404	69.07786861474038	100.667939896615
20	16.97074464804752	1070.891151772938	69.99019774201321	36.373337857534004
21	13.12735507250597	1118.8999794170504	89.26590152329904	48.0088276441125
22	13.598902299035824	1164.6863771655753	93.95892086811395	45.786397748525
23	15.515750959782803	1219.8123856881725	101.18112004123661	55.12600852259699
24	9.110285414155516	1295.967184467969	101.9602526527322	76.1547987797965
25	14.22484274680567	1340.0061651331362	101.28601525725871	44.0389806651675
26	13.337295710178534	1401.2161173389006	116.86125228779946	61.209952205764246
27	13.102192611557193	1448.3891629649702	104.8120783839966	47.17304562606951
28	14.245423414242985	1507.217471378947	128.3389332620296	58.82830841397699
29	13.57543652529072	1593.5635443266756	164.13773745433085	86.34607294772876
30	15.363631645358328	1655.0746580116397	144.62825320084735	61.511113684964
31	11.814520472152745	1709.393023556302	153.02707387219502	54.31836554466226
32	14.733054187720299	1752.0132472822495	148.23682183021293	42.6202237259475
33	9.978299244019434	1808.5095793534917	142.7252057542134	56.49633207124225
34	9.953568425962928	1866.421969309165	130.52812047506336	57.912389955673504
35	11.225699632063522	1923.2023913107053	150.70139989420065	56.78042200154
36	13.74542307906152	1980.662579880896	170.6535740987825	57.460188570190745
37	15.068237997255672	2022.3470821385572	174.436857225285	41.68450225766126
38	10.848239509834212	2081.7706013275615	189.79757422996695	59.423519189004494
39	13.819324164490297	2138.5316303826226	170.0099788487937	56.76102905506124
40	16.176274121543198	2177.1228651266483	170.48162172577935	38.59123474402524
41	8.438171176195883	2238.9358206304364	189.50948868215306	61.812955503788494
42	9.190076690401611	2297.500257027447	187.56303028369408	58.56443639701049
43	11.127880130447195	2352.780237668033	175.27373509770152	55.27998064058575
44	10.676418022149939	2425.2798517408	146.72363592665747	72.49961407276726
45	11.569174869545552	2488.8483383876596	136.13702453847455	63.5684866468595
46	9.421440616032447	2556.9807844221014	115.87605655276148	68.13244603444176
47	13.705450728185193	2602.469734472584	115.62231237436644	45.488950050483005
48	10.945748373054268	2660.67879723132	118.0917082037202	58.209062758735485
49	13.706972237373671	2711.461207918765	95.03372617601818	50.7824106874455
50	12.675871675319014	2763.156834578053	97.86332130897317	51.695626659287754
51	13.141741512613077	2810.2194728553413	80.92832104621151	47.0626382772885
52	8.192844140349042	2878.6309173727614	103.04508328850581	68.41144451742025
53	5.459239330490144	2974.587410423057	94.70899552101032	95.956493050295
54	7.3465470352933435	3038.096895896849	90.63611024614369	63.50948547379274
55	8.586109743483942	3102.4032178545376	112.49206614707329	64.306321957688
