task	reward	total_reward	total_reward_dev
0	11.088094988909729	79.706559018653	30.954265177373
1	6.696951857056661	153.6817087620025	49.6499224449895
2	10.569408465933133	218.16719870439252	79.1561877457195
3	4.18296076219236	303.3011986964995	90.8336198735065
4	5.718327369864358	371.08753478896153	82.9027721721925
5	16.371673026886207	409.13328092223753	81.59489175055649
6	8.917490976521549	467.9886186127816	104.49345572758048
7	16.265483270277493	506.33081114992353	104.12776203898648
8	1.1872745974352235	591.6087289231235	100.81328712114646
9	0.4487640086400013	675.3699077006836	99.56048759702645
10	8.582305018366572	735.1609728577436	123.07361559340643
11	5.457007088129906	834.1451176454395	124.3059810311504
12	9.28657212952048	895.4066257997415	150.2309948927284
13	16.779898402290446	932.3127427600141	149.17787461108088
14	2.7462730767309864	1008.39606375414	149.3005831658349
15	14.86082506145875	1050.659593790901	155.77489373791587
16	10.69140815284352	1114.9196798118555	125.92804597789439
17	9.367781591462693	1172.5179562023554	146.9388955146503
18	2.272306237342569	1249.9244346231076	152.04700168682632
19	4.3011089426528955	1345.6816970880134	154.75681082565234
20	5.9686279915146265	1446.0941168976583	150.1487906786573
21	10.194956546003107	1501.3831965400664	152.8131627978653
22	6.222164337996176	1568.7753868849722	170.1833715747713
23	18.0355847161483	33.400659334086	0.15899916421800597
24	17.789541858296595	67.488188313008	0.6424539200479984
25	7.810132010560839	129.434903116859	18.738816450181005
26	2.395070866565728	206.498663614363	16.894400237861007
27	7.357840134168358	272.94465795778297	37.435037279081
28	10.13707424526824	328.3953256897425	57.947841913045465
29	10.246434008989256	383.5406974146475	78.34615469355046
30	9.087920267014034	441.9202533359	98.06197873000298
31	8.7061303920283	501.365639324821	122.29978885652397
32	8.666012117503161	563.142934361544	146.492406017887
33	9.785110101179821	619.576168662417	164.911910194
34	2.0300175495535555	697.65903633658	162.12743658276304
35	2.505257457484296	774.4151926011031	160.20947647768605
36	12.947586155305968	822.0198479175406	152.99555837654356
37	7.61478440920299	884.5119081085154	165.72743170563552
38	11.876520139230985	935.1066227198289	162.711359338389
39	7.412122470480183	1008.3633431707885	183.40353456847953
40	8.239021819829548	1082.478610182656	206.40413714883698
41	14.415165364670152	1160.3966980284886	246.64647379187443
42	13.94789467423773	1205.2088253962415	239.1310324567565
43	8.392075382154628	1265.5309482877265	261.60439989126644
44	17.42574059901134	1300.6340891154864	260.82892147436644
45	10.93572119501194	1367.0203198264117	291.3578098104414
46	17.06031717770579	865.3123460306645	827.7178074107405
47	8.94939277013767	927.9265438098215	852.7015288940414
48	16.305222507168004	966.1577976439775	848.8693171431374
49	0.8116968403769498	1048.8145456829864	846.6033301304184
50	15.74814300678376	1088.6009797890483	845.6278312554244
51	15.148495651901372	1130.0614294274903	849.5932541204666
52	17.197128501909848	1216.0781038805155	897.6019045216315
53	7.80128443193982	1287.5955595553676	919.3804902274636
54	0.7911854020533138	1370.782787905593	921.589216141529
55	2.038145132858503	1460.222609734823	919.7724520776392
56	7.536986819508892	1535.892760131344	940.8132069487682
57	15.832270123506625	1634.63931052516	985.0116277102243
58	10.386466864426744	406.72238920824594	295.81828807760996
59	7.90694727608453	512.5459503539819	293.39550080531393
60	8.865862910336235	589.6087294123639	268.6449668472919
61	8.480675321634628	651.363659204234	244.96974824106192
62	12.066389919209554	701.428320679774	228.40871067560192
63	10.987767081085618	754.5041375784099	215.74562381632592
64	2.9279943362471634	830.08015338972	218.7439481109359
