task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
16	66.523451700732	4	1078.955776228437	23.829296131605496	93.84195957830399	4	1175.4280263349679	33.6150302967059	0	0	0	0	2	0	0	0	0	0	0	0
17	66.749150412945	4	1145.704926641382	23.910143431502682	38.55771135877799	0	38.55771135877799	13.811717501651817	1	0	0	0	1	0	0	0	0	0	0	0
18	65.61473261069999	4	1211.319659252082	23.50378481577313	95.59169786608199	1	134.14940922486	34.24180222068608	0	1	0	0	1	0	0	0	0	0	0	0
19	71.845080045219	4	1283.164739297301	25.73555106097397	79.18451981806498	2	213.33392904292498	28.364604113933723	0	0	1	0	1	0	0	0	0	0	0	0
20	77.65425125515199	4	1360.818990552453	27.81644821080071	120.31659559936801	2	333.650524642293	43.09848200574376	0	0	1	0	1	0	0	0	0	0	0	0
21	86.577226221915	4	1447.396216774368	31.01273775113373	83.51047324934999	1	417.160997891643	29.91419937290149	0	1	0	0	1	0	0	0	0	0	0	0
22	75.14631857699999	4	1522.5425353513679	26.918084266388053	48.359949420222	1	465.520947311865	17.32296695649743	0	1	0	0	1	0	0	0	0	0	0	0
23	73.84462084921	4	1596.387156200578	26.451804483299107	79.488819617106	1	545.009766928971	28.473607027023043	0	1	0	0	1	0	0	0	0	0	0	0
24	40.46347288041	2	1636.850629080988	14.494378345221492	41.127649052616	1	586.137415981587	14.732292197951999	0	1	1	0	0	0	0	0	0	0	0	0
25	72.599345253828	4	1709.449974334816	26.005735613311526	80.89048615174399	1	667.0279021333309	28.975696531967998	0	1	0	0	1	0	0	0	0	0	0	0
26	71.53945264445399	4	1780.98942697927	25.626072589058147	76.062620283904	1	743.090522417235	27.246311743488	0	1	0	0	1	0	0	0	0	0	0	0
27	115.83819702477	4	1896.82762400404	41.4942795312609	37.356381619094996	1	780.44690403633	13.381390430720595	0	1	0	0	1	0	0	0	0	0	0	0
28	73.104499605312	4	1969.932123609352	26.1866864257834	37.371687434536	0	37.371687434536	13.386873110878568	1	0	0	0	1	0	0	0	0	0	0	0
29	86.065687755795	4	2055.997811365147	30.829500091628056	78.895189761528	1	116.266877196064	28.260963496666747	0	1	0	0	1	0	0	0	0	0	0	0
30	70.85262644261599	4	2126.850437807763	25.38004529287737	120.964721582936	2	237.231598779	43.3306465371711	0	0	1	0	1	0	0	0	0	0	0	0
31	72.67184451411998	4	2199.522282321883	26.03170549759522	240.596957352024	3	477.828556131024	86.18398472311308	0	0	0	1	1	0	0	0	0	0	0	0
32	73.655098003872	4	2273.1773803257547	26.383915702879523	69.13968394175998	4	546.968240072784	24.766453949287158	0	0	0	0	2	0	0	0	0	0	0	0
33	121.01396749216498	4	2394.19134781792	43.34828686286507	67.94276483565001	4	614.911004908434	24.337706806800004	0	0	0	0	2	0	0	0	0	0	0	0
34	111.30935167516797	0	111.30935167516797	39.87200657020943	64.691898075168	4	679.602902983602	23.1732172209557	1	0	0	0	1	0	0	0	0	0	0	0
35	83.54297804595602	1	194.852329721124	29.925842882133505	47.208439827102	4	726.811342810704	16.91048590821564	0	1	0	0	1	0	0	0	0	0	0	0
36	81.33318328172402	2	276.185513002848	29.134274608378753	69.1867198983	4	795.998062709004	24.783302650137312	0	0	1	0	1	0	0	0	0	0	0	0
37	84.846240247164	2	361.031753250012	30.39268307361099	66.31617093218999	4	862.3142336411939	23.755046304068056	0	0	1	0	1	0	0	0	0	0	0	0
38	65.557020040512	2	426.588773290524	23.483111656302807	79.08991481754	4	941.404148458734	28.33071575553672	0	0	1	0	1	0	0	0	0	0	0	0
39	68.321408368752	2	494.91018165927596	24.473340311194747	86.17614690365998	2	1027.580295362394	30.8690675475797	0	0	2	0	0	0	0	0	0	0	0	0
40	67.32900148246802	2	562.239183141744	24.117851277301973	81.97019812561999	4	1109.5504934880141	29.362459030072834	0	0	1	0	1	0	0	0	0	0	0	0
41	67.44449653339201	2	629.683679675136	24.159222638826993	52.50084000336	4	1162.0513334913742	18.806271045979702	0	0	1	0	1	0	0	0	0	0	0	0
42	72.92680647978001	2	702.610486154916	26.123035156936123	106.95744278505	4	1269.0087762764242	38.31311383345074	0	0	1	0	1	0	0	0	0	0	0	0
43	71.67052179302401	2	774.28100794794	25.673022731829498	98.36742855077999	3	1367.3762048272042	35.236093809234625	0	0	1	1	0	0	0	0	0	0	0	0
44	67.99879156144802	2	842.279799509388	24.35777608171272	74.54600098333499	4	1441.9222058105393	26.703045128358802	0	0	1	0	1	0	0	0	0	0	0	0
45	66.649367254536	0	66.649367254536	23.87440021058006	65.821184281888	3	1507.7433900924273	23.57773765321361	1	0	0	1	0	0	0	0	0	0	0	0
46	64.40736224274	1	131.05672949727602	23.071293937697913	55.26200721837599	4	1563.0053973108033	19.795345869269013	0	1	0	0	1	0	0	0	0	0	0	0
47	65.81432046657599	2	196.87104996385202	23.57527897310185	68.69086729011201	4	1631.6962646009154	24.605683805413257	0	0	1	0	1	0	0	0	0	0	0	0
48	64.69446094425601	0	261.565510908108	23.17413526361409	64.544229818368	4	1696.2404944192833	23.120321128967635	1	0	0	0	1	0	0	0	0	0	0	0
49	68.511306402	2	330.076817310108	24.54136348728358	63.040894410751996	4	1759.2813888300352	22.581812923254443	0	0	1	0	1	0	0	0	0	0	0	0
50	65.11921649015999	2	395.196033800268	23.326286503937904	63.24990987059199	4	1822.5312987006273	22.65668413274937	0	0	1	0	1	0	0	0	0	0	0	0
51	65.98946828925	2	461.185502089518	23.63801849167164	83.848058093568	3	1906.3793567941952	30.03512528724824	0	0	1	1	0	0	0	0	0	0	0	0
52	64.94253685829999	2	526.128038947818	23.2629982776	65.490099011584	4	1971.8694558057791	23.459139944448	0	0	1	0	1	0	0	0	0	0	0	0
53	65.9529776978	2	592.081016645618	23.62494723503283	65.40157712793601	4	2037.271032933715	23.427430612992005	0	0	1	0	1	0	0	0	0	0	0	0
54	66.46262411513999	1	658.543640760758	23.807507145721786	69.7088028672	4	2106.979835800915	24.97031744496717	0	1	0	0	1	0	0	0	0	0	0	0
55	69.12789226349999	2	727.671533024258	24.76223006453731	65.43644713716	4	2172.4162829380753	23.439921362564775	0	0	1	0	1	0	0	0	0	0	0	0
56	80.44035130404	2	808.111884328298	28.814454198462087	66.12720117477599	4	2238.5434841128513	23.687355644695877	0	0	1	0	1	0	0	0	0	0	0	0
57	80.75993217392	2	888.8718165022179	28.928930927971347	65.2021179724	4	2303.7456020852514	23.355982557277617	0	0	1	0	1	0	0	0	0	0	0	0
58	80.43257717838001	2	969.304393680598	28.81166943703165	67.621906321944	4	2371.3675084071956	24.222772413830683	0	0	1	0	1	0	0	0	0	0	0	0
59	81.68489769163499	0	81.68489769163499	29.260261859690143	66.00811451270401	4	2437.3756229199	23.644697735893978	1	0	0	0	1	0	0	0	0	0	0	0
60	66.946471215585	1	148.63136890722	23.980825510060303	67.19766526662399	4	2504.5732881865238	24.070805468641428	0	1	0	0	1	0	0	0	0	0	0	0
61	69.77847784239	2	218.40984674961	24.995275645035225	68.7124904264	4	2573.285778612924	24.61342940647164	0	0	1	0	1	0	0	0	0	0	0	0
62	65.00390622264	2	283.41375297225	23.284981333482982	74.85266822144798	4	2648.1384468343717	26.812896079324652	0	0	1	0	1	0	0	0	0	0	0	0
63	76.60473888790798	2	360.01849186015795	27.44050348223569	63.994807601424	4	2712.1332544357956	22.923513170659344	0	0	1	0	1	0	0	0	0	0	0	0
64	65.333185822296	2	425.35167768245395	23.402932234852297	79.902876182404	4	2792.0361306181994	28.621925796682024	0	0	1	0	1	0	0	0	0	0	0	0
65	65.34942801290399	2	490.7011056953579	23.408750332980528	81.080057578006	4	2873.1161881962053	29.043602714509614	0	0	1	0	1	0	0	0	0	0	0	0
66	66.45202660448	2	557.1531322998379	23.803711022500302	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
67	68.61405721005	2	625.7671895098879	24.578169746883585	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
68	66.76100257144999	2	692.5281920813379	23.91438898081791	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
69	64.84313118041	2	757.3713232617479	23.227390273579708	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
70	76.89281980226001	2	834.2641430640078	27.543696645585673	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
71	72.00974662673	2	906.2738896907379	25.794536105097315	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
72	66.9385366023	2	973.2124262930379	23.977983260525374	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
73	75.36989212291002	1	1048.5823184159478	26.998170312684188	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
74	85.81528994957598	1	1134.3976083655239	30.739805355071997	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
75	71.823697078991	2	1206.2213054445149	25.727891490981854	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
76	80.57064374033398	1	1286.7919491848488	28.86112611594053	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
77	83.392945065683	2	1370.184894250532	29.872099725020774	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
78	90.726350015862	2	1460.9112442663939	32.49899105045803	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
79	83.342888191332	2	1544.2541324577257	29.854168904357728	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
80	69.20367506236599	2	1613.4578075200918	24.78937614174304	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
