task	reward	total_reward	total_reward_dev
0	36.04510535808	36.04510535808	0.0
1	53.67645683239199	89.72156219047199	0.0
2	61.6881174042	151.40967959467199	0.0
3	49.20121560321	200.61089519788197	0.0
4	53.65680148629001	254.267696684172	0.0
5	53.277465406794995	307.545162090967	0.0
6	38.324689520499994	345.86985161146697	0.0
7	45.61748209644	391.48733370790694	0.0
8	34.8944144396	426.3817481475069	0.0
9	50.35772527590001	476.73947342340693	0.0
10	35.168358926094996	511.9078323495019	0.0
11	35.14449800848799	547.05233035799	0.0
12	68.17636329347599	615.228693651466	0.0
13	35.595927905792	650.824621557258	0.0
14	73.25751479260501	724.0821363498629	0.0
15	48.173924134908	772.256060484771	0.0
16	37.947603403710005	810.203663888481	0.0
17	121.274994555	931.478658443481	0.0
18	37.785145141457996	969.263803584939	0.0
19	46.003013618562	1015.266817203501	0.0
20	65.112659937468	1080.379477140969	0.0
21	35.076391803882	1115.4558689448509	0.0
22	35.488031863284	1150.943900808135	0.0
23	33.512746317336	1184.456647125471	0.0
24	50.092508691225	1234.549155816696	0.0
25	51.357548850696	1285.906704667392	0.0
26	51.053463682751996	1336.960168350144	0.0
27	51.191177608256	1388.1513459583998	0.0
28	50.63192960781601	1438.783275566216	0.0
29	45.41302260393601	1484.196298170152	0.0
30	39.156169729824	1523.352467899976	0.0
31	57.55929492456	1580.911762824536	0.0
32	78.464685800512	1659.376448625048	0.0
33	86.181592369824	1745.558040994872	0.0
34	35.406670022752	1780.964711017624	0.0
35	87.33711965731202	1868.3018306749361	0.0
36	35.349655990768	1903.6514866657042	0.0
37	68.182527084924	1971.8340137506282	0.0
38	46.010357652420005	2017.8443714030482	0.0
39	37.580830648116	2055.425202051164	0.0
40	40.36520539144801	2095.790407442612	0.0
41	46.99670505264	2142.787112495252	0.0
42	35.618658198984	2178.4057706942363	0.0
43	38.38938199160401	2216.79515268584	0.0
44	38.565183855600004	2255.36033654144	0.0
45	42.628043324249994	2297.98837986569	0.0
46	39.78533517885	2337.77371504454	0.0
47	51.402898272375005	2389.176613316915	0.0
48	85.042785586404	2474.219398903319	0.0
49	84.996966314872	2559.2163652181907	0.0
50	94.36078569582	2653.577150914011	0.0
51	93.46088284227599	2747.038033756287	0.0
52	35.852462009546	2782.890495765833	0.0
53	35.138869244856	2818.0293650106887	0.0
54	38.72470381563001	2856.754068826319	0.0
55	35.55256761917	2892.306636445489	0.0
56	35.690879654465	2927.997516099954	0.0
57	36.46908695023999	2964.466603050194	0.0
58	39.15394135317	3003.620544403364	0.0
59	38.16623293945	3041.786777342814	0.0
60	36.56926149492	3078.3560388377336	0.0
61	68.81229135879	3147.1683301965236	0.0
62	36.56138891433	3183.7297191108537	0.0
63	76.61424054284	3260.3439596536937	0.0
64	68.49898568169999	3328.842945335394	0.0
65	50.08859864382499	3378.931543979219	0.0
66	36.2280074688	3415.159551448019	0.0
67	35.394144158268	3450.553695606287	0.0
68	35.585420915967994	3486.139116522255	0.0
69	40.48765911936	3526.626775641615	0.0
70	50.606420532982	3577.233196174597	0.0
71	51.221118095070004	3628.454314269667	0.0
72	50.486807179809	3678.941121449476	0.0
73	65.54231525319399	3744.48343670267	0.0
74	95.92615312314601	3840.409589825816	0.0
75	38.191248328674995	3878.600838154491	0.0
76	77.8407984828	3956.441636637291	0.0
77	36.186016810062	3992.627653447353	0.0
78	35.98308348465601	4028.6107369320093	0.0
79	35.414503237476005	4064.025240169485	0.0
80	48.468889793124006	4112.494129962609	0.0
81	35.957530183128	4148.451660145737	0.0
82	46.212442221744006	4194.664102367481	0.0
83	35.81990777016001	4230.484010137641	0.0
84	46.938580143311995	4277.422590280953	0.0
85	35.6679704836	4313.090560764553	0.0
86	39.096655737000006	4352.187216501553	0.0
87	38.948207053599994	4391.135423555153	0.0
88	44.7200689866	4435.855492541753	0.0
89	65.46718048728	4501.322673029033	0.0
90	73.42192081119998	4574.7445938402325	0.0
91	85.06730534575	4659.811899185983	0.0
92	50.956798872979995	4710.768698058962	0.0
93	57.22357080868999	4767.9922688676525	0.0
94	51.34024666250999	4819.332515530163	0.0
95	36.802696456499994	4856.135211986662	0.0
96	35.96283768479999	4892.098049671463	0.0
97	36.149868364999996	4928.247918036463	0.0
98	40.326510574349996	4968.574428610813	0.0
99	37.06398937332	5005.6384179841325	0.0
100	38.9258468352	5044.5642648193325	0.0
