task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
101	0.299511364897846	19	6632.1534085746525	30.299511364897846	24.007795144161634	35.577150144588884	0.7643607600671949	19	7071.665281926823	30.764360760067195	25.598788350866318	31.750306580214424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
102	5.812366871892927	19	6729.145235519362	35.81236687189293	24.12240263666388	36.154771747475706	0.608427884047746	19	7154.563107446119	30.608427884047746	25.647425627887497	31.60113143510555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
103	6.058127845667812	19	6826.80266510138	36.05812784566781	24.237169225211996	34.794716467999535	4.975211974783015	19	7249.287639877823	34.975211974783015	25.737115881223033	31.497762349898807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
104	11.994070208791388	0	6875.56872495257	18.00592979120861	24.177824087745297	33.11400950979227	16.91490397724308	17	7284.7264416061225	13.085096022756924	25.616620453999545	29.789348619182114	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105	5.149567273947696	19	6970.765469652845	35.149567273947696	24.281331098935887	32.75240622335553	2.571870835631266	19	7372.94192511929	32.571870835631266	25.68223602363758	29.72095547276507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
106	4.920116646123319	19	7065.3407855694295	34.92011664612332	24.38075900124605	31.912986440227986	5.138435951763697	19	7468.10852248865	35.1384359517637	25.77061172390044	30.14762141812069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
107	0.6132663497767403	19	7144.9298558721175	29.38673365022326	24.42711061836621	31.46674355006585	1.1726463408000072	19	7552.53443966165	31.172646340800007	25.820630562945805	30.294963406942447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
108	2.6845495120652316	19	7233.450510800628	32.68454951206523	24.502866938491888	31.636684637594442	0.10505939601231162	19	7634.06897552585	30.10505939601231	25.8599372494877	30.04622298544756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
109	1.530322680363323	19	7310.555886874644	28.469677319636677	24.53892885104775	31.48128036421687	0.7716028842240057	19	7717.40873333729	30.771602884224006	25.90458875525803	30.107762676040544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
110	0.22883650690079804	19	7391.186121335121	29.771163493099202	24.58606610007524	31.055774376876258	1.362470673408005	19	7802.34875807777	31.362470673408005	25.953758862628753	30.055518272349417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
111	1.478448003125166	19	7468.431991326657	28.521551996874834	24.62120436701095	30.877978440073957	0.2340362507519984	19	7882.96490989865	29.765963749248	25.98779640625928	29.955678571267498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
112	0.020699066764070295	19	7549.625931354171	29.97930093323593	24.668621150782855	30.294671846208264	1.145243873516307	19	7967.31661205609	31.145243873516307	26.033437534288105	30.009360170214347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
113	0.4026296111689831	19	7631.966386551087	30.402629611168983	24.7189194706108	29.72912202275838	4.898124467261539	19	8061.83236582159	34.89812446726154	26.11119794598085	30.001651419462206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
114	2.01328091881107	19	7718.669022372867	32.01328091881107	24.78234870059515	31.12985713551862	7.4454129018092345	19	8163.247025763991	37.445412901809235	26.209756336901098	32.43768310736744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
115	5.496220154355683	19	7814.804618624247	35.49622015435568	24.874709661403433	31.16452242355942	0.4867157352369169	19	8245.815214213591	30.486715735236917	26.246626676541922	32.22916759732801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
116	4.875902329689602	19	7909.260187433823	34.8759023296896	24.960189940619554	31.160100991916046	18.60623618436923	1	8276.673324547592	11.39376381563077	26.11967913072217	29.854700383714714	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
117	4.851193946915437	19	8003.648837706719	34.85119394691544	25.04401200846952	31.70654702158526	0.6403529705353961	19	8359.657613842792	30.640352970535396	26.157989925974825	29.801471046688242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
118	2.649656127803077	19	8092.074989719519	32.64965612780308	25.10792498426224	31.703057683159052	0.6305760699323066	19	8439.199803653391	29.369423930067693	26.18497676634535	29.727907500093785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
119	16.702506566742642	19	8218.560945004447	46.70250656674264	25.28787983078291	33.52634060786964	0.268810087528621	19	8519.721776333	29.73118991247138	26.21452854256307	29.62386620291852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
120	0.884768237567993	19	8297.414697694367	29.115231762432007	25.319510838482486	33.46074743480293	0.11728228351606163	19	8600.654136815145	29.88271771648394	26.24484415557068	29.47589090722612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
