task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
51	11.319603560751265	18	2768.2188327459044	31.319603560751265	19.655991711805235	25.222190369924306	4.753279101929602	3	2970.5899108048834	15.246720898070398	21.09294611222403	21.334199929182272	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
52	5.836579490533907	18	2806.5780966257084	14.163420509466093	19.552358292893175	25.253038307922242	1.335025659123204	3	3021.140882978091	18.664974340876796	21.047135324085403	20.834490578917073	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
53	6.03252081471606	18	2844.4066860858525	13.96747918528394	19.448934605715227	23.791323970787925	0.2913456887551966	3	3074.5184884043792	19.708654311244803	21.02234863866243	20.321240185120324	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
54	10.455812863116307	18	2926.8911792567924	30.455812863116307	19.6490596649407	23.338955691191664	0.8152264768492294	3	3126.4772500295794	19.18477352315077	20.988938182016764	19.727322323329	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
55	6.075165853900309	18	2964.6042717358123	13.924834146099691	19.546841352104256	22.793410015836148	4.893454562213419	3	3167.3908105902515	15.10654543778658	20.883895454441223	17.585546638975497	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
56	10.8163116356608	18	3048.06511574906	30.8163116356608	19.744551357078933	24.294075137249017	3.0455368695335387	3	3229.8058062785713	23.04553686953354	20.921818988039337	18.47827850080885	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
57	6.171460931729229	18	3085.5174090589603	13.828539068270771	19.642551145202933	21.990064192439483	15.470519892387443	3	3325.8717976537873	35.47051989238744	21.17265865880396	20.485970639125995	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
58	6.190253185043689	18	3122.9188066828	13.809746814956311	19.54369005485977	20.169097156716482	0.557348136377108	3	3381.547948856475	20.557348136377108	21.162229666898423	20.647301367075062	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
59	10.022655990380798	18	3204.230166656748	30.022655990380798	19.718339487118453	21.22100723021712	5.863138326023879	3	3419.835282556827	14.13686167397612	21.045140200349717	19.63761498387027	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
60	6.184017444822155	18	3241.6484527436883	13.815982555177845	19.62157953741451	20.612438632916383	4.745242475193109	3	3461.1502508531794	15.254757524806891	20.950215894193278	19.637669260821042	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
61	6.27927630752	18	3278.808746077488	13.72072369248	19.526404443141374	18.852550646089252	0.02523030686522887	3	3515.3852496009395	20.02523030686523	20.93529677181702	20.115520201700527	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
62	9.3503009651931	18	3358.2991445248863	29.3503009651931	19.682339308570768	20.371238691661954	0.12239897604431249	3	3569.2204190408193	19.877601023955688	20.9185079504224	20.23678287000842	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
63	6.154957679978832	18	3395.7961341416103	13.845042320021168	19.59113154312468	20.35899500513568	17.04112736759386	3	3669.540138994719	37.04112736759386	21.1704238788157	21.970030175643323	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
64	4.795323755801601	18	3436.9754656363143	15.2046762441984	19.52364761544889	18.83388134324389	2.579125070574765	3	3730.691936060859	22.579125070574765	21.192096204842763	22.309465330385724	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
65	6.130436820064494	18	3474.5388659153064	13.869563179935506	19.437979669456265	18.82835424662747	0.10664817730400244	3	3784.569763913994	19.893351822695998	21.172418259658723	22.788145968876666	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
66	10.055216299721849	18	3555.9384100603866	30.05521629972185	19.596445887818437	18.752244713033576	3.273174274633355	3	3829.871583586862	16.726825725366645	21.106066132281228	22.156274854459973	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
67	5.8883821076	18	3594.1573751856367	14.1116178924	19.515786652591697	18.7805525954465	4.727733959521723	3	3871.233970779824	15.272266040478277	21.020274954460596	20.13644946926906	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
68	6.040179524664612	18	3631.9652223063367	13.959820475335388	19.435265403645953	18.795559961484408	5.80643833899126	3	3909.6748669450562	14.19356166100874	20.921337080642456	19.500070821732223	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
69	6.990728520017843	18	3705.0651120480516	26.990728520017843	19.543200591022696	18.492367214448112	5.725475805140922	3	3948.335036639466	14.274524194859078	20.82638261084555	19.51383707382052	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
70	0.09588908126153939	18	3759.4914783098016	20.09588908126154	19.550984935955636	19.12035786705648	10.865701124229904	3	4031.9296438509223	30.865701124229904	20.96778146314674	21.07493143376282	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
71	15.497567888013542	18	3855.6307246731717	35.49756788801354	19.772465254734218	21.298042286609835	5.814944443856005	3	4070.347502648812	14.185055556143995	20.87357693666059	20.490913958690694	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
72	0.3883030080763099	18	3908.7457373596317	19.61169699192369	19.770262949764213	20.32418188928289	5.7082845543846155	3	4109.054231980687	14.291715445615385	20.78341445048189	19.932325400856662	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
73	0.17631652075692372	18	3963.3899279366815	20.176316520756924	19.77575016018303	20.957309309356468	5.732491821702151	3	4147.695399963577	14.267508178297849	20.695361663019945	17.654963481927062	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
74	10.860688407335388	18	4046.9709590398816	30.860688407335388	19.92354933681173	22.522910525670163	5.589494477360736	3	4186.723852420725	14.410505522639264	20.611563581148204	16.83810152713351	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
75	5.99506376875077	18	4084.9009946661818	14.00493623124923	19.845672848580644	22.53644783080154	5.749525159595322	3	4225.318888446821	14.250474840404678	20.527865045085786	16.27381382890438	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
76	5.964546365969234	18	4122.913681591682	14.035453634030766	19.770215456183895	20.93447156423243	12.596735149060919	3	4313.601712808861	32.59673514906092	20.68460361786469	17.86080477127381	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
77	5.755336870990771	18	4161.492977566082	14.24466312900923	19.699375041732935	20.947776087893356	1.4634893028844331	3	4363.8047626135485	18.536510697115567	20.65706396503457	18.18722923693754	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
78	5.053072157119999	18	4201.974240473882	14.946927842880001	19.639217482253787	21.04648682464782	4.373759055423015	3	4406.125831838444	15.626240944576985	20.593382660978143	18.330497165294364	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
79	10.912643339015386	18	4285.695982850381	30.912643339015386	19.780135305463308	21.43867830654757	5.637465367168495	3	4445.024363135696	14.362534632831505	20.51549706062631	18.339298209091606	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
80	5.909147045308307	18	4323.858709602671	14.090852954691693	19.709897251750075	20.838174693890586	4.759905115186957	3	4486.299620115398	15.240094884813043	20.45036863870269	16.77673758514992	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
81	10.269619150495512	18	4405.838928135263	30.26961915049551	19.838674348076243	20.31537982013878	0.5714505860515651	3	4542.013965452621	20.571450586051565	20.4518452478167	17.415377088140673	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
82	5.983794158628431	18	4443.799485622311	14.016205841371569	19.768524125103898	19.75583070508357	0.24826125413956746	3	4596.853006349249	20.248261254139567	20.44939242861577	18.01103166899309	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
83	10.594351118859816	18	4526.6591865692235	30.594351118859816	19.897403017886706	20.797634164893857	0.2244801423427667	3	4651.627640068094	20.224480142342767	20.446714901398234	18.60672886539759	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
84	4.9557187203524915	18	4567.404115034936	15.044281279647508	19.840307468025067	19.215993452125073	5.541270511794705	3	4690.7866990986495	14.458729488205295	20.376268014184202	18.611551261954194	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
85	5.898041933001849	18	4605.596918133056	14.10195806699815	19.77358247498987	19.225695635699964	2.8858593894674485	3	4737.137496585508	17.11414061053255	20.338336300188253	18.897917838966983	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
86	10.10075016919729	18	4687.119783174631	30.10075016919729	19.892285551934783	20.832225289216616	5.495699378124062	3	4776.419977436422	14.504300621875938	20.27127841882834	17.088674386248478	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
87	5.548380260731074	18	4726.259586635151	14.451619739268926	19.83045980406358	20.852920950242584	5.665524262171816	3	4815.24251589304	14.334475737828184	20.20381475199879	16.66847089031974	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
88	5.990163359182771	18	4764.2028942040315	14.009836640817229	19.765059543802384	20.75921183003631	13.196835781906465	3	4905.15061280237	33.196835781906465	20.349803752334832	18.425530374052684	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
89	1.89742527611471	18	4813.230700747888	18.10257472388529	19.746587490247748	19.478204968523297	5.638794648225847	3	4944.045543963425	14.361205351774153	20.28326377010638	18.425397445946953	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
90	5.678008393590156	18	4852.019428015247	14.321991606409844	19.68697654646931	19.501318833695116	1.6024706315005552	3	4993.872186003111	18.397529368499445	20.262541414044765	18.741140894315592	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
91	10.857680366980919	18	4935.592312342487	30.85768036698092	19.808397240170525	19.560124955343657	5.087104582143388	3	5034.261277759806	14.912895417856612	20.204393087999243	18.1752853774961	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
92	0.23699442489107625	18	4989.117119108408	19.763005575108924	19.807909157750508	20.134804928717394	5.558188657524427	3	5073.374516812344	14.441811342475573	20.14242984342372	17.594640386329697	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
93	5.148169997233232	18	5057.2267461842475	25.148169997233232	19.86472044327692	19.59018681655473	4.608842750002587	3	5115.058901031087	15.391157249997413	20.091884390302162	17.11130809709516	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
94	21.042547419265972	18	5168.383645444759	41.04254741926597	20.087644937761016	22.190013430516576	12.0395512453659	3	5201.8326856539525	32.0395512453659	20.217649304565988	18.869390272811223	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
95	0.03785316893144852	18	5222.652831110615	20.03785316893145	20.087126273502374	22.78360294070991	5.684929198062525	3	5240.602669075866	14.315070801937475	20.156164111830275	18.589483291951716	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
96	10.794381704200362	18	5306.054281559491	30.79438170420036	20.197510350107507	22.852966094210217	5.503233259933541	3	5279.864745663546	14.496766740066459	20.09781980902859	18.588729903770766	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
97	6.105930725368863	18	5343.684052511617	13.894069274631137	20.133189522806727	22.797211047746437	4.5077799661593865	3	5321.822841588531	15.492220033840614	20.05082389295524	18.704504333372014	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
98	11.115806511935006	18	5427.956028481441	31.115806511935006	20.24412504794944	24.50780803485821	5.306804286051937	3	5361.616913313807	14.693195713948063	19.996706436601634	16.85414032657617	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
99	5.974664045134771	18	5465.941313359201	14.025335954865229	20.181937157018595	24.10008415795621	4.837739348573786	3	5402.681369244753	15.162260651426214	19.94836197874988	16.934245856541377	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
100	5.924294633275814	18	5504.063015394078	14.075705366724186	20.121479416520632	24.07545553398764	0.4562855937353838	3	5458.083809394453	20.456285593735384	19.953390925432906	17.14012147906497	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
101	0.39825699432542194	18	5557.15106936778	19.601743005674578	20.116383961512337	22.949861797857004	19.771051794983393	3	5565.797074672533	39.77105179498339	20.147681718271635	19.625937116777646	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
102	5.990710690119387	18	5595.09289458204	14.009289309880613	20.057091780428532	22.37449017133418	0.03679127854277198	3	5620.063384385253	20.036791278542772	20.146605112060676	20.18543511038437	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
103	11.640139615305351	18	5680.784939373491	31.64013961530535	20.168467240379275	23.023687133141387	3.967387698364675	3	5663.485042702182	16.032612301635325	20.10704748888351	20.24958061554816	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
104	3.1876218859520016	18	5726.318463432372	16.812378114048	20.136504486795168	20.60067020261959	5.634832565238154	3	5702.390704504662	14.365167434761846	20.052362916939494	18.482142234487757	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
105	5.992432737912617	18	5764.255624767192	14.007567262087383	20.078684324297924	19.99764161193518	4.670825764349416	3	5743.9072180595485	15.329174235650584	20.00780453315375	18.583552577859063	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
106	10.330043305310529	18	5846.399492052408	30.33004330531053	20.174491417578416	19.9512077720462	4.5275516278344625	3	5785.811765734164	15.472448372165537	19.96541802697629	18.681120741068973	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
