task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
11	15.254451870496002	11	540.123757401351	9.745548129503998	16.12309723586122	16.223872540508737	0.9978570864425116	11	723.945709993878	24.00214291355749	21.610319701309788	17.31915672746654	15.590708093440002	11	445.846026089018	9.409291906559998	13.308836599672176	17.007484864987447	12.66218814668012	11	528.4219708788079	12.33781185331988	15.773790175486807	16.857038055013792	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
12	12.697346211370984	12	574.4686658946069	12.302653788629016	15.829216970689513	16.29902856647953	0.08932924549946009	12	793.986754137564	25.08932924549946	21.877935820093608	15.228266123082017	14.729094110126567	12	474.518971698248	10.270905889873433	13.07514962199535	15.13227323836696	12.820645663918807	12	562.4226684003679	12.179354336081193	15.497295110917143	14.190532463168774	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
13	3.2574579409720634	13	653.3540693131539	28.257457940972063	16.716948468566837	16.063244546760966	11.322853374915823	13	832.1687884659241	13.677146625084177	21.29216516330722	15.72716426290807	15.62124099981373	13	500.701340573768	9.37875900018627	12.811121720437558	15.690485349976296	14.078633302504361	13	592.91148376421	10.921366697495639	15.170443081387036	14.382407728370111	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
14	9.918638879826512	14	695.4562024403049	15.081361120173488	16.607909312007283	14.949614649731462	3.1947513728075165	14	910.8791360483451	28.194751372807517	21.752337577273906	16.535308601680224	5.303050314889553	14	585.297356036168	30.303050314889553	13.977250293401026	18.33534825430628	13.539770078117254	14	624.904625629466	11.460229921882746	14.923095537420085	16.972438321944608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
15	12.989050109115823	15	728.9867708856899	12.010949890884177	16.320599348187088	17.146442722045684	9.913035813229849	15	952.9969110697451	15.086964186770151	21.33575174036742	17.43720370711458	7.673898387792242	15	633.666056370248	17.326101612207758	14.186553500826447	16.34406807423815	9.800482299660418	15	667.3366125429139	15.199517700339582	14.940371922602553	16.496305181763688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
16	13.068440854131104	16	762.2957068345739	11.931559145868896	16.062420512756606	16.751585196331952	3.797435973897791	16	1033.3897531635432	28.79743597389779	21.774674342339797	18.539192123972164	2.3713119782208985	16	696.8378104310481	22.6286880217791	14.68314964911778	19.29392481413273	7.6108597801609505	16	758.3752627625299	32.61085978016095	15.97981238481187	19.735535654868073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
17	13.204632118565609	17	795.224442170245	11.795367881434391	15.825362033238706	17.884767411522557	3.9448723982089575	17	1114.1941886085433	28.944872398208958	22.173018678776973	19.633231659155175	7.3570267065695525	17	746.0911108752081	17.642973293430448	14.84758429602404	20.196433999409805	3.317822708100305	17	837.4291844893099	28.317822708100305	16.66525740277234	21.519519851542817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
18	5.46324039330387	18	880.267654934885	30.46324039330387	16.595776683768452	22.833233729652427	10.52636559398209	18	1154.5997513253433	14.47363440601791	21.76778792757913	22.760645400220263	4.060862253348301	18	827.2193513324721	29.0608622533483	15.595651556935843	24.4735757109682	11.27589057272836	18	875.7423233071099	13.72410942727164	16.51046014090388	22.966243056305583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
19	5.188492515583995	19	964.5438632075569	30.188492515583995	17.27541247535923	23.722223505686074	5.1325080362985105	19	1238.7196695933433	30.13250803629851	22.1860239330151	23.474388331299828	9.171860307988062	19	922.6157946922722	34.17186030798806	16.524461994488455	25.712037573955193	5.930230469872232	19	962.0892167021699	30.93023046987223	17.2314486573523	25.910573381121527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
20	15.163527936725972	13	992.0040143841969	9.836472063274028	16.921177217640885	25.129923258105883	2.0519759054268647	10	1314.2397689959932	27.051975905426865	22.417735931701372	25.00333857783854	16.58638409182376	4	946.1038057692642	8.413615908176238	16.138231228473586	22.798376129325778	13.10929480130388	16	995.2841020485299	11.89070519869612	16.977127540273436	22.540083208593597	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0
21	14.724535443918327	14	1020.6896862699249	10.275464556081673	16.619099369388195	20.661543438866936	12.759590853659702	10	1348.4109111961932	12.240409146340298	21.955130168730417	20.513173410773806	15.547599969039286	0	972.4917558556963	9.452400030960714	15.83432981040482	18.439564162311477	0.4397166669611927	7	1066.3033110771298	25.439716666961193	17.361790682395608	17.97028502537774	1	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0
22	13.438778710757258	14	1052.964762369061	11.561221289242742	16.399191626773174	15.709221123503212	8.833438009671639	4	1393.5425634191931	16.16656199032836	21.703453291408586	14.232854275548823	13.38869197998615	10	1004.9066574115683	11.61130802001385	15.650720167344343	14.410337871222804	11.831629262710445	0	1103.0650127187298	13.168370737289555	17.179468076086646	13.021977354409074	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
23	4.89673457206257	19	1136.426479716069	29.89673457206257	16.961589249493567	15.170289220797708	11.783165393432837	14	1430.4395600291932	13.216834606567163	21.349844179540195	15.30290216158481	12.90981578266555	2	1038.6584216849603	12.09018421733445	15.502364502760598	15.484374127710089	12.297127502954032	10	1138.5271984396497	12.702872497045968	16.992943260293284	15.530620462780655	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1
24	8.25099075887379	13	1183.184130514213	16.74900924112621	16.95308604915887	16.260281383797203	5.164151476865673	19	1514.6478162354433	30.164151476865673	21.70241647143321	16.732724864787652	5.002019540752244	19	1122.4140595695603	30.002019540752244	16.082350704280262	18.576804689938605	5.429545179247757	8	1193.1613848142497	19.570454820752243	17.09604372271164	18.91719397298099	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2
25	10.002630786227584	9	1280.899808125765	35.002630786227584	17.6472993082769	21.256326249602363	11.505908451749258	5	1552.3188218076434	13.494091548250742	21.386711666695422	21.288898330698483	12.659769842508418	16	1156.8638687592243	12.340230157491582	15.938422990942238	19.533247889241384	6.411849115338509	16	1245.0533060339296	18.58815088466149	17.153432459709713	20.070379517050817	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0
26	8.721603332504841	3	1326.343665489189	16.27839666749516	17.596599210470167	20.48920076206689	11.513803718352241	2	1589.9677864272435	13.486196281647759	21.09409998576773	20.567533140527072	8.540693766713318	18	1250.4983055246323	33.54069376671332	16.590358945600425	22.246701593085778	6.819586885492534	13	1295.8069593119296	18.180413114507466	17.19146878025778	21.04832775684996	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
27	1.9148243018626765	18	1401.4808833318891	26.914824301862676	17.929392963734184	20.739608232961	11.262492482549254	2	1628.3183282467935	13.737507517450746	20.831364540470695	20.156313502630855	15.19284776776788	13	1277.8766055062804	9.80715223223212	16.34810156298013	17.636765647231307	11.934315561459107	11	1332.2819950361895	13.065684438540893	17.044119339482176	17.593924936260322	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0
28	9.845152998113436	3	1443.788164545489	15.154847001886564	17.833718965049787	17.87538662069982	11.376751549652298	1	1666.3498968373474	13.623248450347702	20.58280881322507	17.378896377268443	10.369174603332775	3	1318.7209930719764	14.630825396667225	16.2888851434521	17.214139250185646	11.730680485191643	6	1369.3255120150295	13.269319514808357	16.913953828286527	17.19245157350171	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
29	12.96144376515821	18	1477.395800701089	12.03855623484179	17.64054687404285	15.042237820314554	10.477182635701489	12	1706.8927619793474	14.522817364298511	20.38080909826085	14.676478245293657	15.460871839941376	4	1345.3510591854733	9.539128160058624	16.063893244005648	12.938908631113254	6.899244728947224	17	1419.8567871467185	18.100755271052776	16.953513876378732	13.375233406473455	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0
30	11.933896555653732	18	1513.872006149889	13.066103444346268	17.492984182762317	13.701128527684869	1.4406222281791052	11	1772.6626915923473	23.559377771820895	20.483343571601498	14.750497861012871	5.846714232414566	14	1431.4648030842973	30.846714232414566	16.540758437180127	16.319684584065673	10.137114813246328	17	1461.3490082930725	14.862885186753672	16.886074241229537	16.44364825770627	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0
31	3.0761355900799963	10	1592.2512180055292	28.076135590079996	17.82370766424099	17.78817927704754	3.454477287928359	13	1832.8106091635473	21.54552271207164	20.51653666974119	18.615799596773872	11.669702240107455	14	1533.8343885045972	36.669702240107455	17.169787931021606	21.078914197300442	11.248276818240955	8	1499.7392355088166	13.751723181759045	16.788125770621086	21.00180477904649	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	0
32	2.545386944557851	3	1654.9370127853051	22.45461305544215	17.964038130641026	22.293353268584845	2.729358435656117	11	1894.9828168640072	22.270641564343883	20.56969136351703	22.710341897913956	2.1800649913241834	12	1597.540040403817	22.819935008675817	17.34100450913234	23.68572505434691	11.26600381381564	9	1538.0799748619147	13.73399618618436	16.69557638927452	22.703186895783258	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0
33	14.957828019133133	3	1682.971409565225	10.042171980866867	17.731042067412375	20.62273267062849	7.271091467271646	1	1944.4760198512072	17.728908532728354	20.486138927317363	20.90933500522596	7.25388554548358	9	1647.081276589342	17.74611445451642	17.352919507525986	19.876332891669602	11.320606344992116	8	1576.2682821488117	13.679393655007884	16.606865132384325	19.089719985963225	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
34	7.531878514344115	18	1773.789570417769	32.531878514344115	18.153923108753283	18.67593761338689	11.306163033337315	5	1982.7046480498072	13.693836966662685	20.292073157012947	18.670148991877248	13.434080511019582	8	1679.369468496079	11.565919488980418	17.187576649853256	17.58127963523108	10.13715589979809	7	1617.7603885952087	14.86284410020191	16.557035960036256	16.840499888816883	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0
35	15.334253568382088	12	1800.773112539369	9.665746431617912	17.9181404232773	15.52508103111109	7.711297809194029	11	2030.9689416658073	17.28870219080597	20.20864618572942	15.880551631573251	7.665192049272832	18	1770.559796300299	32.66519204927283	17.617510410948242	18.142853638413847	11.409761851894093	9	1655.6998034253377	13.590238148105907	16.474624909704854	17.728986599951604	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	1	0
36	15.393567104735524	12	1827.591071038649	9.606432895264476	17.693499679276954	16.91501844402641	11.64971721811582	3	2068.2384810985673	13.35028278188418	20.023285012652522	16.882107356714037	4.939726999842378	18	1854.141534174859	29.939726999842378	17.950543291729165	16.622892205263867	13.115229093831642	0	1688.8781222050577	11.884770906168358	16.350574801501164	16.441985599214437	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
37	8.272903331815641	19	1920.477926173301	33.27290333181564	18.103483985922708	18.61268398349796	0.28490782661612	1	2137.2347800825974	24.71509217338388	20.146753622145454	19.597908790816156	3.157505157680717	16	1932.7479027400511	28.157505157680717	18.21914755135947	21.44708466342243	6.471787488983882	9	1740.6027154649778	18.528212511016118	16.407881057014716	21.571035695443445	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
38	15.279038552825078	0	1947.6156102133311	9.720961447174922	17.8885475105702	19.276612635233654	11.631891985428059	3	2174.5540816232774	13.368108014571941	19.972942196310235	19.25439962188026	15.262994515219582	10	1959.930376385063	9.737005484780418	18.001656729139494	19.26745688083185	12.153777119923586	16	1776.4650876718579	12.846222880076414	16.316556488375273	19.217050890651077	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
39	12.869016401674628	18	1981.4812727586561	12.130983598325372	17.74460841276408	17.436176550499376	6.214888532688235	16	2226.9958511361892	18.785111467311765	19.943246428085274	18.12621060661372	13.135230615394626	16	1993.052857583753	11.864769384605374	17.84823454552614	15.985397211892694	12.010467716447524	2	1812.7275319634418	12.989532283552476	16.233380883254704	14.812841222909551	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0
40	15.405568800156418	2	2008.265726524886	9.594431199843582	17.54582360269285	12.956533827125838	10.175718532831048	9	2268.380303565369	14.824281467168952	19.818393624160485	12.58614072274112	13.202974124617313	16	2025.9862214858629	11.797025875382687	17.700644090156786	12.793747165561898	9.756453801074628	19	1909.7559654914419	34.75645380107463	16.68516314954299	14.932581744212166	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1
41	7.657282997225074	18	2056.680811490966	17.342717002774926	17.540987731266235	15.693152896011616	9.550177480608955	16	2311.5110580986693	15.449822519391045	19.714380026427882	15.95351285994308	8.501724876817317	17	2072.043906204748	16.498275123182683	17.672016257609783	16.39024201242881	1.21675290780275	12	1976.150863623826	23.78324709219725	16.854165148177618	16.890055574917362	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0
42	2.458602997004302	18	2119.608878124329	22.541397002995698	17.657276318980873	17.957718336756393	10.797069231613136	4	2351.1609064937493	14.202930768386864	19.586206787868786	18.07905818523983	6.859673697891349	19	2160.985495278028	31.85967369789135	18.001961779476797	20.305582435044606	0.7829858396542093	9	2043.7566948214578	24.21701416034579	17.025394194972225	21.24485570436229	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1
43	7.984193711344002	17	2167.111337346827	17.015806288655998	17.642697454655305	21.76673374568962	11.645699082563343	4	2388.4416632215934	13.354300917436657	19.444572563540785	19.626518457325822	4.664146805291942	18	2243.797905109468	29.664146805291942	18.267011439154416	20.85866143757753	13.33576897107105	2	2076.319339777218	11.66423102892895	16.903549577562153	20.48010228853132	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
44	4.6952214673595165	18	2250.010497276539	29.695221467359517	17.91053132160429	21.799796922949003	6.367990800147101	11	2440.4560222378495	18.6320091998529	19.426515599903272	21.284673133714566	12.878806519622572	18	2277.636236908855	12.121193480377428	18.130437706737148	20.24265278145274	11.854025022721913	9	2179.2034929656497	36.85402502272191	17.346893476343478	22.507762206886245	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0
45	8.093619966939464	18	2297.207474868833	16.906380033060536	17.88870194576638	21.012432840403164	11.730401654668896	3	2477.5003176185655	13.269598345331104	19.292669572629965	19.917691258901694	12.91483630190424	18	2311.373985566039	12.08516369809576	17.999018706549293	19.42462699984567	11.130342250698508	9	2217.9229541824498	13.869657749301492	17.271301395320826	19.476162683032154	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
46	11.410146664543763	0	2335.145815430315	13.589853335456237	17.797237081717228	17.868733336048585	10.6478155843797	11	2517.5668324455055	14.3521844156203	19.187552867161674	18.13752867471772	2.5065886827749218	18	2374.168092159959	22.49341131722508	18.09464408124452	17.417347659704273	11.261081136072596	9	2256.277436010914	13.738918863927404	17.196144320184796	16.92803862611173	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
47	8.709974104071641	18	2380.622137723115	16.29002589592836	17.76583684867996	17.34492186766682	9.820753963940298	5	2559.9422276295054	15.179246036059702	19.10404647484705	15.1774439690006	6.398465090624477	18	2426.097377115299	18.601534909375523	18.105204306830586	15.346959456632097	3.858101348263638	9	2336.83963560815	28.858101348263638	17.439101758269775	16.90580975692535	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	2	0
48	12.890087001378149	18	2414.428978177601	12.109912998621851	17.650409831331835	16.908284686977957	9.827274658770147	17	2602.2994192071055	15.172725341229853	19.02381543130384	17.038591446170795	10.39086050114269	18	2524.8968626809888	35.39086050114269	18.457972800592056	19.218692162739437	13.64599871645039	12	2368.536222524726	11.35400128354961	17.31491603429589	18.91887384953237	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0
49	11.901742527766448	5	2450.994946954253	13.098257472233552	17.55936678414987	17.97935846503322	5.674642943778384	17	2687.9327974251537	30.674642943778384	19.256831981553333	19.672930873018316	12.520841089041193	18	2559.734514640749	12.479158910958807	18.338396522799393	19.291844174521362	13.585042408531582	10	2400.402979134242	11.414957591468418	17.196916865439345	18.91541533006223	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0
50	1.8183685891820893	18	2525.862892599053	26.81836858918209	17.740915839150503	19.73709869804289	4.763277760114626	17	2744.4269803448337	20.236722239885374	19.276045516030432	18.87496078720506	3.289687043845735	18	2638.7098909714846	28.289687043845735	18.533519866349323	20.49293819172745	11.04260841443701	18	2439.367363977272	13.95739158556299	17.133396761912355	20.371404816160766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0
51	12.692169031448834	18	2560.2222540529247	12.307830968551166	17.63643343779282	18.06310186290161	5.297961375850985	17	2799.42850483725	19.702038624149015	19.284237691186558	18.897905596961554	12.557780481024242	18	2673.4444204619585	12.442219518975758	18.416379475053677	18.832301801635772	10.446045294219466	17	2479.997154197576	14.553954705780534	17.083792106986742	17.220232977835987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0
52	12.687092113855046	18	2594.5957885684124	12.312907886144954	17.535989559459843	17.203607875354603	4.927871892930874	17	2855.463195802818	20.072128107069126	19.299103548090002	18.069324926914675	12.31104957420418	18	2708.8677404006385	12.68895042579582	18.308314776011077	16.656383110576048	11.537176234606806	6	2517.580870542632	13.462823765393194	17.015471949598187	15.978993263126828	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0
53	12.747931953065073	9	2628.7994785327724	12.252068046934927	17.43813916107975	14.37523136343575	1.8809400113289527	17	2920.003904937858	23.119059988671047	19.369843482174836	15.291398203746557	14.515689006867104	10	2738.1364419231345	10.484310993132896	18.163425817068887	15.109046206204729	12.902082304836776	10	2551.354224108296	12.097917695163224	16.924406130071613	14.34863411330615	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0
54	1.5926474933463908	4	2703.037286118364	26.59264749334639	17.60458476712096	15.76367691074321	8.908097799366686	15	2964.927131914626	16.091902200633314	19.31024454978317	15.91747166022849	3.591685990425791	18	2817.9548986464065	28.59168599042579	18.35303054749356	17.54534947065657	10.278703046730506	9	2592.45117810284	14.721296953269494	16.8843495995843	17.01026635527661	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0
55	2.526547301611938	9	2765.7756749013643	22.473452698388062	17.69152883732216	17.988716582535837	9.190957219794148	17	3009.060709676034	15.809042780205852	19.247723089612148	18.2233384840171	13.437398904962388	3	2850.2338267033865	11.562601095037612	18.231772878699704	18.15439178882737	7.627745866297314	5	2640.94872089276	17.372254133702686	16.8930621805507	17.579711203330532	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
56	11.948702251162986	9	2802.2105477835344	13.051297748837014	17.610121274366282	17.836409878900945	10.627617936548301	17	3049.18360960317	14.372382063451699	19.162190790907577	18.063856315729794	8.010393316103166	18	2897.6631453625987	16.989606683896834	18.2099804893172	17.103552234784836	3.6343526911994033	9	2700.594486296495	21.365647308800597	16.97152858630947	17.630926745601563	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0
57	10.605947558635222	9	2842.3939441823445	14.394052441364778	17.554671811728323	16.211163390695464	1.359446133981617	16	3122.7703967272023	26.359446133981617	19.286281400270923	17.374978308766675	12.459839521282268	18	2932.671093365686	12.540160478717732	18.11222497189307	16.38164908679964	5.915439033308658	9	2753.872218995175	19.084560966691342	17.007960179074676	16.70920090544819	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0
58	14.599424221430926	4	2871.4288848975166	10.400575778569074	17.433415946759524	16.59299837380134	11.693493455711527	0	3159.917727496674	13.306506544288473	19.184929284067827	16.186423614859915	12.087065265503524	18	2968.719702832822	12.912934734496476	18.024101408547367	16.17258731342586	5.7579018156417945	9	2807.589743093175	19.242098184358206	17.04582692492694	16.659558925516514	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
59	7.415446136463288	0	2920.5190977665566	17.584553863536712	17.435934912039144	16.7190536434805	11.83527662234627	4	3262.749541400724	36.83527662234627	19.479101739705804	18.266016574835067	15.338428151625553	3	2995.6915909095337	9.661571848374447	17.88472591587782	17.792768515536032	8.574618350379108	3	2853.4439335317	16.425381649620892	17.035486170338505	16.799362067099963	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
60	19.513071891354734	9	3044.7847567965887	44.513071891354734	17.879822403503333	19.996653208363664	5.1015859352060815	16	3346.783135469841	30.10158593520608	19.653240824877937	21.098355705215138	12.487511223590925	18	3030.6222887436757	12.512488776409075	17.796656454575054	21.30954700499914	7.80752463586866	9	2945.0316064735002	32.80752463586866	17.294044177970147	23.259648814157156	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	1	0
61	8.85350150950304	0	3089.8603984158926	16.14649849049696	17.85186556619678	23.583005189757202	7.62734940821958	16	3437.867819234454	32.62734940821958	19.862500640738286	24.92153031214334	12.428552433082988	18	3065.7175798679855	12.571447566917012	17.71237889187089	24.420219682481367	4.588630559248951	9	3027.6332001180704	29.58863055924895	17.492343958313352	23.695555076171637	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
62	4.777511165566086	9	3146.3148464120204	20.222488834433914	17.889494506962446	24.751646774777583	6.459872737528599	16	3525.6932972933882	31.4598727375286	20.04658591211591	26.255095883568355	1.999128820840241	18	3141.0901478261644	26.99912882084024	17.85978762090215	24.503701576516907	3.6873118857970084	13	3107.71861246592	28.68731188579701	17.670041861924204	24.362274171575997	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0
63	11.809425161015882	9	3183.1385345041845	13.190574838984118	17.816073887150285	24.430082777833505	4.16364422820299	16	3607.1084707637883	29.16364422820299	20.189039948304767	24.06569473706694	11.72476749616991	19	3243.6134570863055	36.72476749616991	18.15455293145321	26.123521637634234	9.438820110850152	19	3203.8603186087103	34.43882011085015	17.932054022063674	26.304668707897285	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2
