task	reward	total_reward	total_reward_dev	joules
0	11.167616868047345	38.6154029100345	8.086970837184628	38.6154029100345
1	12.533226543961137	73.41847880814299	16.583974779494007	34.8030758981085
2	10.812470897308238	125.05827173854149	30.09938317991579	51.6397929303985
3	11.06916855793925	189.48903930893374	50.793330707206295	64.43076757039223
4	7.810613309995643	245.6023304941392	64.91856334688265	56.11329118520549
5	10.419473790910986	286.30629949451276	73.15995312980773	40.7039690003735
6	10.983113276879699	325.43677492989025	73.30117495026735	39.130475435377505
7	10.215020167826838	366.71151029470695	72.77890826556212	41.27473536481675
8	8.741466311276568	412.0999168423932	74.12147582267313	45.38840654768625
9	6.602465944374001	479.400246932656	74.68205579009476	67.30033009026275
10	10.151029151562422	520.8536238845442	85.96703997992716	41.453376951888245
11	11.126301299264657	559.5843660907636	101.61307927857897	38.730742206219496
12	10.084103807728955	601.3492650326966	117.72103895579679	41.764898941933
13	11.070046404551494	644.783920529264	121.0754679160832	43.43465549656725
14	7.989052661410208	704.134330038571	125.7162451330703	59.350409509307
15	10.094116652449582	745.7465877171492	124.44251454367144	41.61225767857825
16	6.712012146602686	812.7246332979238	130.01901932152688	66.97804558077449
17	6.956088482861106	873.2347315358265	142.82384488739245	60.51009823790275
18	7.831589703340654	934.4572702249526	128.7892101752673	61.222538689126
19	6.3557728324357	1021.9921360488355	126.22910204901349	87.534865823883
20	11.72779568382012	1061.9079227994962	146.97554560986987	39.9157867506605
21	10.867860733394625	1101.973916099736	146.09615023618758	40.065993300239995
22	11.873134490781373	1138.619748979638	151.21652371708234	36.645832879902
23	10.471710812778747	1186.012914967468	146.77486104726577	47.39316598783
24	5.961676738934866	1253.3518477833666	153.26993173061763	67.3389328158985
25	10.145039548955943	1308.7839511816405	147.67198889681288	55.432103398273995
26	8.898921925765734	1365.6541791882487	132.28890755042127	56.870228006608
27	10.07612002840973	1409.9894530302881	133.44675625546617	44.3352738420395
28	10.830439909072537	1449.5461416174608	132.84162702553405	39.556688587172495
29	11.449685742437074	1487.3741022531572	135.10842041785756	37.8279606356965
30	7.339586957373433	1544.8371272799018	134.80251888072493	57.4630250267445
31	7.362147984089191	1614.6588627956226	130.22231315002566	69.82173551572099
32	4.680203546338448	1671.384961228761	135.5450365880159	56.726098433138496
33	10.200852844220119	1712.6992470386465	139.21507009202404	41.314285809885504
34	10.602319489624774	1763.406018889716	138.27011455822398	50.7067718510695
35	10.53012631968576	1814.5004134827032	136.19423085974515	51.09439459298726
36	11.274560104131341	1859.7123021292832	135.76661158794943	45.21188864658
37	4.54677595127409	1932.7658311152318	140.43255234944692	73.0535289859485
38	13.581925543349076	1964.6412889733824	141.23183926527062	31.875457858150497
39	11.057400816551253	2003.5643783605099	147.4266602344621	38.92308938712775
40	12.135178814669851	2053.09705426689	131.94543413948983	49.53267590637999
41	6.731484565613524	2104.096659854552	125.16639032170077	50.999605587662245
42	5.224582941540749	2168.877993679391	113.32711172814821	64.78133382483875
43	9.407452142567584	2218.9175613637767	114.42856970851606	50.0395676843855
44	8.949010952462775	2286.826562347223	95.68780060481654	67.90900098344676
45	10.967300043552775	2326.001183058972	94.44035666391235	39.1746207117485
46	8.956408016942746	2370.789544011673	94.78724235562744	44.7883609527015
47	7.196823626725013	2425.8753445190173	83.59005418111732	55.085800507344004
48	11.688555219435344	2477.5403706476054	91.7502175783213	51.665026128587996
49	10.9205672422794	2524.7663095385997	110.40213995221465	47.225938890993994
50	5.228485451894866	2587.091781973161	115.09808250947033	62.325472434561505
