task	reward	total_reward	total_reward_dev	joules
0	0.7113704125422764	56.09329486730199	0.0	56.09329486730199
1	0.5346384114676894	111.70794056502697	0.0	55.61464569772499
2	5.192788907055387	151.81080394175197	0.0	40.102863376725
3	9.609919126553848	232.00433490950195	0.0	80.19353096775
4	3.8760596521538453	275.67334001825196	0.0	43.66900510875
5	3.156548790224001	321.29102037806194	0.0	45.61768035981
6	11.488640971175386	406.57275634166194	0.0	85.2817359636
7	1.874101215726764	465.81511380092195	0.0	59.24235745926
8	20.183610166719994	574.6457246691219	0.0	108.83061086819998
9	20.23452352486794	683.614225882306	0.0	108.96850121318401
10	1.8974670652760643	742.919865850762	0.0	59.305639968456006
11	14.847429503070778	837.298320754912	0.0	94.37845490415
12	11.177785892858335	921.7381575480699	0.0	84.439836793158
13	11.322545069869413	1006.5700504456329	0.0	84.831892897563
14	4.374480478135627	1048.8891658173488	0.0	42.31911537171601
15	13.342586683529845	1139.1920047519088	0.0	90.30283893456
16	0.26887369406781403	1194.086871006676	0.0	54.894866254766995
17	10.961426865644807	1277.940735434464	0.0	83.85386442778801
18	4.6759258746848005	1319.443436190526	0.0	41.502700756062
19	3.401437707617596	1364.397875732395	0.0	44.95443954186901
20	0.647161223981044	1416.811814084113	0.0	52.413938351718
21	15.567098143503266	1513.139371556101	0.0	96.327557471988
22	21.491249831303755	1625.511506515882	0.0	112.372134959781
23	15.513377348026467	1721.6935701667871	0.0	96.18206365090501
24	4.387314090197416	1763.977927839169	0.0	42.284357672381994
25	4.512666347897596	1805.922789813613	0.0	41.94486197444401
26	4.65317820662646	1847.487098837333	0.0	41.56430902372
27	1.8249358383089245	1896.7112309419128	0.0	49.22413210458
28	2.354281932503138	1944.501717374717	0.0	47.790486432804
29	1.6251909689614799	1994.266825167113	0.0	49.765107792395995
30	3.2694246276726133	45.31197496672	0.0	45.31197496672
31	3.643354082686031	89.611224326112	0.0	44.29924935939199
32	0.021774991220922857	143.718917058222	0.0	54.10769273211
33	4.426236215755813	185.89786064055	0.0	42.17894358232801
34	4.754280647404306	227.18835055383	0.0	41.290489913280005
35	0.026159899395935327	281.284167492966	0.0	54.09581693913601
36	3.9020513104470176	324.882778527172	0.0	43.598611034206
37	10.334286426716801	407.03813759953	0.0	82.15535907235801
38	4.3066910166434464	449.540849429454	0.0	42.502711829924
39	4.672647319885536	491.052429604764	0.0	41.511580175309994
40	5.101640502910399	531.402153242715	0.0	40.349723637951
41	5.2694922923234415	571.2972782843391	0.0	39.895125041624006
42	0.03813879084431093	625.3606523924691	0.0	54.06337410812999
43	1.8359282532688006	684.4996247450721	0.0	59.138972352603
44	15.050112817484802	779.4270136257601	0.0	94.927388880688
45	1.2939909879704636	837.0982392181801	0.0	57.67122559242
46	16.303964966664843	935.4214776695641	0.0	98.32323845138397
47	0.8467776580908328	991.8815004935601	0.0	56.460022823996
48	4.529770035360984	1033.780039981124	0.0	41.898539487563994
49	3.720327499711999	1077.870819669404	0.0	44.090779688279994
50	14.732258395992119	1171.937352825216	0.0	94.066533155812
51	4.007115125415391	1215.251416027216	0.0	43.31406320199999
52	3.2621373713880644	1260.58312731304	0.0	45.33171128582399
