task	reward	total_reward	total_reward_dev	joules
0	29.10551228260634	78.8274290987255	0.1879606563544982	78.8274290987255
1	33.25173710360677	168.8842170876605	4.7281927845394875	90.056787988935
2	33.45886596701354	259.50197908165546	16.050344189784468	90.617761993995
3	33.09586693553539	349.13661869873044	27.036514659109486	89.63463961707501
4	38.79512644275692	454.20675281453043	31.43049594930946	105.07013411579999
5	29.904392207209842	535.1978150423904	31.71204835444945	80.99106222786
6	30.692356182402463	618.3229463697305	31.747355095989462	83.12513132734
7	39.85432032727016	726.2617305894205	27.912858440779473	107.93878421969
8	34.4895593587045	819.6709538525786	17.474305612501496	93.409223263158
9	38.397442777925534	923.6640280427936	5.957035406794489	103.993074190215
10	35.90747871023188	1020.9134495496717	2.6442487159275174	97.24942150687801
11	32.78906769917796	1109.7171745682786	1.7032287668384924	88.803725018607
12	33.51983008342486	1200.5000477108874	7.402107852862514	90.78287314260899
13	30.574175106788303	1283.3051052917726	7.205781181987504	82.805057580885
14	30.095241337011323	1364.8130505795116	6.843203959768516	81.507945287739
15	28.99446468475182	1443.339725767381	8.36174610022806	78.52667518786951
16	30.41175420249785	1525.7048933991462	6.299977553793042	82.365167631765
17	31.630573591174155	1611.371030208576	3.2290863942829446	85.66613680942999
18	36.61319002028031	1710.5317531801688	2.226378554465441	99.16072297159249
19	36.169196595097844	1808.4899939585587	6.703421569584634	97.95824077839
20	36.98075170179138	1908.6461964842438	3.3178545960096244	100.15620252568499
21	36.22556528576345	2006.7571024665197	2.407981130805638	98.110905982276
22	37.64918843291022	2108.7236544723182	6.912726537179196	101.9665520057985
23	38.400327463389594	2212.7245413523315	14.774397361894671	104.0008868800135
24	33.65251033960911	2303.8667568554397	18.20684764126281	91.14221550310799
25	34.95033343730548	2398.523909914809	17.71724956336584	94.65715305936901
26	32.04313117287507	2485.307390174679	10.076506662916017	86.78348025987
27	28.82443574965015	2563.3735703299817	9.43757127689355	78.0661801553025
28	34.80236669287754	2657.6299801231917	13.040596555543516	94.25640979321
29	34.254603336622154	2750.4028641598766	15.535271072158594	92.77288403668499
30	34.038014809612804	2842.5891542692443	21.012343678926527	92.186290109368
31	36.39071701548184	2941.147346186174	35.566654648456506	98.55819191692999
32	35.00399711687261	3035.9498383777045	45.94484895529649	94.80249219152999
33	33.29975298217107	3126.1366693710843	50.277787867176585	90.18683099337998
34	33.9429870879408	3218.0655927342573	61.12294574115958	91.928923363173
35	31.982652019817166	3304.6852752879286	67.82829335593101	86.6196825536715
36	34.53031241179125	3398.2048714031966	79.2756912932291	93.51959611526797
37	33.33082107506159	3488.4758451481553	88.25494043123763	90.27097374495848
38	34.98550565862462	3583.2282563069302	84.46517305404268	94.75241115877499
39	34.56972955024135	3676.8546071721676	81.9386227366997	93.62635086523699
40	36.86764947212603	3776.7044911591756	72.91336423871576	99.849883987008
41	34.84484330698707	3871.0759417822655	58.383625817157736	94.37145062309
42	29.525646202287508	3951.0412335801275	54.82999322294768	79.965291797862
43	30.463478272857593	4033.5464872357834	54.29761618752377	82.50525365565599
44	32.94072644161662	4122.7609546818285	46.125459599440546	89.214467446045
45	32.010689696289226	4209.456572609279	51.61792715608635	86.69561792745
46	30.093042855218215	4290.958563675495	51.73648388065203	81.501991066216
47	32.156585183178834	4378.049315213269	52.055085881459945	87.09075153777599
48	32.8538470544256	4467.028484319006	44.00240630237613	88.97916910573599
49	33.139735401676795	4556.781934365214	35.058167605672224	89.753450046208
50	38.126175134424926	4660.040325354281	31.000635586718545	103.2583909890675
51	35.7410175521605	4756.8389145580495	31.17708417704671	96.79858920376802
52	36.58597931818781	4855.925941878142	30.988268165554928	99.08702732009199
53	34.2109148976936	4948.580503059395	23.388222284166204	92.65456118125351
54	31.589184496711383	5034.134544404655	20.490842639106177	85.55404134526
55	32.51510047038831	5122.19627484529	13.683723479141463	88.061730440635
56	35.06372855888584	5217.160539692273	1.3314262099343068	94.9642648469825
57	33.67639360027182	5308.367439026342	11.962925834965063	91.2068993340695
58	33.18939697938812	5398.255389178852	23.053751527649638	89.88795015250949
59	33.46944393232985	5488.901799828911	14.552489894049813	90.64641065006002
60	31.770276203221663	5574.9462978793035	13.24286801136168	86.044498050392
61	31.20498848848985	5659.459808368963	14.836656015421795	84.51351048966
62	31.11476026118105	5743.728950742996	17.21626248527764	84.26914237403201
63	31.971526442188804	5830.318501523923	17.01905555228541	86.58955078092801
64	34.922072185713226	5924.899113693564	9.290898614640355	94.58061216963999
65	34.086878067683074	6017.217741793539	6.640006113015261	92.318628099975
66	30.54753271747938	6099.950642903379	6.045604358055243	82.73290110984
67	30.83252581836	6183.455400328105	3.950182967280398	83.504757424725
68	29.712806952261232	6263.9275858238125	5.085556133437876	80.47218549570749
69	33.372430112891074	6354.311250712892	2.556841294282094	90.38366488908
70	35.06069627372714	6449.267303120902	9.265649813220989	94.956052408011
71	36.77223280075422	6548.8587669562785	5.787567334645246	99.591463835376
72	37.225716144892615	6649.678414848696	1.457315724518594	100.81964789241749
73	38.10635658413206	6752.883130597387	0.5687576519453614	103.204715748691
74	36.288697639394215	6851.165020037413	3.7265717607483566	98.28188944002599
75	31.626218266157533	6936.819361174923	7.515902034968349	85.65434113750999
76	33.27941310801636	7026.951105009134	6.146703712981434	90.131743834211
77	31.010804084541967	7110.938699404769	9.523606237019067	83.98759439563449
78	31.044170953187077	7195.016662402984	8.823003267334116	84.077962998215
79	31.81445766122068	7281.18081856879	8.284400419057874	86.164156165806
80	31.581866391444187	7366.715040045618	13.027206069730255	85.53422147682801
81	31.38147148112252	7451.706525306991	16.635289640868905	84.9914852613735
82	32.90875536275557	7540.834404414454	11.924503791861753	89.127879107463
83	33.41708362632794	7631.339005902426	12.52270488799013	90.50460148797148
84	34.21590911758523	7724.0070930958855	5.803273269570127	92.66808719346
85	38.12384133247015	7827.2591633713255	4.522796885469688	103.25207027543999
86	36.19069090007114	7925.275617892352	2.331794907135645	98.01645452102599
87	34.114530749266706	8017.669138671616	6.669858842623853	92.39352077926401
88	34.934822504562455	8112.284282954805	11.37158974995782	94.61514428318999
89	37.43407914479335	8213.668247305286	5.592704818519451	101.38396435048199
90	38.45936244869908	8317.829020603847	5.512769596119142	104.16077329856
91	37.05882906728565	8418.196682661077	14.026274821407242	100.36766205723198
92	37.878146538953544	8520.783329537411	22.068854106873005	102.5866468763325
93	30.550913524580125	8603.525386999816	22.73672567797894	82.7420574624045
94	31.856718259858155	8689.803998953597	21.05519115583138	86.2786119537825
95	41.10462783000074	8801.12903265985	2.0832714198568283	111.32503370625199
96	32.96666868673662	8890.413760353094	3.3830630334641683	89.284727693245
97	33.69567739190455	8981.672886622837	8.934509937213079	91.2591262697415
98	33.1735520959008	9071.517923549234	10.72560321139099	89.845036926398
99	30.233955255128862	9153.401552365209	10.827655276984842	81.88362881597399
100	30.57703984857637	9236.214368621768	10.878891040890267	82.81281625656099
101	34.194380032658955	9328.824147876887	4.256302089555902	92.60977925511801
102	36.25304564072381	9427.009479820514	7.7627580319021945	98.185331943627
103	33.16169004391385	9516.822390356114	2.4599108342226828	89.8129105356
104	34.55298564462905	9610.40339314365	3.2858689522718123	93.58100278753699
105	36.0100125515904	9707.930510470875	13.118491453271417	97.52711732722399
106	38.5962228076811	9812.461947241678	12.570948970716927	104.531436770803
107	42.30818409605317	9927.046612501821	2.212160725573085	114.58466526014399
108	37.599097964885175	10028.877502823387	3.573189047111555	101.830890321564
109	35.45047712938856	10124.88921171548	8.492123496463137	96.011708892094
110	34.74682649214683	10218.99520013171	8.815937762664362	94.10598841623099
