task	reward	total_reward	total_reward_dev	joules
0	13.24160090803108	35.862669125917506	0.5694933225225043	35.862669125917506
1	12.967708888263322	70.98354736496401	0.26103174705599486	35.120878239046505
2	14.50290907807754	110.26225945142403	3.7574243612040092	39.278712086460004
3	16.62248330256259	155.28148506253103	6.752998821071003	45.01922561110701
4	16.46943112671951	199.88619436406304	9.713514168922998	44.604709301532004
5	14.819560853443388	240.02250500880552	9.658091787440483	40.13631064474251
6	13.39421101329563	276.29849316981455	8.441905764337491	36.275988161008996
7	15.9433739915808	319.47846439701254	0.6335137608995183	43.179971227198
8	13.277150761709539	355.43741437664255	1.1346812638544748	35.958949979630006
9	15.72365369680985	398.0223098055026	2.207972796042469	42.58489542886001
10	12.79718363849354	432.68134882642255	2.908541447138475	34.65903902092
11	14.845000420785599	472.8865582993835	2.1147203986324996	40.205209472961
12	15.62512635235348	515.2046088370075	4.743319773159527	42.318050537624
13	16.169928568430404	558.9981653765066	13.728531052242488	43.79355653949901
14	15.678121797808984	601.4597452455725	22.19397442802847	42.461579869066
15	19.982531128576248	655.5791003854665	18.977434702058474	54.119355139894004
16	16.86706367473846	701.2607311712165	23.3419495487085	45.68163078575
17	13.696959634008	738.3566635133216	23.909599065603516	37.095932342104994
18	13.725337137377723	775.5294515937196	27.242246206163543	37.17278808039799
19	16.068529631311016	819.0483860118536	21.079457501721492	43.518934418134
20	16.534189388827382	863.828482273261	16.488166091725986	44.7800962614075
21	16.100088163126152	907.432887715061	9.235403720045952	43.6044054418
22	17.15997551182172	953.9078213929115	2.3524270059714354	46.4749336778505
23	23.486512086971814	1017.5171249617936	25.293066467610572	63.609303568882
24	22.013154928547447	1077.1360862266097	2.5154401643466144	59.618961264816
25	14.587698204918276	1116.6444355315966	6.465163778613601	39.508349304987
26	14.300928699019199	1155.3761174247734	1.6962827373905611	38.731681893177
27	13.011379183523076	1190.6152693801484	1.3943002558055468	35.23915195537499
28	13.662959420596618	1227.6191178109311	2.7749685463480773	37.003848430782504
29	12.944559724523074	1262.677300398181	2.5366045774380837	35.05818258725
30	13.58292698524357	1299.4643943165488	0.2674794469138533	36.787093918368
31	13.833207252930464	1336.929330626569	2.7498951040139445	37.46493631002001
32	19.42262942664443	1389.5322853237308	21.35741507997193	52.602954697162005
33	15.456230007912184	1431.3929082618265	29.19855682747641	41.8606229380955
34	26.164037761962643	1502.2538438671418	10.620828381791966	70.86093560531549
35	16.353359207507445	1546.544191720808	16.273710947572	44.290347853666006
36	13.645173542429536	1583.499870064888	14.946992582580037	36.95567834408
37	13.574128113734217	1620.2631337062512	13.324315249743563	36.7632636413635
38	13.789070373517664	1657.6085326345283	11.672383101199557	37.34539892827701
39	12.884205863831262	1692.5032568490715	12.623799518356577	34.894724214543004
40	12.8161423932552	1727.2136424974708	13.168712286113077	34.710385648399495
41	12.789129326484552	1761.8508677566997	13.69043817808199	34.637225259229
42	13.942224594261049	1799.611059366157	15.215833071178963	37.760191609457
43	13.443864143939447	1836.0215247559927	17.638861197874917	36.410465389836
44	12.835787636444305	1870.7851162713628	18.368386459784915	34.763591515369995
45	21.869161212933417	1930.0140945563908	34.327823697716894	59.228978285028
46	12.957646111544491	1965.107719441824	35.01618523414788	35.093624885433
47	13.016646073567014	2000.361135891068	35.82841491540387	35.25341644924399
48	15.628443514234338	2042.688170408786	42.77632166077001	42.32703451771799
49	15.42165779080468	2084.4551602588817	36.424812663538205	41.766989850095996
50	23.573815085436557	2148.300909448606	8.184114372962085	63.845749189723996
51	15.716969111813906	2190.867700793102	1.0142953758579552	42.566791344495996
52	18.489354662052925	2240.9430363361625	1.576101642797994	50.07533554306
53	18.783343239976983	2291.814590944433	1.5024347711889732	50.871554608271
54	20.094244314869908	2346.236502630539	7.979472584034966	54.421911686106
55	16.600695721603195	2391.1967202098813	13.590299052528962	44.96021757934199
56	14.394736819319998	2430.1824657622064	14.960071501963967	38.985745552325
57	13.607471914148679	2467.0360355296925	13.74726691944602	36.85356976748599
58	16.282167826117846	2511.133573392095	19.193541261433666	44.097537862402504
59	12.923348264844371	2546.1343082760486	19.339712876730346	35.000734883953506
60	18.080546537663075	2595.1024551488863	19.51565807596785	48.968146872837494
61	13.15995874780948	2630.74401009087	19.311794485071687	35.641554941984005
62	13.4014235654208	2667.0395322472177	21.129387699105564	36.295522156348
63	12.885953730598523	2701.9389902675894	21.644300009170593	34.899458020371
