task	reward	total_reward	total_reward_dev
0	1.4806461450000001	1.4806461450000001	0.0
1	2.029002579	3.5096487240000003	0.0
2	1.4703755400000003	4.980024264000001	0.0
3	0.0	4.980024264000001	0.0
4	0.10156814999999986	5.081592414000001	0.0
5	0.028343879999999988	5.109936294000001	0.0
6	1.1869290000000001	6.296865294000001	0.0
7	1.9373993099999995	8.234264604	0.0
8	1.084007376	9.31827198	0.0
9	1.289946792	10.608218772	0.0
10	0.999246072	11.607464844	0.0
11	1.458080427	13.065545271000001	0.0
12	1.056151882	14.121697153000001	0.0
13	1.2356231850000001	15.357320338000001	0.0
14	1.2822601109999998	16.639580449	0.0
15	1.0939326670000002	17.733513116	0.0
16	1.0986605849999997	18.832173701000002	0.0
17	0.0	18.832173701000002	0.0
18	1.535137646	20.367311347	0.0
19	1.2014610499999998	1.2014610499999998	0.0
20	1.0358826479999999	2.2373436979999997	0.0
21	1.054959184	3.2923028819999995	0.0
22	0.642506	3.9348088819999996	0.0
23	0.01058857599999996	3.9453974579999995	0.0
24	1.0731942079999999	5.018591665999999	0.0
25	1.007730805	6.0263224709999985	0.0
26	1.134086595	7.160409065999999	0.0
27	0.590803475	7.751212540999999	0.0
28	1.776090316	9.527302856999999	0.0
29	0.99407066	10.521373516999999	0.0
30	1.2740845170000001	11.795458034	0.0
31	1.4242409049999998	13.219698938999999	0.0
32	1.0910353899999998	14.310734328999999	0.0
33	1.1057764999999997	15.416510828999998	0.0
34	0.009236983999999948	15.425747812999997	0.0
35	0.47250836999999946	15.898256182999997	0.0
36	0.3740225419999996	16.272278724999996	0.0
37	1.4702911379999997	17.742569862999996	0.0
38	1.3925168419999998	19.135086704999996	0.0
39	1.028577872	20.163664576999995	0.0
40	0.7924660680000002	0.7924660680000002	0.0
41	2.58450455	3.3769706180000005	0.0
42	1.9572993499999998	5.334269968	0.0
43	0.7981747149999996	6.132444682999999	0.0
44	1.3049316149999999	7.437376297999999	0.0
45	1.693245897	9.130622194999999	0.0
46	1.411612288	10.542234483	0.0
47	1.1226357840000003	11.664870267	0.0
48	2.8706302799999994	14.535500546999998	0.0
49	2.0305141200000003	16.566014666999997	0.0
50	0.5901405119999996	17.156155178999995	0.0
51	2.310280128	19.466435306999994	0.0
52	2.0200677120000003	21.486503018999993	0.0
53	0.0	21.486503018999993	0.0
54	1.1957543659999996	22.682257384999993	0.0
55	2.0333357999999997	24.715593184999992	0.0
56	2.1946226749999997	26.910215859999994	0.0
57	2.16343812	29.073653979999992	0.0
58	1.2254282799999998	30.29908225999999	0.0
59	2.00151037	32.30059262999999	0.0
60	1.58513339	33.88572601999999	0.0
61	1.1658608499999998	35.051586869999994	0.0
62	1.50069977	36.55228663999999	0.0
63	1.423058787	37.97534542699999	0.0
64	0.9500419260000001	38.92538735299999	0.0
65	0.9574841249999999	39.88287147799999	0.0
66	0.9779165230000002	40.86078800099999	0.0
67	1.303744208	42.16453220899999	0.0
68	2.435191316	44.59972352499999	0.0
69	1.3232756040000002	45.92299912899999	0.0
70	1.3347195109999999	47.25771863999999	0.0
