task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
62	7.476717105528351	19	3777.1176182911463	37.47671710552835	21.476148504853704	29.636712038762216	1.673653658834148	14	3701.7252923754277	28.326346341165852	21.047478563612955	25.39348011305101	2.225663222650745	19	3497.7319304614994	32.225663222650745	19.887601594663828	23.346421692200916	1.7445193112539705	19	3453.9963621012403	28.25548068874603	19.638927431990005	26.078820200341646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
63	5.95690835545075	19	3877.4973207834464	35.95690835545075	21.702410377519282	30.176902170931772	1.3225006892253255	14	3781.783311284674	28.677499310774675	21.166697637787358	25.47858288572776	5.708104505051466	19	3597.4170555381015	35.708104505051466	20.134796952638634	22.47989650371263	1.7105158661670465	19	3532.9711719748575	28.289484133832953	19.774092380456302	25.434262065497123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
64	0.5275500461086544	19	3962.7200646621664	30.527550046108654	21.838181757036043	30.210414480809266	16.22994513513457	16	3820.22471444909	13.770054864865427	21.052903133588558	25.030258324550537	3.789193107919523	19	3691.7452196310437	33.78919310791952	20.344864585796802	24.44040536384876	4.9826770522746315	19	3630.6311454124575	34.98267705227463	20.008070606176585	26.095646388428133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3
65	0.1431650309623791	19	4046.869733706936	30.14316503096238	21.964014836944017	30.230685452540847	17.819868006732893	14	3854.227582930294	12.180131993267107	20.918467207220054	22.92402949462968	18.831028832535402	10	3722.925264140216	11.168971167464596	20.205835897640256	24.162618367730865	18.21654912674221	13	3663.5266124336354	11.78345087325779	19.883455155677815	25.772922988128933	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1
66	1.7947859166877507	19	4135.630177724356	31.79478591668775	22.110742763507353	30.322277768264378	2.0550253843056794	15	3943.7145287948138	32.05502538430568	21.084684493445213	24.375590451554576	0.3325662348644798	19	3807.6036782125457	30.33256623486448	20.35698112655405	26.061651464472	19.602069810338868	13	3692.554167546439	10.397930189661132	19.741880156185026	25.24464637218964	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	2
67	0.8010075244513395	19	4221.616323730116	30.80100752445134	22.238540774697707	30.444094453921146	3.173455293088484	15	4018.6052994349416	26.826544706911516	21.169123614231484	25.21209328284659	0.33017738059271906	19	3892.2754234000336	30.33017738059272	20.503645777348737	26.23468804866935	11.382989000124542	7	3744.526656587758	18.617010999875458	19.725337962709887	24.17250935582919	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	2
68	1.7165917340561236	19	4310.158475654356	31.716591734056124	22.375903832079715	30.85868306542273	16.916648978543286	15	4055.129654369842	13.083351021456714	21.05193850419127	24.698018147834144	12.875655442944002	9	3940.0808852884816	17.124344557056	20.454670397344493	26.888869695141278	5.94398816945553	19	3844.870290227488	35.94398816945553	19.960390864256922	25.8844567551778	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	2
69	18.212923102169555	1	4343.064065327466	11.787076897830447	22.224634875876156	29.242245443711063	16.948884863907587	17	4091.5640174581	13.051115136092415	20.937641027504146	22.960114225380536	4.357575071163218	19	4035.9957823621457	34.35757507116322	20.65328332125619	29.30467399944523	4.941204925692176	19	3942.414487311712	34.941204925692176	20.174402493705998	25.850825985090307	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2
70	4.586582154542334	19	4439.618273842229	34.586582154542334	22.398746809378494	31.644100946191656	17.76569547832836	14	4125.7181175811	12.23430452167164	20.815058823196644	21.402001462081433	5.610245208300896	19	4135.407716901986	35.610245208300896	20.863944756284987	29.445053944619822	5.219218912390211	19	4040.734806775468	35.21921891239021	20.38630131650437	26.85903880419163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
71	2.3968242938822684	19	4530.059408329317	32.39682429388227	22.53760899666327	30.71872090595004	17.724110036817677	14	4159.988310394984	12.275889963182323	20.696459255696446	19.248026324369334	18.40073030785146	14	4167.789011459234	11.599269692148539	20.735268713727535	27.224611014721216	9.895824438111035	19	4152.110649998528	39.895824438111035	20.657266915415573	27.832627038329697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
72	0.07372105208488478	19	4614.0152129330545	30.073721052084885	22.640843408381375	29.978421300605692	1.6832780468905106	14	4239.039159180748	28.31672195310949	20.80084641593498	19.247063885563698	18.19893007078782	17	4200.733665011618	11.80106992921218	20.61288242900815	25.182151685377356	3.5625040402946837	19	4245.805973777684	33.562504040294684	20.834050985619395	28.36332937348456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2
73	0.2719061102521927	19	4697.006141708601	29.728093889747807	22.736617063534972	29.355539854035396	11.441845667327996	14	4354.730978335372	41.441845667327996	21.0797788382511	20.523498521219032	1.2798100497270397	19	4288.056468067106	31.27981004972704	20.757030099558403	24.739322239844917	4.343873981077969	19	4341.68262197486	34.34387398107797	21.0166161612337	28.968768358209065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
74	1.2825532944716436	19	4777.1756804282	28.717446705528356	22.816361458761552	29.17452951997737	0.5617051481989286	14	4436.91288479665	29.43829485180107	21.19122571843177	22.090322519912597	12.260457819556297	2	4337.579356654178	17.739542180443703	20.71679692730354	23.134357147097337	12.220277388568835	0	4391.317680931772	17.779722611431165	20.973457580569665	27.24847291412471	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
75	0.6784359052477633	19	4859.03171352605	29.321564094752237	22.901956230287745	29.092369426356363	9.331928441626744	8	4494.611251230443	20.668071558373256	21.184342111062577	22.93911647642321	0.7281175044601724	19	4419.2966952875595	29.271882495539828	20.829363842675072	24.94464827990486	18.30865693959833	19	4526.179348221484	48.30865693959833	21.33313125634636	30.900993520758767	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3
76	3.226503819671649	19	4933.7743903628	26.77349618032835	22.95223596989866	28.590240452720412	12.373645947768356	14	4543.818156292922	17.626354052231644	21.1381344739349	21.496249343215805	0.15567252208800042	19	4503.481281078389	30.155672522088	20.9504847346155	24.926958908627213	0.8921743025731352	18	4607.438694960134	29.107825697426865	21.43410131402273	32.77198307153534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	2
77	1.5549389372238878	19	5021.86526156255	31.554938937223888	23.062527033582317	28.665633593997672	10.642515682318209	14	4597.857800013117	19.35748431768179	21.11530562577781	20.74934330429283	1.025254264503399	19	4584.369112923317	28.9747457354966	21.053359875652436	24.791415744117597	19.627717021362628	14	4636.39465160883	10.372282978637372	21.292283130235738	31.94751026941153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
78	2.565708542686565	19	5112.77786457755	32.565708542686565	23.18282047040642	28.750545274860713	13.004502312755822	14	4645.3035643900075	16.99549768724418	21.063156158201437	21.14055797087158	19.970744336085133	12	4612.367451651746	10.029255663914867	20.91381425271905	24.081906854803485	13.064226177009669	18	4683.673686864678	16.93577382299033	21.23713744280225	30.046688834765014	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
79	14.140090629205979	10	5157.05344490435	15.859909370794021	23.091284081661264	29.157828522157068	17.467061602715464	14	4680.291350749094	12.532938397284536	20.956528436189977	21.088740296990792	7.138476684914863	19	4716.0456990637995	37.13847668491486	21.116622533121497	24.359997016178653	13.913703810987226	18	4728.581263725671	16.086296189012774	21.172751927129884	28.161197961097077	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1
80	3.5577350184716394	19	5250.73545516425	33.55773501847164	23.22049952532559	29.05494380855	1.8183021283465024	14	4758.96525730746	28.181697871653498	21.04572805885002	22.68347963198898	1.4861858094455052	19	4803.944634448501	31.486185809445505	21.244641832829203	23.947591076293115	19.30052190734758	3	4758.450640067659	10.699478092652418	21.043452250161028	25.7092238791233	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
81	0.7377094019247714	19	5332.42601641721	29.26229059807523	23.29417990426156	28.7414904389693	1.229308882829372	14	4839.283436676228	28.770691117170628	21.139934925414906	24.332959747387807	0.4502119952582575	19	4888.951476268598	30.450211995258258	21.35690488359053	25.832685306604084	19.59419732363749	0	4787.500172539171	10.405802676362509	20.913724816334216	22.760221702948446	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
82	3.237906339130749	19	5407.13686122047	26.76209366086925	23.335961997714662	28.410327699847738	1.6885430126901504	14	4918.319587432468	28.31145698730985	21.2263388056787	24.332433250807846	0.5617981916847761	19	4971.133122983478	29.438201808315224	21.454269906779984	27.596398494514386	1.5806780012059747	19	4866.837446452471	28.419321998794025	21.004153698050597	22.245903498798377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
83	3.1255274100752253	19	5482.16143053401	26.874472589924775	23.378087123812403	28.12496556986543	1.3139202306483533	14	4998.401560121908	28.686079769351647	21.315145245722427	23.056856661010208	1.595717282143525	19	5050.428412237494	28.404282717856475	21.537008154530895	27.308845761327337	1.0604276015111687	19	4947.627086064919	28.93957239848883	21.09862296829391	21.70547334053946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
84	2.9136033813671673	19	5557.77762109436	27.086396618632833	23.4217142943397	27.961860561175875	2.595395305298144	14	5074.906081561284	27.404604694701856	21.386785945122185	22.853487645300287	9.414859607544358	19	5160.461561975222	39.41485960754436	21.747335818683993	29.4763775040374	0.005478121705081662	19	5031.361792975159	29.99452187829492	21.203280602529215	22.926953267225837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
85	3.177181257573128	19	5632.657990083635	26.822818742426872	23.46126202048025	27.711986025943343	0.892447575112115	14	5156.164665414096	29.107552424887885	21.476562299538063	23.69743573195175	3.7792799132274624	19	5254.762051732982	33.77927991322746	21.88724214536473	29.927117245806166	0.5521380422478863	19	5116.653178343101	30.552138042247886	21.31198824717711	21.151301377490793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
86	3.124701468942085	19	5707.684865149505	26.875298531057915	23.50050381945241	27.722166261016298	2.2512197770029836	14	5233.630010203296	27.748780222997016	21.548656758428397	24.709678349028287	5.395562868308062	19	5353.574664740342	35.39556286830806	22.042510199651435	30.451106280428167	4.020681371129548	19	5211.627580504171	34.02068137112955	21.458065179636332	21.642586944861062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
87	20.877390023459824	11	5733.152151334013	9.122609976540177	23.337118662146587	25.478933364947927	0.4086616129518781	14	5318.520857206119	30.408661612951878	21.649338631775255	25.814796078555297	4.256319462017917	19	5425.442439575542	25.743680537982083	22.084568953496102	30.127999760676715	2.3291758187820903	19	5288.875298010072	27.67082418121791	21.528664713745215	23.372441065119116	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	2
88	2.590813253430447	19	5809.669464334853	27.409186746569553	23.382872236128865	24.963281185336232	2.4768308301850723	14	5395.3563711385195	27.523169169814928	21.715336727708287	26.867563226812372	3.814606670149253	19	5498.5433292880425	26.185393329850747	22.13064563188211	31.743613527270305	16.002908561792253	19	5417.300084411741	46.00290856179225	21.803656217655856	26.279154538999308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
89	2.612798508392949	4	5886.125401832256	27.38720149160705	23.427364783411956	26.116010397417533	1.7242415458889582	14	5474.29286348958	28.275758454111042	21.78823030244609	28.441845232495023	1.252447352740294	19	5585.789744814442	31.252447352740294	22.23199898433609	31.155010594052847	3.3669891730244856	19	5510.4495958531015	33.366989173024486	21.93213769493773	28.007223837400478	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2
90	1.304465418320241	19	5973.5170344584	31.30446541832024	23.51392632885051	25.89068343740239	17.473554706683224	1	5509.262523266756	12.526445293316776	21.686452445202914	26.87631997466135	4.9109338237612015	19	5655.8300545564425	25.0890661762388	22.26339532710425	30.51529863073218	13.305256001791523	13	5557.055756181434	16.694743998208477	21.874583918050593	28.606750427956086	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
91	0.9628303630710455	19	6054.57913302816	29.037169636928954	23.57396158219919	25.868171341287763	0.3311396861373126	14	5593.936954890556	30.331139686137313	21.7804164369522	27.03236483155802	2.326194084322392	19	5733.086096071042	27.673805915677608	22.322204137849614	30.23765802277411	8.409318182772537	19	5664.2817694416735	38.40931818277254	22.054309290493222	31.40710197859709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
92	2.9798475276465695	19	6130.01039201348	27.02015247235343	23.61101739822235	25.893977222436177	1.7768173543662087	14	5682.647236671495	31.77681735436621	21.887904618859878	27.378900868263656	20.548532878567165	14	5759.471441785043	9.451467121432836	22.183809116167712	28.238984554085867	1.4395265244340294	19	5744.013091227628	28.56047347556597	22.124268045171423	31.42121712627428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2
93	2.7742792765955855	19	6206.015529032984	27.225720723404415	23.649471688915774	25.929102035784144	4.566811148117019	14	5779.146251126655	34.56681114811702	22.022786603213675	27.96697400614019	0.6370127486700881	19	5841.443114528339	29.362987251329912	22.26018335164816	28.334855007433212	1.0145535271042334	19	5824.930795964462	28.985446472895767	22.197259305040827	31.425804533714977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
94	1.2325312079570203	19	6286.324712744104	28.76746879204298	23.703345342632904	26.097209253125158	4.631181590691938	14	5875.824966400671	34.63118159069194	22.155506550450287	28.6896316957392	4.762106818494086	19	5911.898899660043	25.237893181505914	22.29152766564666	26.917158364829373	3.4882211121958235	19	5918.418746569342	33.48822111219582	22.31611153458983	31.775174457105066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
95	3.2660199224740225	19	6379.192351694343	33.26601992247402	23.802956536172918	26.74152937112987	3.938317135697197	14	5970.569435071158	33.9383171356972	22.278244160713275	29.172708166820133	2.1760796274089493	19	5989.574010700193	27.82392037259105	22.349156756344	26.32162241076573	0.19108643172824813	19	6001.635296947434	29.808913568271752	22.394161555774016	31.700852009707454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
96	1.4209947893749266	19	6466.909295481349	31.420994789374927	23.881493013010054	27.196098996961574	2.3391401858865777	14	6060.849534756759	32.33914018588658	22.381964738292382	29.63174416310909	3.6882435430208957	19	6063.027664142593	26.311756456979104	22.39000829964952	25.413241769632837	0.4804413470758142	19	6084.044064853514	29.519558652924186	22.467619257806493	31.250739737886914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
97	2.6388256378316406	19	6543.292573909069	27.36117436216836	23.916999965552485	29.019955435524388	4.765321447153077	14	6157.9027237967275	34.76532144715308	22.508325521035857	30.06741014652921	3.4471560409217936	19	6137.154353528353	26.552843959078206	22.432486214541647	25.49415811174245	5.869396885176357	19	6184.179464491298	35.86939688517636	22.60437209073884	32.07059700828276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
98	2.4958690730077606	19	6620.074939413589	27.50413092699224	23.953233611627635	29.02944985356666	2.493467799771228	14	6234.6917928556995	27.506532200228772	22.558812457189322	30.065746449570593	0.949376720468063	19	6223.554696872992	30.949376720468063	22.518515411571208	25.970556450804185	0.07713562047617373	19	6268.144801431794	30.077135620476174	22.679854550635177	30.478019714151152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
99	3.921968304952834	19	6714.773767598249	33.921968304952834	24.052920958560886	29.68292653490124	5.803196814111047	14	6302.24120174964	24.196803185888953	22.57519236447632	29.657850922748377	3.6520350919164173	19	6317.499961504593	33.65203509191642	22.62985060837466	26.210515224721792	0.046278097891342185	19	6352.023994455074	30.046278097891342	22.753518786107737	30.145948606637837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
100	2.8235423874806003	19	6790.641378433199	27.1764576125194	24.08384706404562	29.270125754321157	17.17181490913433	1	6338.0532184616395	12.82818509086567	22.478687341965323	29.688024902503265	7.561318790342682	19	6422.358643127633	37.56131879034268	22.777686927008006	27.457740486132177	0.6779416511197596	19	6437.66658156445	30.67794165111976	22.83197841843459	31.54426837192897	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
101	2.7925002878722367	19	6882.187108403509	32.79250028787224	24.169226017220392	29.645658819415484	0.48508778467200386	14	6420.4490150627635	29.514912215327996	22.547669938762997	29.606402155422337	4.0121870946483575	19	6494.907954155073	25.987812905351642	22.809158750325103	27.289141185099584	6.697461395777914	19	6540.11366129433	36.697461395777914	22.9679145260556	31.373082693229502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
102	12.71370221057731	19	7001.429527074704	42.71370221057731	24.349269475408324	31.215013793237876	0.42762343999270414	14	6505.392797166077	30.427623439992704	22.624174341687556	29.471482763984987	2.6076630280119346	19	6585.937680108273	32.607663028011935	22.904289859817204	29.60476077575749	10.626682525439996	19	6653.52981667785	40.626682525439996	23.13935887556419	32.57970359821691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
103	4.346174859634388	19	7073.046455591559	25.653825140365612	24.36181327987907	31.057824234933992	0.489356258561191	14	6590.508916721227	30.48935625856119	22.699801090888265	29.06373727502941	4.911205732509135	19	6655.977230771685	25.088794267490865	22.92529470989099	29.177341477373584	11.310585777973245	19	6768.855201974692	41.310585777973245	23.31408221116428	33.81221752872466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
104	4.90217489635344	19	7143.1112173392385	25.09782510364656	24.368822916295905	30.69085986609435	17.515548894020775	1	6625.3613427254195	12.484451105979224	22.60251204341294	26.84906422655814	1.568930670177675	19	6735.347299317439	28.431069329822325	22.977730658652245	29.496659092205228	9.421197521664006	19	6878.906045056005	39.421197521664006	23.467483309359515	34.40551516967147	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
105	2.106835486230807	19	7220.979634940178	27.893164513769193	24.402071421932444	30.15357432522387	5.315512191044775	14	6723.9504809254195	35.315512191044775	22.722446007069845	26.986783732092896	1.9643482092659106	19	6824.581104734973	31.96434820926591	23.06251006950709	29.91070187587271	3.2890432970808305	19	6971.837957593689	33.28904329708083	23.56013953565877	34.75352814255238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
106	2.1049364381086555	19	7298.853354050458	27.895063561891345	24.4347162082872	29.80098120247551	11.08821202095045	14	6838.65507281724	41.08821202095045	22.894088680096765	27.861690915599286	2.193653137418508	19	6902.207156393013	27.806346862581492	23.106844992806852	30.060160916432956	2.1280037266746348	19	7049.647280523389	27.871996273325365	23.600437262179017	34.58877190459249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
107	2.4861603711789932	19	7375.66282301425	27.513839628821007	24.46322661032918	29.816247729140777	3.717325537601184	14	6932.78260660971	33.717325537601184	22.994303836184766	27.756891324644094	0.7601578805186833	19	6983.835048976565	29.239842119481317	23.16363200323902	30.328860732473267	1.738668786330269	19	7128.543496828217	28.26133121366973	23.643593687655784	33.82796533744183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
108	2.102844222320236	19	7465.283263134894	32.102844222320236	24.53331484530157	30.276119058673572	0.9190123176501572	14	7013.9670305562695	29.080987682349843	23.050144972388118	27.9143368728562	1.4792611610435813	19	7063.455444901985	28.52073883895642	23.21277977237404	30.085996944322098	1.4395105494447762	19	7208.274863211017	28.560489450555224	23.688702823095227	33.67630072044974	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
109	0.2773669083166581	19	7548.2589471825095	29.722633091683342	24.580490465723223	29.856185537346626	3.51669995708059	14	7107.534484603119	33.51669995708059	23.14529547224896	28.846326549975362	1.7637499253194022	19	7142.281643027135	28.236250074680598	23.258447684213195	29.54441844259852	1.6344147786125447	19	7287.462121954057	28.365585221387455	23.731219935806973	33.50823143279935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
110	4.5096874271570115	19	7644.59849124999	34.50968742715701	24.669942690601008	30.589508518810383	7.3822194653258535	14	7211.893180610487	37.38221946532585	23.273556048763165	31.301729987421385	5.695323613633427	19	7241.931088115195	35.69532361363343	23.370491611505265	29.357818924927592	1.1099322896238775	19	7368.113560978857	28.890067710376123	23.777696041884173	33.329444038724986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
111	5.81200955322268	19	7744.57368458607	35.81200955322268	24.769425430445843	30.891459445345436	5.552862205296705	14	7311.144920933608	35.552862205296705	23.383192710875072	31.905524986418254	0.2033654830481204	19	7325.113359475019	29.79663451695188	23.427867887446755	29.738701086087616	0.05772868384477903	19	7452.024720221257	30.05772868384478	23.833767761901676	32.66547076753168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
112	4.923369978492893	19	7842.068092442696	34.92336997849289	24.85928334680024	30.112426222136985	4.62891338622412	14	7407.817304136817	34.62891338622412	23.48271236286931	32.32565398104139	1.332547348046326	19	7405.143331461723	28.667452651953674	23.474235894212303	29.34468004848179	1.6720324751878195	19	7531.106962894691	28.32796752481218	23.87353944121947	31.4355992674689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
113	0.8672650403444777	19	7923.396977538401	29.132734959655522	24.896769764456863	30.46031720406598	0.8026566503305048	14	7489.326554321311	29.197343349669495	23.53284070485879	32.19645269015222	4.480005729642983	19	7501.400014123644	34.48000572964298	23.570777734873975	30.283801194697002	1.1841765926113403	19	7611.551136573651	28.81582340738866	23.91689280934376	30.186123030410435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
114	0.030324865883816443	19	8007.062320621142	29.969675134116184	24.9408819850626	30.947502207112944	1.6226834335164213	14	7568.546563069411	28.37731656648358	23.574966581916392	33.78573923620265	2.8221134073542586	19	7593.028414052508	32.82211340735426	23.651224132025977	30.722905602450197	4.372059436320001	19	7683.095803980591	25.62794056368	23.931771485468424	28.806797334612032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
115	2.6397419666149204	19	8083.443040964342	27.36025803338508	24.96173867513434	30.894211559074535	2.2670743532761826	14	7645.967647166514	27.732925646723817	23.61081105661301	33.027480581770554	0.16141495982041576	19	7676.327797289676	29.838585040179584	23.704563450199718	30.51032928554156	5.582144297597015	19	7751.262317816466	24.417855702402985	23.935961866648892	27.919678575144246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
116	3.327921682181728	19	8157.902592934918	26.672078317818272	24.97635696267865	30.77191303466722	4.784896114638091	3	7716.359812179816	25.21510388536191	23.62452296113223	31.440169768211707	3.1079140193194092	19	7768.754057260276	33.10791401931941	23.7849339678845	31.040486001215356	5.847084911748535	19	7818.6892057711675	24.152915088251465	23.937816167688233	27.547770456636858	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
117	3.180378537003943	19	8232.774036185781	26.819621462996057	24.991977848274562	30.702491218084724	3.954300167496008	14	7789.070724212223	26.045699832503992	23.6450414091947	30.673007197701992	2.670654865937191	19	7845.048479092868	27.32934513406281	23.814971350648722	30.849436302673507	0.7302476886934883	19	7904.477813902104	30.73024768869349	23.995379146679802	27.794662104139235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
118	3.891464006763943	19	8305.660365833566	26.108535993236057	25.00136068982886	30.103060395176307	4.3505562060952805	14	7860.675421470207	25.64944379390472	23.66188512671327	30.329852808857474	2.60603112799809	19	7921.52330886054	27.39396887200191	23.84504696007186	30.73675930597805	1.0159023752582712	19	7985.391753104508	28.98409762474173	24.037301150697132	27.83702292155788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
119	3.5124925267472307	19	8379.60465752973	26.48750747325277	25.013745246357395	29.779547833333254	3.5342488377313437	14	7934.5589767982065	26.465751162268656	23.685250677009563	29.62475792937629	0.5908876592160048	19	8003.623747478562	29.409112340783995	23.89141417157779	30.854045532588394	1.082389652460904	19	8072.163424217628	31.082389652460904	24.09601022154516	28.108703364665235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
120	3.3424715207527242	19	8454.023591200961	26.657528479247276	25.027330231753176	28.99433193854228	0.08447566411845031	14	8018.544804693871	30.08447566411845	23.738136833927822	28.894983549255546	2.0133115490400044	19	8092.994242219632	32.013311549040004	23.958537290399793	30.48584432612905	0.44530407614758616	19	8154.670283671716	29.554695923852414	24.141123326522905	28.17516618601286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3
