task	reward	total_reward	total_reward_dev	joules
0	0.0	88.32859048	0.0	88.32859048
1	0.0	176.80115804	0.0	88.47256755999999
2	0.0	262.45565736	0.0	85.65449931999999
3	0.0	346.30633804	0.0	83.85068068000001
4	0.0	439.72083168	0.0	93.41449364
5	0.0	521.269978125	0.0	81.549146445
6	0.0	618.5423736375	0.0	97.2723955125
7	0.0	718.6865375625	0.0	100.144163925
8	0.0	831.9470015025	0.0	113.26046394000001
9	0.0	941.9487457575	0.0	110.00174425499999
10	0.0	1057.115468695	0.0	115.1667229375
11	0.0	1154.640324695	0.0	97.524856
12	0.0	1242.4247998824999	0.0	87.78447518750001
13	0.0	1325.2583640075	0.0	82.833564125
14	0.0	1409.162950195	0.0	83.90458618750002
15	0.0	1488.8642350075	0.0	79.7012848125
16	0.0	1583.3721108725	0.0	94.507875865
17	0.0	1668.2050130849998	0.0	84.83290221250002
18	0.0	1754.2700385274998	0.0	86.06502544250002
19	0.0	1845.1624242999997	0.0	90.89238577249999
20	0.0	1930.5608218324996	0.0	85.3983975325
21	0.0	2016.8075947174996	0.0	86.246772885
22	0.0	2121.0571152549996	0.0	104.24952053749999
23	0.0	2214.15596974	0.0	93.098854485
24	0.0	2312.6521679949997	0.0	98.496198255
25	0.0	2414.2784732299997	0.0	101.626305235
26	0.0	2511.8517080799998	0.0	97.57323485
27	0.0	2594.677647185	0.0	82.825939105
28	0.0	2702.629527065	0.0	107.95187987999999
29	0.0	2792.860976165	0.0	90.23144909999999
30	0.0	2875.348527545	0.0	82.48755138
31	0.0	2956.9308709849997	0.0	81.58234344
32	0.0	3042.375144965	0.0	85.44427397999999
33	0.0	3125.7275673649997	0.0	83.35242240000001
34	0.0	3207.9300237724997	0.0	82.20245640750001
35	0.0	3293.058305615	0.0	85.1282818425
36	0.0	3380.7916989275	0.0	87.7333933125
37	0.0	3464.6574814475	0.0	83.86578252
38	0.0	3548.2427377474996	0.0	83.58525630000001
39	0.0	3630.9462276424997	0.0	82.70348989500002
40	0.0	3739.0779749374997	0.0	108.131747295
41	0.0	3841.2201615124995	0.0	102.14218657499998
42	0.0	3946.6630766224994	0.0	105.44291510999999
43	0.0	4050.0816600724993	0.0	103.41858345
44	0.0	4138.3575559625	0.0	88.27589588999999
45	0.0	4225.4427067775	0.0	87.08515081499999
46	0.0	4308.882052377499	0.0	83.43934560000001
47	0.0	4393.116374757499	0.0	84.23432238
48	0.0	4477.8873683374995	0.0	84.77099358
49	0.0	4563.2347624175	0.0	85.34739408
50	0.0	4667.7426209375	0.0	104.50785851999998
51	0.0	4775.490306177499	0.0	107.74768524
52	0.0	4866.598837977499	0.0	91.1085318
53	0.0	4955.196416982499	0.0	88.597579005
54	0.0	5042.528542122499	0.0	87.33212514
55	0.0	5130.9482112199985	0.0	88.41966909749999
56	0.0	5235.7191354649985	0.0	104.770924245
57	0.0	5339.580555237499	0.0	103.8614197725
58	0.0	5465.544691717499	0.0	125.96413648
59	0.0	5586.497543347498	0.0	120.95285162999998
