task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
23	90.98753880384	1	1455.9271115588278	32.59255121331582	38.391771806136	0	1224.008423957476	13.752276467869612	1	1	0	0	0	0	0	0	0	0	0	0
24	56.864738617895995	1	1512.7918501767238	20.36945860939558	43.28128810799999	0	43.28128810799999	15.503744993910443	1	1	0	0	0	0	0	0	0	0	0	0
25	34.936238737302006	1	1547.7280889140256	12.514473577541017	39.367891335959996	0	82.64917944395998	14.101931224821488	1	1	0	0	0	0	0	0	0	0	0	0
26	48.808981961216006	1	1596.5370708752416	17.483814433868417	65.61440063193598	1	148.26358007589596	23.50366589800692	0	2	0	0	0	0	0	0	0	0	0	0
27	68.261032587594	2	1664.7981034628356	24.451713165705314	50.583860667648	1	198.84744074354396	18.119591880948537	0	1	1	0	0	0	0	0	0	0	0	0
28	39.84526333744	1	1704.6433668002755	14.272930150724779	50.857691788512	1	249.70513253205596	18.217680640661015	0	2	0	0	0	0	0	0	0	0	0	0
29	70.23901524178001	1	1774.8823820420555	25.160244265712244	51.761454413904	1	301.46658694595993	18.541416506473073	0	2	0	0	0	0	0	0	0	0	0	0
30	40.1515793633	1	1815.0339614053555	14.38265529431642	47.766472686864	1	349.23305963282394	17.11037827589158	0	2	0	0	0	0	0	0	0	0	0	0
31	35.4176615219	1	1850.4516229272556	12.686923530232837	40.60336647474	1	389.83642610756397	14.544489483488954	0	2	0	0	0	0	0	0	0	0	0	0
32	39.71046974398	1	1890.1620926712355	14.2246458784406	36.989194688939996	1	426.825620796504	13.249860784097908	0	2	0	0	0	0	0	0	0	0	0	0
33	73.265706644832	1	1963.4277993160676	26.244432230984597	66.78423044316	1	493.60985123966395	23.92270941247523	0	2	0	0	0	0	0	0	0	0	0	0
34	54.45673040256799	1	2017.8845297186356	19.506888502412416	46.83037249420799	0	540.4402237338719	16.7750588038954	1	1	0	0	0	0	0	0	0	0	0	0
35	34.80970841787	1	2052.6942381365056	12.469149284013133	34.279185161727995	0	34.279185161727995	12.279111102708534	1	1	0	0	0	0	0	0	0	0	0	0
36	72.63195753629	0	2125.3261956727956	26.017417624939704	65.697321969552	0	99.97650713127999	23.533369063720116	2	0	0	0	0	0	0	0	0	0	0	0
37	66.92289886497599	0	2192.2490945377717	23.972381682976472	56.69671611490599	1	156.67322324618598	20.30927144414543	1	1	0	0	0	0	0	0	0	0	0	0
38	35.053915696660006	0	2227.303010234432	12.55662651820657	39.040057397047995	1	195.713280643234	13.984498172076892	1	1	0	0	0	0	0	0	0	0	0	0
39	33.43418650032	0	2260.7371967347517	11.97642501504	36.87873924898	1	232.59201989221398	13.210294656351044	1	1	0	0	0	0	0	0	0	0	0	0
40	88.70992956846	1	2349.447126303212	31.77669118870209	34.9399836192	0	267.53200351141396	12.515815027773135	1	1	0	0	0	0	0	0	0	0	0	0
41	54.947140360668	1	2404.39426666388	19.682557741134804	66.7280445996	1	334.26004811101393	23.902583140155226	0	2	0	0	0	0	0	0	0	0	0	0
42	100.18188832763799	1	2504.576154991518	35.886049550198685	37.659694065592	1	371.91974217660595	13.490039665286687	0	2	0	0	0	0	0	0	0	0	0	0
43	50.20828387584	1	2554.784438867358	17.985056910748657	45.546048200304	1	417.4657903769099	16.315002340407403	0	2	0	0	0	0	0	0	0	0	0	0
44	69.391135843632	2	2624.17557471099	24.856526272345793	38.679833747808004	1	456.1456241247179	13.855462835035704	0	1	1	0	0	0	0	0	0	0	0	0
45	68.980991855824	1	2693.156566566814	24.70960902298173	41.68145920175999	1	497.8270833264779	14.930671952869249	0	2	0	0	0	0	0	0	0	0	0	0
46	35.843844330168	1	2729.000410896982	12.839586028716893	37.902774286944	0	37.902774286944	13.577113177412777	1	1	0	0	0	0	0	0	0	0	0	0
47	33.08164352758799	1	2762.08205442457	11.850140965106146	49.393242371916	0	87.29601665886	17.69310174516394	1	1	0	0	0	0	0	0	0	0	0	0
48	40.493974984960005	1	2802.57602940953	14.50530447222448	50.10883101972	1	137.40484767857998	17.94943200706388	0	2	0	0	0	0	0	0	0	0	0	0
49	46.9404322048	1	2849.5164616143297	16.814483177838806	81.12402536671999	1	218.52887304529997	29.059352370168355	0	2	0	0	0	0	0	0	0	0	0	0
50	66.53865735168	1	2916.0551189660096	23.834742931945073	49.603659544488	1	268.13253258978796	17.76847506071212	0	2	0	0	0	0	0	0	0	0	0	0
51	92.34742234926	1	3008.4025413152694	33.07967367734686	67.611594651636	1	335.74412724142394	24.219078681183042	0	2	0	0	0	0	0	0	0	0	0	0
52	41.61989751834	1	3050.0224388336096	14.90862000656955	64.689573508572	1	400.4337007499959	23.172384540383998	0	2	0	0	0	0	0	0	0	0	0	0
53	77.11050724982	2	3127.1329460834295	27.621674238741495	82.984753521657	1	483.41845427165293	29.725881858503996	0	1	1	0	0	0	0	0	0	0	0	0
54	38.7303468813	1	3165.8632929647297	13.873557091808955	70.015043546784	1	553.433497818437	25.080015598848	0	2	0	0	0	0	0	0	0	0	0	0
55	43.25654419120001	0	3209.11983715593	15.494881501325375	65.57993594764798	1	619.013433766085	23.491320339455996	1	1	0	0	0	0	0	0	0	0	0	0
56	36.28633284287999	1	3245.4061699988097	12.998089376554029	34.42872586536	0	653.442159631445	12.332677921920002	1	1	0	0	0	0	0	0	0	0	0	0
57	47.013566907384	1	3292.4197369061935	16.840680683242027	32.611598588547004	0	32.611598588547004	11.681766658584003	1	1	0	0	0	0	0	0	0	0	0	0
58	49.319676685436	1	3341.7394135916297	17.666749857469615	66.98164848245099	0	99.59324707099799	23.993426322071993	1	1	0	0	0	0	0	0	0	0	0	0
59	81.51387943708801	1	3423.253293028718	29.199001589404656	37.90204785828	1	137.49529492927797	13.57685296416	0	2	0	0	0	0	0	0	0	0	0	0
60	50.338596961776005	1	3473.591889990494	18.031736225113793	37.392987844998	1	174.88828277427598	13.394503108655998	0	2	0	0	0	0	0	0	0	0	0	0
61	78.13636363912298	1	3551.728253629617	27.989145184163455	36.940644304824	1	211.82892707909997	13.232469601728	0	2	0	0	0	0	0	0	0	0	0	0
62	40.02663339007201	1	3591.7548870196892	14.337898527786987	34.210379973648	1	246.03930705274797	12.254464468172419	0	2	0	0	0	0	0	0	0	0	0	0
63	45.454260710124004	1	3637.209147729813	16.2821232394474	56.087408115272005	0	302.12671516802	20.091011862186985	1	1	0	0	0	0	0	0	0	0	0	0
64	36.089268551847006	1	3673.29841628166	12.927499182751166	37.73926836993499	0	339.865983537955	13.518543893708056	1	1	0	0	0	0	0	0	0	0	0	0
65	44.96507157551701	1	3718.263487857177	16.106891310632957	38.4105359296	0	378.276519467555	13.758997944931345	1	1	0	0	0	0	0	0	0	0	0	0
66	38.099374181352005	1	3756.362862038529	13.647537020185792	66.616464161226	1	444.892983628781	23.862614027901852	0	2	0	0	0	0	0	0	0	0	0	0
67	66.44494057178899	1	3822.807802610318	23.80117274213337	80.013022493796	1	524.906006122577	28.66138119180753	0	2	0	0	0	0	0	0	0	0	0	0
68	66.53502819358201	1	3889.3428308039	23.83344293501445	82.41998051246401	1	607.325986635041	29.523575108942328	0	2	0	0	0	0	0	0	0	0	0	0
69	35.158616160095995	1	3924.501446963996	12.59413116182543	79.74074172825601	1	687.066728363297	28.56384778325588	0	2	0	0	0	0	0	0	0	0	0	0
70	72.467965434462	2	3996.9694123984577	25.958674185478927	82.32240933910201	1	769.389137702399	29.488624240872365	0	1	1	0	0	0	0	0	0	0	0	0
71	70.510103540838	1	4067.4795159392957	25.257350522091226	87.341358313268	0	856.730496015667	31.286456709230325	1	1	0	0	0	0	0	0	0	0	0	0
72	34.396408961771996	1	4101.875924901067	12.321101717649672	44.653434554532	1	901.383930570199	15.995260138936835	0	2	0	0	0	0	0	0	0	0	0	0
73	34.964240540814004	1	4136.840165441881	12.524504074321433	37.135940555484	1	938.519871125683	13.30242646763606	0	2	0	0	0	0	0	0	0	0	0	0
74	69.71293020978	2	4206.553095651661	24.971795896040597	34.731921850743994	1	973.251792976427	12.441285439072475	0	1	1	0	0	0	0	0	0	0	0	0
75	40.377249579107996	1	4246.9303452307695	14.463492386546147	39.982671452778	1	1013.2344644292051	14.322150968159285	0	2	0	0	0	0	0	0	0	0	0	0
76	81.41533932304499	1	4328.345684553815	29.163703638105666	34.682545550472	1	1047.917009979677	12.423598406139224	0	2	0	0	0	0	0	0	0	0	0	0
77	66.51965482804198	1	4394.865339381857	23.82793605780608	34.445911122042006	1	1082.362921101719	12.338833834761317	0	2	0	0	0	0	0	0	0	0	0	0
78	48.5051642712	1	4443.370503653056	17.374984216549255	34.49551683448	0	1116.858437936199	12.356603045186866	1	1	0	0	0	0	0	0	0	0	0	0
79	65.11799662596799	1	4508.488500279024	23.32584953766018	34.618677607402	1	1151.477115543601	12.400720336979822	0	2	0	0	0	0	0	0	0	0	0	0
80	41.15765659824	1	4549.646156877264	14.743041169518806	36.845333252586	1	1188.322448796187	13.19832832928454	0	2	0	0	0	0	0	0	0	0	0	0
81	66.86495173157799	1	4616.511108608842	23.951624500863755	35.361343952472	0	35.361343952472	12.666750072527282	1	1	0	0	0	0	0	0	0	0	0	0
82	59.095295533872005	1	4675.6064041427135	21.168464071834748	34.4099760335	0	69.771319985972	12.325961564238805	1	1	0	0	0	0	0	0	0	0	0	0
83	33.38377890229199	1	4708.990183045005	11.958368562015043	36.30046785552	1	106.071787841492	13.003152664663881	0	2	0	0	0	0	0	0	0	0	0	0
84	35.037192609744004	1	4744.027375654749	12.550636158714271	79.154004709728	1	185.22579255122	28.35367332885779	0	2	0	0	0	0	0	0	0	0	0	0
85	87.46367408168	1	4831.49104973643	31.330271312840594	100.68374613384	1	285.90953868506	36.065819510629254	0	2	0	0	0	0	0	0	0	0	0	0
86	38.8396950032	0	4870.33074473963	13.912726568310449	70.34910736479999	1	356.25864604986	25.19968025007761	1	1	0	0	0	0	0	0	0	0	0	0
87	68.76324880680001	1	4939.09399354643	24.631611512883584	82.2487266384	1	438.50737268826	29.462230437635817	0	2	0	0	0	0	0	0	0	0	0	0
88	68.03390587199999	2	5007.12789941843	24.37035434220895	111.04197263280001	0	549.54934532106	39.77622900279404	1	0	1	0	0	0	0	0	0	0	0	0
89	71.19624894921	2	5078.32414836764	25.503133951955824	186.27898549752	0	735.82833081858	66.72680077523106	1	0	1	0	0	0	0	0	0	0	0	0
90	35.53630480436399	1	5113.860453172004	12.729422616488597	49.382282457600006	1	785.21061327618	17.689175805707468	0	2	0	0	0	0	0	0	0	0	0	0
91	36.608132617056	1	5150.46858578906	13.113360937452894	39.381342397759994	1	824.59195567394	14.10674951561552	0	2	0	0	0	0	0	0	0	0	0	0
92	53.11634783616	1	5203.5849336252195	19.026751463699107	35.49122321736	1	860.0831788913	12.713273988308059	0	2	0	0	0	0	0	0	0	0	0	0
93	69.200603815392	1	5272.785537440612	24.788275993573254	37.901667116160006	1	897.98484600746	13.576716578922985	0	2	0	0	0	0	0	0	0	0	0	0
94	48.267363948804004	1	5321.052901389416	17.289802011511885	67.80345283072	1	965.78829883818	24.287803999063886	0	2	0	0	0	0	0	0	0	0	0	0
95	49.954665696768	1	5371.007567086183	17.89420860779749	75.45069033384999	1	1041.23898917203	27.02711295540895	0	2	0	0	0	0	0	0	0	0	0	0
96	85.74716831826598	1	5456.754735404449	30.715403576692292	32.855357351159995	1	1074.0943465231899	11.769083230266267	0	2	0	0	0	0	0	0	0	0	0	0
97	55.302801394176	1	5512.057536798625	19.809958708361552	34.38612964929	1	1108.48047617248	12.317419575865072	0	2	0	0	0	0	0	0	0	0	0	0
98	71.590224432384	1	5583.647761231009	25.644259498167404	70.05190018124999	1	1178.53237635373	25.09321797537313	0	2	0	0	0	0	0	0	0	0	0	0
99	101.278851512784	2	5684.926612743793	36.27899158666889	68.95280747700002	1	1247.48518383073	24.699513126089563	0	1	1	0	0	0	0	0	0	0	0	0
100	33.841166857830004	1	5718.767779601623	12.1222090237003	38.016754649599996	1	1285.50193848033	13.617941964035822	0	2	0	0	0	0	0	0	0	0	0	0
101	75.687392920656	1	5794.455172522279	27.111901941727524	89.31930731767999	1	1374.8212457980098	31.994975755586857	0	2	0	0	0	0	0	0	0	0	0	0
102	46.481225696256	1	5840.936398218535	16.649991294181252	37.305316923024	0	37.305316923024	13.363098599292181	1	1	0	0	0	0	0	0	0	0	0	0
103	39.909393944628	1	5880.845792163163	14.29590230852346	34.54905308064	0	71.854370003664	12.375780207990449	1	1	0	0	0	0	0	0	0	0	0	0
104	73.60133666391201	0	73.60133666391201	26.364657909461016	73.10884906832001	1	144.963219071984	26.188244442383287	1	1	0	0	0	0	0	0	0	0	0	0
105	72.46835743452799	0	146.06969409843998	25.958814603413014	73.28126901022398	1	218.244488082208	26.250006809632467	1	1	0	0	0	0	0	0	0	0	0	0
106	35.387921862268	1	181.45761596070798	12.676270517827342	84.307348985932	1	302.55183706814	30.199647397945796	0	2	0	0	0	0	0	0	0	0	0	0
107	40.44662722083	1	221.904243181538	14.488344079103285	91.49416185710402	1	394.045998925244	32.77402812791786	0	2	0	0	0	0	0	0	0	0	0	0
108	86.668944401362	2	308.5731875829	31.045592024368474	91.8799933646	1	485.92599228984403	32.91223642911044	0	1	1	0	0	0	0	0	0	0	0	0
109	38.64810933250799	2	347.221296915408	13.844098865376	91.469811679148	1	577.395803968992	32.76530567611271	0	1	1	0	0	0	0	0	0	0	0	0
110	36.490954196895004	2	383.712251112303	13.071386577992238	146.36369108724	1	723.759495056232	52.42878486707104	0	1	1	0	0	0	0	0	0	0	0	0
111	39.394419309186006	1	423.106670421489	14.111433782394988	73.029461881856	1	796.7889569380881	26.159807241261845	0	2	0	0	0	0	0	0	0	0	0	0
112	52.63886418634401	0	475.745534607833	18.855712544362035	35.093738652359995	1	831.8826955904481	12.57089145756179	1	1	0	0	0	0	0	0	0	0	0	0
113	83.79988481003802	1	559.545419417871	30.017869185685264	73.60969121280002	1	905.4923868032481	26.36765058368956	0	2	0	0	0	0	0	0	0	0	0	0
114	65.226576427385	0	624.771995845256	23.364743794884177	96.69049007990401	0	1002.1828768831522	34.635399431607404	2	0	0	0	0	0	0	0	0	0	0	0
115	71.595545559765	1	696.367541405021	25.646165573647167	37.745316575232	1	1039.9281934583842	13.520710415008478	0	2	0	0	0	0	0	0	0	0	0	0
116	107.70322800464402	1	804.070769409665	38.58026077778293	34.326157774224	1	1074.254351232608	12.295937113154869	0	2	0	0	0	0	0	0	0	0	0	0
