task	reward	total_reward	total_reward_dev
43	6.270532369344776	907.8311871984753	155.7347940129524
44	7.480840235367164	966.2553062097153	169.19732704720354
45	8.497534613880774	1045.9818326032837	186.2418225655937
46	11.937994568786204	1140.2575284972952	198.97173770284374
47	8.18864333966155	1216.6135825554338	217.67665361455116
48	6.845940132529672	1296.6206160063657	223.67040811963483
49	6.410848445369851	1355.1598446943883	214.54403569070934
50	8.077787400981016	1434.1354849938105	225.81435478310144
51	11.577154828031821	1510.1970198368588	216.517144437777
52	6.575420852021971	1590.434548470595	229.87685694283152
53	10.682406164394207	1644.656873391339	243.47260957004642
54	9.831454821965611	1732.7915555217783	264.48204053141075
55	9.96784438088785	1799.3874133332788	291.24680084235376
56	9.544004442063136	1872.0531356858141	318.34331425867225
57	6.185585528575133	1950.85815113535	307.51287241320307
58	10.283552084739757	2017.5310778445769	335.2213709903343
59	10.198267996846596	2069.8083762203373	348.4032661881491
60	11.41099784949406	54.344397482968255	27.865453731923054
61	7.787294693349104	129.2844039457145	46.97183480954781
62	8.787197362606868	190.233005065712	68.15275633100167
63	5.285057429730356	257.30833810403726	79.79774953433143
64	8.815468734577108	311.9505006415795	98.60351242204744
65	7.3119179774933745	379.4162442582685	118.23159991468742
66	7.004288764334685	454.10809128554547	128.02394037809174
67	5.914840356078689	527.1476400287985	138.4860306538312
68	5.1371739371926255	610.0402503109913	140.7883821175585
69	6.912981998311405	690.2509046066863	141.0969373209876
70	5.741501638569881	749.0313450607316	145.13691214802296
71	10.395855068530684	847.8447737937131	139.68063648227965
72	10.626797900397701	900.2967530196017	139.8229442744645
73	8.34222847267997	968.065732943484	158.53816624034096
74	3.85944014397755	1048.631670012088	160.8749516674162
75	7.707610155471581	1109.4657427516795	179.98445214899664
76	7.581791288111102	1177.758365059906	202.2899689532635
77	7.261669944403229	1251.409607393445	219.17189738109124
78	7.258989094478653	1328.9934344995913	233.37802904488606
79	7.9953945292047175	1383.7739767488188	251.92146054594755
80	6.040685487609371	1454.8509782808283	263.24933525466184
81	6.66846612396585	1510.4775030691603	256.51621194661317
82	5.794307812205792	1589.0400959532026	265.2659888825159
83	8.669137344517551	1644.2360668816993	279.79251526740626
84	6.388030927418563	1717.5953092976367	285.0116244293626
85	7.845275833081729	1770.4394530632223	285.02297366007105
86	7.325747187274867	1827.5202084009334	300.47044208915037
87	9.992672704636657	1897.552279087865	326.93543759449545
88	9.669430890998328	1963.6695271769117	351.4191035376389
89	6.9590426523207745	2028.5660143378013	354.6421891323384
90	8.310632853236838	618.2762889526352	941.3103827420338
91	9.252068180678865	690.1070203554827	921.646467198635
92	7.48210033397299	764.5810248312814	924.7447850323398
93	9.081013830975643	844.8785079450745	927.9591525999377
94	9.518407099894025	911.138834791439	913.4023249887362
95	9.569770124949253	961.277784030848	932.8939538475479
96	6.835157868378866	1037.94171993163	937.1373760905872
97	7.702266102051851	1100.5184060461856	926.3858546210993
98	5.97862862187409	1173.1147330566282	935.0878403425845
99	6.773744214150691	1247.6913142520802	915.0803632794663
100	6.636240816505848	1318.0278436936896	920.0789398403127
101	5.014368975370926	1384.9728784094932	920.2949658059229
102	8.172738195498962	730.3692615271913	378.2989253791685
103	8.033590780860447	804.7962921888954	371.5952146670015
104	7.656578017496925	880.9107106809678	361.55974291162175
105	4.414955257100297	949.9570762605897	365.5523869624378
106	7.672504376033614	1027.8936401959704	360.6715844257514
107	4.568979720762329	1099.3631920800246	365.50704234184246
108	7.614385614590062	1159.1590619975395	352.98121287247494
109	10.12181937400603	1229.227608046978	351.2868302587565
110	6.157754083934833	1305.955775543779	338.00566003219865
111	12.1427184511154	1396.6073905355595	358.0086614152952
112	6.921507905206442	1472.0118862471272	360.75319738451043
113	8.525594121543673	1536.0598448638648	364.0133004198337
114	7.531264773661731	1626.8762923570039	355.4548591532785
115	6.327848950422682	1700.9970026102835	362.4782741613392
116	7.4437928913118245	1771.0030683494003	359.0298320758423
117	8.028390487071285	1847.105506277702	362.8443602270619
118	5.908052351089671	1919.6809992315666	370.28059641256715
119	6.61424241068113	1978.600283819951	367.1890288380196
120	5.241336998907702	1031.790104837564	974.4004730121517
