task	reward	total_reward	total_reward_dev	joules
0	0.0	89.3620739375	0.0	89.3620739375
1	0.0	186.48878543749998	0.0	97.1267115
2	0.0	284.274137875	0.0	97.78535243750001
3	0.0	394.49478818750003	0.0	110.2206503125
4	0.0	479.52552943750004	0.0	85.03074125
5	0.0	562.1410795	0.0	82.6155500625
6	0.0	648.2822827	0.0	86.1412032
7	0.0	734.9617639	0.0	86.6794812
8	0.0	819.1492270000001	0.0	84.18746310000002
9	0.0	913.3045012000001	0.0	94.15527420000001
10	0.0	994.1990813300001	0.0	80.89458013
11	0.0	1096.35033872	0.0	102.15125739
12	0.0	1173.033240795	0.0	76.682902075
13	0.0	1251.164102305	0.0	78.13086151
14	0.0	1326.051903735	0.0	74.88780143000001
15	0.0	1403.347095735	0.0	77.29519200000001
16	0.0	1484.263348425	0.0	80.91625269000001
17	0.0	1591.342615395	0.0	107.07926696999999
18	0.0	1681.7491738449999	0.0	90.40655845
19	0.0	1778.6549137824998	0.0	96.9057399375
20	0.0	1858.2729116574997	0.0	79.617997875
21	0.0	1957.4652703449997	0.0	99.1923586875
22	0.0	2052.5378396574997	0.0	95.07256931250001
23	0.0	2146.3093616574997	0.0	93.77152199999999
24	0.0	2241.4213331574997	0.0	95.1119715
25	0.0	2319.521507095	0.0	78.1001739375
26	0.0	2399.239653395	0.0	79.7181463
27	0.0	2478.878896195	0.0	79.6392428
28	0.0	2573.466269855	0.0	94.58737366
29	0.0	2652.5082324	0.0	79.04196254499999
30	0.0	2731.11836725	0.0	78.61013485
31	0.0	2811.37734553	0.0	80.25897828
32	0.0	2906.35050537	0.0	94.97315984
33	0.0	2983.76360529	0.0	77.41309992
34	0.0	3062.9602230500004	0.0	79.19661775999998
35	0.0	3163.2249824500004	0.0	100.26475939999999
36	0.0	3242.2647749700004	0.0	79.03979252
37	0.0	3322.1669136500004	0.0	79.90213868000001
38	0.0	3401.5007053300005	0.0	79.33379167999999
39	0.0	3480.8514992225005	0.0	79.35079389250001
40	0.0	3563.0404328025006	0.0	82.18893358
41	0.0	3659.4593177350007	0.0	96.4188849325
42	0.0	3762.5136129100006	0.0	103.054295175
43	0.0	3861.2421342300004	0.0	98.72852132
44	0.0	3974.6312344700004	0.0	113.38910023999999
45	0.0	4058.5491139700002	0.0	83.91787949999998
46	0.0	4143.762885470001	0.0	85.2137715
47	0.0	4222.203172395	0.0	78.440286925
48	0.0	4300.7407399125	0.0	78.53756751750001
49	0.0	4398.285379735001	0.0	97.54463982249999
50	0.0	4478.476589827501	0.0	80.1912100925
51	0.0	4592.130479592501	0.0	113.653889765
52	0.0	4701.56925628	0.0	109.43877668750001
53	0.0	4801.975538685	0.0	100.406282405
54	0.0	4887.58010481	0.0	85.604566125
55	0.0	4984.76181489	0.0	97.18171008
56	0.0	5083.31449054	0.0	98.55267565
57	0.0	5192.977846485001	0.0	109.66335594499998
58	0.0	5282.229766385	0.0	89.2519199
59	0.0	5386.154922005	0.0	103.92515562
