task	reward	total_reward	total_reward_dev
0	9.204070101231048	69.36689595862	25.694695699270007
1	8.022858092535223	130.7197504502925	43.83445581746753
2	6.3595041799862635	224.6859430770975	26.08083998167254
3	9.185397916545671	290.5306268815875	0.43827079798253976
4	11.244490141568951	342.8897585697075	2.428684741337463
5	12.847357393146272	390.77421918050754	0.7675109034625223
6	10.788986096897016	444.40496632667	1.4399342429149726
7	13.554148354885974	490.31630216928	1.3500158969750373
8	1.817627782769554	568.992091275715	2.619589132530052
9	2.0321381949438884	647.06903881483	4.291628362965071
10	16.639554950511943	684.3669479113175	1.7288095964125887
11	6.007444430514626	751.3461655427975	13.66098479949261
12	13.686088401227464	796.8891687560376	6.716445704492628
13	15.186319669826508	838.2440263444387	1.1676004434236233
14	16.17097041266561	876.850067275747	2.0131047692678408
15	8.710697295543046	936.2827039923561	25.603401346738792
16	16.640218505858147	973.5787606635022	25.51868174759278
17	15.872070348281195	1013.0192309412171	24.591794284597825
18	16.204575419574628	1051.5314578949046	26.170499117790314
19	9.692968076101254	1116.1412031997888	53.230034996906284
20	8.348758514879101	1178.7838925613464	29.923084142868788
21	8.610762548029975	1241.6567031998234	5.884705362951763
22	8.961452630867461	1300.3893146053183	26.838596828496748
23	12.587277320149433	1372.436894688748	61.97807934724722
24	6.003413249887521	1442.8626759107638	45.21855069131118
25	4.7284771374247185	1535.43992163542	58.418882699955134
26	5.344491346003345	1604.2698832944939	45.22973835694313
27	15.78084777540322	1683.8447025769356	89.28460506327713
28	2.338299064764003	1774.1224541327351	85.2379678725656
29	0.9794578912726504	1860.6067740792046	87.89965924069816
30	1.4271581815314676	1940.3726241557624	85.25290199097606
31	0.5993803059603575	1010.8183452562072	925.8865910615872
32	1.9236524639783248	1089.1981487942676	926.0096567562307
33	4.1827687248250704	1183.5385471868165	937.6865527797005
34	9.072603285684178	1241.9608630142816	956.7348079399935
35	2.0386744237357632	1320.0195635813525	955.7483885426195
36	2.5016680741121213	1407.5039628139175	962.7322119161826
37	1.6379891140422025	1486.6812432038832	961.8226156681441
38	1.7456759092780292	1565.5578979571487	960.4916749428495
39	3.8993219158846593	1654.6273673211265	971.3772819580274
40	4.21684884354627	1744.5243058101864	983.1493183129273
41	1.3723157756310478	1826.2174137385164	986.9803665198974
42	8.088297689322989	1887.3875826891563	1007.9568249393374
43	1.9966583898411958	1976.7115873607963	1002.7398392866572
44	4.2183574523006016	2071.2547432814436	990.9635913989848
45	2.452898342284655	2160.2248215820055	984.1159168601068
46	5.28620041688167	2258.7321310791335	981.6818174232958
47	2.4348318377878186	2344.1613074729225	974.8845785428048
48	2.004183310869662	2431.7232835991063	980.4795902856492
49	2.3114841220226836	2509.0203904251257	981.1180975310292
50	11.799574339869135	2625.710868790594	1007.3631412302811
51	4.3926095413984445	905.1865654165604	798.8429031366004
52	0.8165833549697883	991.2161939491843	799.1087529807763
53	13.20189743191092	1074.1105158877062	835.9640499781943
54	3.33656505546125	1164.4073148195223	826.6494725316984
55	0.8907817302644805	1249.2638516202173	829.1362381953533
56	2.205231494697852	1333.2548784667606	835.2925094513847
57	1.1476993401080637	1416.2043499310957	838.4965034425196
58	10.715374903386806	1481.048378870842	808.5827485038981
59	1.824676759851938	1559.704489582922	807.788852479878
60	1.2723459886911055	1639.902523697826	804.3089411628621
61	0.8990863890748653	1726.1624732006599	804.153600206016
62	7.509281263995225	1830.87588339598	822.172900933496
63	1.585279852444657	1919.0514563173879	824.2438965033839
64	2.2292911358213754	2006.148957344356	830.467334257552
65	1.6307428626136087	2085.346466852893	828.7475290269191
66	6.808556228886449	2150.089247380585	814.012486771343
67	2.039884456205371	2228.1445699403453	813.9551704067832
68	1.105946794216477	2312.500060995746	810.8677356062622
69	1.414151796964294	2392.302220562554	809.6605883786541
70	1.6881361084740867	2471.6188484487056	804.9478750758306
71	2.3733988771250143	2548.7431099167316	803.9340921539966
72	1.1712099088257304	2630.437475820993	807.2037198161352
73	3.044274248391048	2715.394845320178	798.7051208727103
74	1.6391929069081854	2794.568765121726	794.6275576785223
75	1.4428890126193448	1080.069722047303	1003.9986688818309
76	0.7358439005849551	1162.7643557926178	1001.9444379926979
77	0.739015179592295	1244.6228664185812	999.8813539496693
78	3.0299431441787466	1333.4248381970242	1008.3399452271683
79	1.1604722530506208	1420.4144899034573	1005.6773076403853
80	4.88028307005564	1512.1811861226292	992.0531840698133
81	4.554718632760833	1603.287068294705	979.3379278866892
82	4.280749535117376	1698.987494080241	970.298356806305
83	1.2837062332993359	1781.448365308547	966.7146769050112
84	0.05745358438245418	1865.2858682555382	966.5542856486103
85	10.175801303782208	1920.6284229491462	945.0723046811623
86	4.199012990786864	2008.990971838346	956.7945492804423
87	3.487558879103103	2102.477073709176	962.6629755767647
88	1.5099658315687225	2184.9075367338996	966.8782968565607
89	1.036302630499339	2265.9947365260155	963.9852853464167
90	1.6175559214244775	2345.2290595787053	963.2973090935068
91	8.964511810879879	2403.9531307733328	987.0996929845138
92	3.972920986763466	2493.1991748145006	976.0086218964657
93	2.3788304189287217	2570.3082732283247	976.9683572339696
94	0.4572648418971905	2652.7817422113617	977.0087116752867
95	2.444701196989616	2740.23883171187	983.8335025168827
96	1.966293063106388	2818.4995969106976	985.6811450376307
97	5.317253192307936	2887.540940603985	1000.5251435328238
98	1.6360742447532584	2975.858314537254	996.5827247881383
99	3.9266235709554618	3070.570138672838	985.6252402243942
100	1.908338129690863	3155.003777719081	980.2977962790073
101	1.1425503800052574	3235.564157908233	982.2389925721593
102	0.9614035742937315	3317.766392172459	979.5550742605892
103	4.645176213215461	3388.5486085772322	976.1176241412554
104	12.178066282302265	3438.3015068724717	993.2902725967078
105	4.249497662491343	3510.188325898017	990.4951648678827
106	10.599435560382087	2304.50165444355	2266.39044021771
107	4.421609729541139	2390.271282940311	2254.0467797227407
108	2.3983964618751035	2467.325759484243	2252.121778754873
109	10.663906462392358	2521.305687276731	2268.691007039421
110	2.9033819578497315	2596.9504126444003	2262.222767678519
111	3.263458855144119	2675.9735588733365	2253.1122783745755
112	2.4716206587585603	2766.6234998790374	2246.7229879338743
113	2.8324151492772565	2842.4663409206387	2240.480960801873
114	4.584787563810629	2925.492136573276	2227.6817621862356
115	3.2137895253628717	3000.270307481638	2221.5985340248735
116	9.09087728307152	448.90497441896053	363.95718764647455
