task	reward	total_reward	total_reward_dev	joules
0	28.822174378662094	80.461903473765	0.0	80.461903473765
1	29.89739999936955	163.925478472005	0.0	83.46357499823999
2	36.87587790836561	266.87063763285903	0.0	102.945159160854
3	27.983174466871883	344.990333019543	0.0	78.119695386684
4	32.335843008697076	435.26122808548905	0.0	90.27089506594601
5	48.27589547196467	570.0314362780571	0.0	134.77020819256802
6	34.137094904588416	665.330826220033	0.0	95.299389941976
7	42.768989658725374	784.727589017308	0.0	119.396762797275
8	31.105082863128356	871.562612010208	0.0	86.8350229929
9	31.68562091708955	960.018303737083	0.0	88.45569172687499
10	30.126296613540887	1044.120881783218	0.0	84.10257804613498
11	31.748295839082985	1132.751541000658	0.0	88.63065921744
12	28.805093977269493	1213.1657616872021	0.0	80.414220686544
13	28.197038019034743	1291.882492823674	0.0	78.716731136472
14	28.213875887448353	1370.646229676134	0.0	78.76373685245999
15	30.529224441368598	1455.873647908288	0.0	85.22741823215401
16	28.145294171067217	1534.445927469184	0.0	78.57227956089598
17	28.267400675648954	1613.359087688704	0.0	78.91316021952
18	34.7479169084855	1710.363689058226	0.0	97.004601369522
19	30.94821203027105	1796.7607809760661	0.0	86.39709191784002
20	28.294068094645972	1875.748387740286	0.0	78.98760676422
21	27.835899466989847	1953.456940418966	0.0	77.70855267868
22	33.55497225270448	2047.131237957766	0.0	93.67429753879999
23	28.657141160152836	2127.132423696526	0.0	80.00118573876
24	28.23596986422448	2205.957839567486	0.0	78.82541587096
25	35.17687686431928	2304.159954147044	0.0	98.202114579558
26	39.506704467202745	2414.4495041179853	0.0	110.289549970941
27	33.74073297344955	2508.6423836688655	0.0	94.19287955088
28	30.322018152300892	2593.2913510107055	0.0	84.64896734183999
29	32.90089984460597	2685.1396964102305	0.0	91.848345399525
30	28.29931100433242	2764.1419396306583	0.0	79.002243220428
31	28.83411757482555	2844.6371845270464	0.0	80.495244896388
32	30.435993635115224	2929.604333425076	0.0	84.96714889803
33	29.3184445789526	3011.451657874652	0.0	81.84732444957599
34	28.920488635674264	3092.188021982576	0.0	80.736364107924
35	29.74589880127307	3175.22865613613	0.0	83.040634153554
36	31.13198126594866	3262.1387705035704	0.0	86.91011436744
37	28.083543664173853	3340.5386632327222	0.0	78.399892729152
38	33.796502205635804	3434.887231890122	0.0	94.34856865739998
39	29.456268028454684	3517.119313469558	0.0	82.232081579436
40	28.25664086127761	3596.0024358739583	0.0	78.8831224044
41	28.083543664173853	3674.40232860311	0.0	78.399892729152
42	28.525510574109134	3754.036045622498	0.0	79.633717019388
43	30.032943406764172	3837.878012633048	0.0	83.84196701055
44	28.357401292774924	3917.042424575378	0.0	79.16441194233
45	42.81444064047761	4036.566071363378	0.0	119.52364678800001
46	34.64958283961122	4133.296156790626	0.0	96.730085427248
47	35.23355493219726	4231.65649764301	0.0	98.360340852384
48	32.64580118347701	4322.79269261355	0.0	91.13619497053999
49	32.361639534015055	4413.1356029793415	0.0	90.34291036579201
50	29.53640744397564	4495.591407093773	0.0	82.45580411443201
51	41.16355828326018	4610.506340634542	0.0	114.91493354076799
52	30.784874271872965	4696.447447976853	0.0	85.94110734231202
53	30.85252500223809	4782.577413608101	0.0	86.129965631248
54	29.228706415932177	4864.174219019244	0.0	81.59680541114399
55	30.91962819292585	4950.491514391162	0.0	86.317295371918
56	30.891480864275827	5036.730231803932	0.0	86.23871741277001
57	32.342615019184834	5127.020032065823	0.0	90.289800261891
58	29.610287038584357	5209.682083381871	0.0	82.662051316048
59	30.854827913776482	5295.818477974497	0.0	86.136394592626
60	32.19923671968286	5385.708013816945	0.0	89.88953584244798
61	34.5123192925397	5482.054905175285	0.0	96.34689135834
62	29.424738187672833	5564.198965949205	0.0	82.14406077391999
63	32.951980816506264	5656.189912395284	0.0	91.99094644608
64	28.429505007857195	5735.555613875553	0.0	79.36570148026802
65	28.605665157501853	5815.413095773579	0.0	79.857481898026
66	29.176619078112715	5896.864490699977	0.0	81.451394926398
67	45.955062826710446	6025.155707757877	0.0	128.2912170579
68	30.158038441611943	6109.346898407377	0.0	84.1911906495
69	35.06105804894328	6207.225685460677	0.0	97.8787870533
70	36.687353564292536	6309.644547494327	0.0	102.41886203364999
71	40.588639836501486	6422.9545003712265	0.0	113.3099528769
72	29.737291923188057	6505.971106990127	0.0	83.01660661889998
