task	reward	total_reward	total_reward_dev
0	37.339726972415995	37.339726972415995	0.0
1	40.759396659366	78.09912363178199	0.0
2	39.117816668501995	117.216940300284	0.0
3	48.22219814187601	165.43913844216002	0.0
4	51.59297587371201	217.03211431587204	0.0
5	55.779036025674	272.81115034154607	0.0
6	84.57485116106001	357.38600150260606	0.0
7	38.563490161664	395.94949166427006	0.0
8	80.44234066301398	476.391832327284	0.0
9	79.15001255632998	555.541844883614	0.0
10	39.311266349087994	594.853111232702	0.0
11	80.042480555464	674.8955917881659	0.0
12	77.608104245184	752.5036960333499	0.0
13	78.62684988542999	831.13054591878	0.0
14	98.969254098688	930.0998000174679	0.0
15	80.096634794122	1010.1964348115899	0.0
16	81.154543839516	1091.3509786511058	0.0
17	81.67588123599599	1173.0268598871019	0.0
18	80.14448494332001	1253.171344830422	0.0
19	87.002241645915	1340.173586476337	0.0
20	80.20524123324	1420.378827709577	0.0
21	76.95970999164001	1497.338537701217	0.0
22	116.87766986142	1614.216207562637	0.0
23	96.18078555873	96.18078555873	0.0
24	106.18937008357501	202.370155642305	0.0
25	43.716887863649994	246.087043505955	0.0
26	40.613946504999994	286.70099001095497	0.0
27	81.14721363	367.848203640955	0.0
28	82.23935085072	450.08755449167495	0.0
29	86.43908545344	536.526639945115	0.0
30	78.35015549592	614.876795441035	0.0
31	88.80322443299998	703.680019874035	0.0
32	77.75901401052	781.439033884555	0.0
33	79.3613001224	860.8003340069549	0.0
34	78.13751018932	938.9378441962749	0.0
35	76.83465424852001	1015.7724984447949	0.0
36	35.878770939728	1051.651269384523	0.0
37	48.301291471472	1099.952560855995	0.0
38	35.64570509784	1135.598265953835	0.0
39	77.03493041157598	1212.6331963654109	0.0
40	90.578811509704	1303.212007875115	0.0
41	59.65542441379199	1362.867432288907	0.0
42	51.840037037472	1414.707469326379	0.0
43	51.464892050695994	1466.172361377075	0.0
44	39.91536301648	1506.0877243935552	0.0
45	45.799773138000006	1551.8874975315553	0.0
46	79.81680484602	79.81680484602	0.0
47	80.22952221984	160.04632706586	0.0
48	83.51875400687999	243.56508107273999	0.0
49	39.24448957422	282.80957064695997	0.0
50	38.917418224185	321.72698887114495	0.0
51	68.29645673844	390.02344560958494	0.0
52	83.69260283915999	473.7160484487449	0.0
53	78.615411791202	552.3314602399469	0.0
54	77.160693561549	629.4921538014959	0.0
55	78.20336225391	707.6955160554058	0.0
56	48.302465173151	755.9979812285568	0.0
57	44.305763320533	800.3037445490897	0.0
58	66.39901955068999	866.7027640997798	0.0
59	92.09706471378	958.7998288135598	0.0
60	100.75884769503	1059.5586765085898	0.0
61	87.136222087872	1146.6948985964618	0.0
62	85.83875573245199	1232.5336543289138	0.0
63	37.019401960799996	1269.5530562897138	0.0
64	36.27915432069601	1305.83221061041	0.0
65	36.129672793088	1341.961883403498	0.0
66	77.848156232616	1419.810039636114	0.0
67	77.268657831386	1497.0786974675	0.0
68	77.5763009791	1574.6549984466	0.0
69	77.44746884481602	77.44746884481602	0.0
70	42.698139074640004	120.14560791945601	0.0
71	78.15477509439602	198.300383013852	0.0
72	76.260604383936	274.56098739778804	0.0
73	36.791135289215994	311.35212268700406	0.0
74	76.87659323036	388.22871591736407	0.0
75	77.92614611488	466.15486203224407	0.0
76	91.450226454528	557.605088486772	0.0
77	52.09494322651201	609.700031713284	0.0
78	100.32592047091201	710.0259521841961	0.0
79	90.810757598424	800.8367097826201	0.0
80	62.10724465467601	862.9439544372962	0.0
81	36.327124411392	899.2710788486881	0.0
82	36.96895399329	936.2400328419782	0.0
83	36.3965194598	972.6365523017781	0.0
84	36.20725272549	1008.8438050272681	0.0
85	77.27402801071798	1086.1178330379862	0.0
86	36.30370998869999	1122.421543026686	0.0
87	61.157893943727004	1183.579436970413	0.0
88	37.23688312029	1220.8163200907031	0.0
89	39.594683936934	1260.411004027637	0.0
90	78.50275340978702	1338.913757437424	0.0
91	77.326604393472	1416.240361830896	0.0
92	91.5631007184	1507.803462549296	0.0
93	35.732520863028	1543.535983412324	0.0
94	77.95680771259799	1621.492791124922	0.0
95	90.627352576488	1712.12014370141	0.0
96	92.97220304911501	1805.092346750525	0.0
97	51.647468626908	1856.739815377433	0.0
98	36.76328833446001	1893.503103711893	0.0
99	37.718937364964994	1931.222041076858	0.0
100	36.20173414923	36.20173414923	0.0
101	88.268288600661	124.470022749891	0.0
102	79.02930800069099	203.49933075058198	0.0
103	78.370427059758	281.86975781034	0.0
104	38.17838315382	320.04814096416	0.0
105	67.612116329472	387.66025729363196	0.0
106	79.72021708752001	467.380474381152	0.0
107	79.804018321776	547.184492702928	0.0
108	78.35853014688598	625.543022849814	0.0
109	78.84685662292799	704.389879472742	0.0
110	36.687110791152	741.076990263894	0.0
111	89.954687829216	831.03167809311	0.0
112	36.919518149375996	867.951196242486	0.0
113	97.18043267561397	965.1316289181	0.0
114	53.13577804344	1018.26740696154	0.0
115	51.59430605145601	1069.861713012996	0.0
116	45.64435326566401	1115.50606627866	0.0
