task	reward	total_reward	total_reward_dev	joules
0	5.448058727523388	39.41150761295749	6.7821453569975	39.41150761295749
1	5.569503220198399	78.4941030582535	5.3090673939015005	39.08259544529601
2	7.732944859702031	111.7173773965605	3.5512975449445037	33.223274338307
3	9.555915850656186	169.5488264828	29.431902973804995	57.8314490862395
4	7.116480974549292	242.98929578887098	33.189075269233996	73.44046930607101
5	5.600685639641785	281.98743884817446	35.7683607089305	38.9981430593035
6	2.186044079052799	330.2335694674065	30.19092916374848	48.246130619232
7	3.001258286157234	381.42865718002395	22.062521305405966	51.19508771261749
8	1.1818459796348932	432.39449098517946	19.953501937750474	50.9658338051555
9	12.799245609836307	508.9597867672195	14.711121588889569	76.56529578204
10	8.720582701452859	586.744698250321	17.962781323332024	77.7849114831015
11	5.624013863382156	625.679660703661	20.975284641954033	38.93496245333999
12	7.6787348651557545	659.0497537771976	19.589449371325543	33.370093073536495
13	7.149564633866829	693.8530162271416	24.065924328249537	34.803262449944
14	7.860049657015014	746.9995016945385	2.77828984050052	53.14648546739699
15	8.461786353917535	812.6341353831104	25.695627882360554	65.634633688572
16	5.615972351989965	882.01072716975	17.021510803433046	69.3765917866395
17	3.005051457984985	928.038712804374	25.024502077097054	46.027985634624
18	8.683464460317786	990.300468465264	48.542218323791076	62.261755660889996
19	10.36268807408634	1072.5327486659144	47.815014666960565	82.2322802006505
20	4.981907310875508	1113.2067496989598	38.21328982213106	40.6740010330455
21	5.643014714523812	1182.6565812174617	51.343813745169086	69.44983151850201
22	10.931439247080915	1251.4833299168195	21.737832450991505	68.8267486993575
23	4.803990771837226	1298.2963059638219	8.727024110599018	46.81297604700249
24	5.554313557546278	1367.5059051821763	20.287912750754572	69.2095992183545
25	1.8093818252244915	1422.3787341579432	25.188321860737688	54.87282897576699
26	10.582414035476493	1488.7979292288378	53.849026540153204	66.41919507089449
27	3.8530252143292305	1532.5293192733627	58.821315783528235	43.731390044525
28	9.065753255093169	1596.8698289696108	34.26823405098423	64.340509696248
29	6.038775085272614	1634.6814797803308	29.247544474504256	37.811650810719996
30	5.372624626936493	1674.2972880823777	36.27248807050523	39.61580830204699
31	8.678000413576616	1737.1146641096877	12.76957028373522	62.817376027310004
32	8.572213070116435	1795.6728968057198	10.446840114496808	58.55823269603201
33	7.494598567570218	1829.5416923518837	7.549894842484832	33.868795546163994
34	5.722511384195694	1868.209890686354	5.812786519194788	38.66819833447
35	7.100282089211694	1903.1466266947389	8.092211603383703	34.936736008385
36	8.064660611558647	1935.471504205101	8.46836625404967	32.324877510362
37	8.861819838959264	1997.9695818130128	15.532395809798345	62.49807760791201
38	8.274240591094154	2053.9797196265326	6.877005791081729	56.010137813520004
39	12.469920789231267	2141.919088430701	17.1880383491698	87.93936880416801
40	6.988262914013534	2201.7458662650606	1.738507042950232	59.826777834359994
41	3.502757877956924	2246.425897012261	1.3377344038301544	44.6800307472
42	4.644065364918153	2288.014886648941	2.856103848750081	41.58898963668
