task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
21	0.7948212660174718	5	1131.3127674722928	20.794821266017472	18.987067426108414	19.444002144390865	10.491208163030151	16	1234.000394962631	30.49120816303015	20.71049613923297	21.686601216628283	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
22	16.344392612997524	12	1229.7454974658278	36.344392612997524	19.741733738581853	21.795145589906063	5.518485881164306	15	1273.2211623678108	14.481514118835694	20.439670833998306	21.953795417327555	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
23	2.0887819276535318	3	1289.5692818532227	22.08878192765353	19.839527413126508	22.88426547523683	7.51919961602092	13	1307.0233300744208	12.48080038397908	20.10805123191417	21.751546689933413	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
24	1.2856777519503986	5	1347.2179924314216	21.2856777519504	19.897373426679465	22.264496513626487	9.822949363142158	19	1387.7938179329308	29.822949363142158	20.49664715716329	23.557514820845242	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
25	1.5486449726336033	6	1397.1904122972055	18.451355027366397	19.841757334398192	22.53237802325376	2.0701186778153797	4	1447.567056018681	22.07011867781538	20.557165292572986	22.494915424733907	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
26	6.0584035477616	13	1434.9489026886845	13.9415964522384	19.623232857281163	21.044665341133587	15.106424523191386	17	1542.646955768991	35.106424523191386	21.096026745558856	23.764235733999065	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
27	5.688947396498463	9	1473.7080034898345	14.311052603501537	19.433512133931888	21.071770809694446	2.017103032159998	0	1591.350635056891	17.982896967840002	20.984843539211756	23.567535514169354	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
28	12.822249142938581	19	1562.6015949186265	32.82224914293858	19.895192720449362	22.92344657638722	5.309257367247756	6	1631.138063020595	14.690742632752244	20.767805576920047	21.869367737779935	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
29	4.184982010879999	5	1605.4339353058265	15.815017989120001	19.759186896071714	21.441828971330693	7.892568159665229	4	1663.929024254835	12.10743184033477	20.479126452367208	20.070692710964675	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
30	7.966449954690711	3	1638.0248000118725	12.033550045309289	19.509972804111637	20.788849481909313	2.7787992991822748	4	1710.569776152883	17.221200700817725	20.374032073284965	20.645528737173855	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	11.872108485198773	3	1724.3450938259525	31.872108485198773	19.89628954414561	21.896578203827442	5.4838923419544585	8	1749.884234393423	14.516107658045541	20.19097193530873	19.048018686675398	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
32	10.193714373266715	19	1806.1197369202166	30.193714373266715	20.208332720785645	21.28151037985436	6.950711766966155	4	1785.226056691223	13.049288233033845	19.974557277664037	18.904796098095215	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
33	8.564239898774646	0	1837.0915871943687	11.435760101225354	19.95031587903387	20.216208197211543	6.42495723636579	7	1821.991797509399	13.57504276363421	19.786336262545515	19.014220336060724	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
34	6.363905226641233	7	1874.0226772055487	13.636094773358767	19.769909561728866	19.45124989935238	5.081117541750155	7	1862.3971041671591	14.918882458249845	19.64726615385135	17.523813645571494	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
35	6.2586482119726785	5	1911.2388382981226	13.741351788027321	19.602449623570493	18.980249575418473	7.9419159664507095	2	1895.0544150913552	12.05808403354929	19.43645553939852	16.522610181144884	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36	7.925772740543509	13	1943.9398704591506	12.07422725945649	19.398984154270114	18.79351265614028	8.203548482573785	3	1927.0031379510513	11.796451517426215	19.22996894421008	14.191612880568368	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
37	5.785606568345598	8	1982.4371860032145	14.214393431654402	19.262547556306544	18.783846738955567	11.938033109572931	4	2013.5019776228112	31.93803310957293	19.564391685403837	15.587126494741662	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
38	8.954906860701538	9	2060.8567254176146	28.954906860701538	19.51106958975257	18.397112510731862	7.59357432148677	2	2047.1027138354511	12.40642567851323	19.380854095483567	15.35869479931776	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
39	16.27707127221761	19	2159.1071267798707	36.27707127221761	19.930219631814197	20.443317839041622	8.662770306244923	4	2124.731050081531	28.662770306244923	19.6129020007526	17.014228645908776	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
40	4.8983757136344614	9	2200.0073592221106	15.101624286365539	19.812449013632524	20.75012526314725	9.078150114392606	4	2203.484373308011	29.078150114392606	19.84376171084138	18.199923587266262	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
41	3.3547802881280013	7	2245.0881626084306	16.645219711872	19.737038792162032	19.22743638581457	3.6507354677858466	4	2247.763631416091	16.349264532214153	19.760559397064544	18.383239274683127	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
42	5.20469408304246	9	2285.1587828001907	14.79530591695754	19.62211477180844	17.687595540183658	4.083436646793846	1	2290.870990497691	15.916563353206154	19.67116414023063	18.669966786700357	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
43	5.250293478526027	9	2325.1059046291825	14.749706521473973	19.511378220664476	18.01899018220852	7.70944219745477	10	2365.917396449131	27.70944219745477	19.853852277894813	20.083406730082412	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
44	1.5291297026757	5	2375.1311783511023	18.4708702973243	19.488255822368025	18.50246773460507	0.4932126908258496	16	2418.748278744811	19.50678730917415	19.846139723034355	20.542197215174845	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
45	5.158029714486151	5	2415.3281812077025	14.841970285513849	19.38724961504511	18.612529584353723	1.7033981862689203	14	2468.3015753236664	18.29660181373108	19.81245411631037	21.166048993193023	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
46	10.35273153472	9	2497.5334957809027	30.35273153472	19.62055774099564	20.440380011880073	1.7185121760560023	1	2517.8139381801816	18.281487823943998	19.779880365408957	21.814552623844797	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
47	10.005629630286773	9	2578.7987426962627	30.005629630286773	19.83691340535587	22.019503631743312	1.932296708902399	4	2566.7473012602377	18.0677032910976	19.744210009694136	20.427519641997264	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
48	9.381129428726151	9	2658.3726348990626	29.38112942872615	20.031693324200162	22.062125888545772	1.3242806225024033	1	2617.3273745742936	18.675719377497597	19.72240407842482	21.054449011895706	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
49	4.4337846890830725	12	2700.5311346994627	15.566215310916927	19.942383763934497	19.991040292415704	8.249655070087506	4	2693.8368570557805	28.249655070087506	19.89294909825807	21.01313748827996	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
50	8.804674581942152	13	2730.851807706703	11.195325418057848	19.770872815976134	19.600410405584935	8.457687333474205	4	2770.9097602506063	28.457687333474205	20.06088514208584	20.951091210188117	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
51	5.592230284632613	9	2769.872850685823	14.407769715367387	19.6677362178875	19.376665405934475	2.854374140647998	6	2817.3458302863514	17.145625859352002	20.004822463571728	21.030727342901905	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0
52	5.674904843057233	9	2808.669983402543	14.325095156942767	19.56693166956779	19.329644329932997	8.289346143289356	4	2849.0621844816096	11.710653856710644	19.848328716272462	20.610136393252354	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
53	4.057810576153596	9	2873.826553712959	24.057810576153596	19.65009609376382	20.260454735400963	7.61425365480763	4	2882.6069141665057	12.38574634519237	19.710132746437644	19.07776680802612	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
54	0.16779409934080292	9	2928.4476627320073	20.167794099340803	19.659508784774314	20.43014711560261	8.294805458163202	4	2914.308482717314	11.705194541836798	19.564588415444902	18.29760753129238	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
55	0.8832895356928034	9	2985.006571891175	20.883289535692803	19.681362012469286	21.034279040620508	8.121519976279632	4	2946.4793661148897	11.878480023720368	19.42733647987839	17.655795352291307	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
56	0.16801041471999767	9	3039.628266764375	20.168010414719998	19.689899703736838	20.0158069286205	2.940138111783387	4	2992.6831587288098	17.059861888216613	19.385801837919413	17.533632758718568	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
57	2.48571144554338	9	3100.527068596055	22.48571144554338	19.738103354457643	19.263815110146165	7.873802234827817	4	3025.524944342818	12.126197765172183	19.260636250458255	16.939482206126026	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
58	1.6347351884406152	7	3150.266327460695	18.365264811559385	19.71483490457801	18.162228648429487	5.726342348790151	15	3064.182767148178	14.273657651209849	19.176111189454044	16.499276033497257	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
59	5.650988311158155	9	3189.128234117975	14.349011688841845	19.625404517649073	18.040508286221982	5.452121523894155	15	3103.5832713542977	14.547878476105845	19.098973977564906	15.129098374099087	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
60	5.246990406892309	9	3229.084301765975	14.753009593107691	19.545529191017245	18.396276703726965	8.360249845119998	4	3180.392281351498	28.36024984512	19.25079817211499	15.119354625263668	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
61	5.28967041748677	9	3268.924777718615	14.71032958251323	19.467542100557502	18.426532690441547	7.657665035500306	4	3213.819438547018	12.342334964499694	19.139371346185712	14.639025535778435	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
62	5.383578119061662	16	3308.510920312823	14.616421880938338	19.39054019230958	18.455665362841106	8.030163944930463	4	3246.237744529498	11.969836055069537	19.025569198707675	14.664943755614326	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
63	1.6657446129979085	17	3358.166195319287	18.33425538700209	19.37403574222665	17.883309843925957	4.341926377164803	4	3288.64502725801	15.658073622835197	18.972952080334668	14.992176483378609	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
64	5.570890936619326	9	3397.245032365943	14.429109063380674	19.297959947167477	17.309441340329943	1.003209849974155	15	3345.52872060169	21.003209849974155	19.004186815252197	15.921978014192344	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
65	5.667656865087018	9	3436.0617950229994	14.332343134912982	19.222723328799987	16.65434670025196	0.4246854717361259	15	3400.845577087642	20.424685471736126	19.025709522168622	16.776598558993918	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
66	6.242206405387819	6	3473.3224860084074	13.757793594612181	19.141157213364345	16.013325018241176	0.6006073732332311	15	3456.638888723482	20.60060737323323	19.049215460244216	17.130673107495582	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
67	4.680143553707323	9	3514.8137638837834	15.319856446292677	19.084961613848588	15.296739518316107	13.962392037021537	15	3548.620367157082	33.96239203702154	19.268526880490942	19.31429253468052	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
68	4.901164995052312	9	3555.706442022183	15.098835004947688	19.02719166299495	14.970096537654943	6.912538617745724	4	3584.065575067354	13.087461382254276	19.178946221096208	19.19567290778496	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
69	1.6770022916096003	9	3605.331227482407	18.3229977083904	19.01713174935774	15.367495139609797	7.948528256236308	4	3616.704977706714	12.051471743763692	19.077125157134315	18.946032234550746	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
70	5.428634452535141	9	3644.795342506791	14.57136554746486	18.95451532397897	15.349330735045513	0.5227945649585237	15	3669.455742426618	19.477205435041476	19.082760090625964	18.05772779354289	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
71	2.0054731059711983	9	3704.3934988354627	22.0054731059712	18.996889737617753	16.078845087391308	0.9341781784123135	15	3721.092343193418	19.065821821587686	19.08252483688932	18.730076479251693	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
72	0.7922982758528008	9	3756.4143576716947	19.2077017241472	18.999777573049663	16.537973071712194	5.929497644804924	15	3759.199953738738	14.070502355195076	19.01386699467433	18.94014310926425	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
73	5.7618772114304	9	3794.9759402240707	14.2381227885696	18.935430886772906	16.128359811868947	5.566828084499688	15	3798.2897943432176	14.433171915500312	18.951965709820627	18.81765293853076	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
74	4.7716821747200004	9	3836.2193010008705	15.22831782528	18.886002712619668	16.208280688058878	5.551585896822155	15	3837.4209158726576	14.448414103177845	18.89191835506539	18.162173363851128	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
75	5.272062797922711	9	3876.1074642564963	14.727937202077289	18.831291324323058	16.24784009477531	5.565531050889845	15	3876.5142692764975	14.434468949110155	18.83326770498703	17.563151711588528	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
76	6.891032046195203	12	3911.6109191313844	13.108967953804797	18.75697543639425	16.182957530694573	10.127361559175384	17	3958.1092068325975	30.127361559175384	18.979944248547916	18.515827130182743	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
77	4.021132103972922	12	3954.8870196831244	15.978867896027078	18.72135867305621	16.24885867566801	11.204483903894157	15	4042.6213507389775	31.204483903894157	19.136669115924153	18.240036316870007	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
78	8.53968500296345	12	3985.9253728000986	11.46031499703655	18.629446727790135	15.8850066748769	3.852294575721846	15	4086.3547195963974	16.147705424278154	19.098834132485596	18.546060721072394	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
79	5.511559396051444	9	4025.1648994357924	14.488440603948556	18.577684151242117	15.501550964432713	2.4985082654719974	15	4133.754593044077	17.501491734528003	19.078867352511125	19.091062720148823	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
80	6.095639710649598	16	4062.8225418861166	13.904360289350402	18.519988794922465	15.434850438621265	5.344180393712001	15	4173.447437811107	14.655819606287999	19.024261824779977	18.608924137273476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
81	5.754234225837658	16	4101.40482419114	14.245765774162342	18.467864123937584	14.65887970544038	5.434493869689849	15	4212.895683580698	14.565506130310151	18.96988675533522	18.158892568145724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
82	15.682739710770214	9	4198.045577574476	35.682739710770214	18.675272263537977	16.306383504102683	5.464232388332926	15	4252.263387528963	14.535767611667074	18.91646363312235	18.205419093792923	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
83	0.176179729203934	16	4251.7350908078815	19.823820270796066	18.688945454100573	16.86495325232533	0.02254992543852552	15	4306.491126910359	20.022549925438526	18.9296313270785	18.764356894786744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
84	3.0785630846692946	9	4314.239532495528	23.078563084669295	18.740588014460204	17.649977778264258	0.4301814640580979	15	4359.492718778534	19.569818535941902	18.93716294130042	19.27649733806315	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
85	1.0879323149905211	9	4371.352682515294	21.08793231499052	18.76788271562916	18.285977289555582	0.04477057045119892	15	4413.780639073506	20.0447705704512	18.95004209977892	19.837527500197254	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
86	0.7537478822870227	9	4427.560749696488	20.753747882287023	18.790708752027527	19.050455282403806	3.4689042500312617	15	4477.342254750674	23.46890425003126	19.001983044034695	19.171681769282845	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
87	3.258682329782154	9	4490.553014339647	23.258682329782154	18.841481179047467	19.77843672577931	5.983202861341541	15	4515.3044136678745	14.01679713865846	18.94533320420087	17.452913092759275	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
88	1.1403294623303388	9	4547.808073300125	21.14032946233034	18.86731093503941	20.74643817230869	4.152405541247145	15	4558.224981993663	15.847594458752855	18.91052715088123	17.422901996206747	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
89	0.3324693792160005	9	4602.875177868836	20.332469379216	18.883590473308036	21.330841049835435	3.5913968927197573	15	4602.6649487425475	16.408603107280243	18.88272799484122	17.313613133481965	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
90	16.90059177522327	9	4702.8142805933985	36.90059177522327	19.08157949860381	23.63046419842272	5.464816890051944	15	4642.031069665323	14.535183109948056	18.83495277632591	17.30154948384797	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
91	9.468901099356309	9	4782.6258877374885	29.46890109935631	19.194485168177206	25.15277773094212	5.0045266502003685	15	4682.643809987697	14.995473349799632	18.79321930429845	17.34454620579692	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
92	14.803920527056015	9	4876.886505831599	34.803920527056015	19.362328559132894	25.0648958125707	4.999961942845539	15	4723.268913059157	15.00003805715446	18.75243240916787	17.39097325034566	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
93	9.240716118621531	9	4956.080111986199	29.24071611862153	19.467417788489158	26.006585397353245	6.4525276008512	4	4759.959984140185	13.5474723991488	18.697060494167665	16.743465497716684	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
94	0.19951093784319696	4	5010.787120776191	20.199510937843197	19.475124032166566	25.718680182670635	12.20720471894154	15	4847.187830253985	32.20720471894154	18.83927253863897	18.00720411601665	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
95	5.001078510272004	9	5051.409199810871	14.998921489727996	19.4284969223495	25.109779100144383	0.522759488172305	15	4902.7703038677855	20.522759488172305	18.856808861029943	18.055003007788763	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
96	5.766295911154213	9	5089.958815051495	14.233704088845787	19.374942357055644	24.45777472080026	4.848904398362464	15	4943.804521122221	15.151095601637536	18.81860563155167	17.22322214294939	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
97	5.6522450016992	9	5128.817318171893	14.3477549983008	19.32364452686427	23.566681987652125	5.458300875886767	15	4983.1882895833605	14.541699124113233	18.77496372841454	17.275712341494863	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
98	1.4413045280461603	9	5179.080451741768	18.55869547195384	19.31591776873386	23.308518588614476	5.606073943439883	15	5022.171839319877	14.393926056560117	18.730710822638233	17.130345501275592	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
99	11.480431597581536	9	5264.339953985218	31.480431597581536	19.43756290702234	24.423314810451032	5.530787489946338	15	5061.359289867939	14.469212510053662	18.68809583951239	16.936406441552933	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
100	9.545356868449229	9	5344.358628837268	29.54535686844923	19.53764007495726	23.687791319773627	0.4852516080566147	15	5116.840179639759	20.485251608056615	18.705889460983123	17.53141329136379	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
101	8.884063854769227	9	5422.586301777268	28.884063854769227	19.62927168064169	23.629307595314916	5.382817222902155	15	5156.4283829944	14.617182777097845	18.66580410133719	17.49358423409361	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
102	9.740010579889233	9	5503.132163764468	29.740010579889233	19.727434194226618	23.122916600598238	0.7136363651643052	15	5212.52781481672	20.713636365164305	18.68568596797629	18.064944064894597	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
103	9.473861261652303	9	5582.957204681443	29.473861261652303	19.82114983910571	23.146231114901315	0.060507397531079476	15	5266.53060728174	19.93949260246892	18.697741801000255	18.704146085226608	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
104	9.063937078415385	9	5661.672034268818	29.063937078415385	19.90917638424199	24.032673728958535	1.6150598084430747	15	5325.07139426294	21.615059808443075	18.72552578202352	17.644931594176764	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
105	10.175899627655383	9	5743.398429093718	30.175899627655383	20.006032263896834	25.55037154275127	2.1979244384615413	15	5385.19077295044	22.19792443846154	18.758284259914443	17.812448089205684	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
106	5.52392699433846	9	5782.604460150717	14.47607300566154	19.954350401670336	25.57460843443285	11.841160780895382	15	5471.427250065365	31.841160780895382	18.880554133942304	19.48145460713147	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
107	5.633822656888125	9	5821.5128571216455	14.366177343111875	19.902608058535534	25.576450668913957	11.299595233407999	15	5556.196987155845	31.299595233408	18.99554525523365	21.157244218060946	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
