task	reward	total_reward	total_reward_dev
0	1.399956636	1.399956636	0.0
1	0.5481952529999998	1.9481518889999998	0.0
2	1.7438418740000001	3.691993763	0.0
3	1.497028502	5.189022265	0.0
4	1.459182121	6.648204386	0.0
5	0.0	6.648204386	0.0
6	0.0	6.648204386	0.0
7	0.0	6.648204386	0.0
8	1.3852925049999998	8.033496890999999	0.0
9	1.3270209679999996	9.360517858999998	0.0
10	0.007813198999999882	9.368331057999997	0.0
11	0.10129251299999975	9.469623570999996	0.0
12	1.740725329	11.210348899999996	0.0
13	1.8532605070000001	13.063609406999996	0.0
14	1.463573225	14.527182631999995	0.0
15	1.3749801160000004	15.902162747999995	0.0
16	1.452897189	17.355059936999996	0.0
17	1.5169227539999999	1.5169227539999999	0.0
18	1.3556229990000002	2.872545753	0.0
19	0.4815034680000001	3.354049221	0.0
20	1.611344811	4.965394032	0.0
21	1.750868289	6.716262321	0.0
22	1.346741025	8.063003346	0.0
23	0.3815704630000001	8.444573809000001	0.0
24	0.0	8.444573809000001	0.0
25	0.0	8.444573809000001	0.0
26	0.01242190799999987	8.456995717000002	0.0
27	1.7061164970000002	10.163112214000002	0.0
28	0.013015089000000035	10.176127303000001	0.0
29	1.806118726	11.982246029	0.0
30	1.6436740699999999	13.625920099	0.0
31	1.1335266749999997	14.759446774	0.0
32	0.049947849000000044	14.809394623000001	0.0
33	1.5778979480000004	16.387292571000003	0.0
34	1.675685946	18.062978517000005	0.0
35	0.0	18.062978517000005	0.0
36	1.8707670319999998	1.8707670319999998	0.0
37	1.4450571700000001	3.315824202	0.0
38	1.6880649760000004	5.0038891780000005	0.0
39	1.692161384	6.696050562000001	0.0
40	1.20451256	7.900563122000001	0.0
41	1.2926412560000005	9.193204378	0.0
42	0.18264599600000064	9.375850374000002	0.0
43	1.4606035560000004	10.836453930000003	0.0
44	0.0	10.836453930000003	0.0
45	1.31032602	12.146779950000003	0.0
46	0.9820839919999997	13.128863942000002	0.0
47	1.5526917	14.681555642000003	0.0
48	1.336406952	16.017962594000004	0.0
49	1.767688874	17.785651468000005	0.0
50	0.0	17.785651468000005	0.0
51	0.13918580500000033	17.924837273000005	0.0
52	1.58997252	19.514809793000005	0.0
53	1.514651888	21.029461681000004	0.0
54	1.4606008360000002	22.490062517000005	0.0
55	1.014513936	1.014513936	0.0
56	0.46150650399999993	1.4760204399999999	0.0
57	1.344446067	2.820466507	0.0
58	1.4387114749999996	4.259177982	0.0
59	1.5408945250000001	5.800072506999999	0.0
60	0.8599530240000002	6.660025531	0.0
61	1.8274058879999997	8.487431419	0.0
62	0.24471936800000016	8.732150787	0.0
63	1.59842214	10.330572927	0.0
64	1.5475421560000004	11.878115083	0.0
65	1.7112196640000001	13.589334747	0.0
66	1.3522573669999998	14.941592114	0.0
67	0.32017740299999975	15.261769517000001	0.0
68	0.09147925800000012	15.353248775	0.0
69	1.616890452	16.970139227	0.0
70	1.4895542949999998	18.459693522000002	0.0
71	1.4815993709999997	19.941292893000004	0.0
72	1.3978119959999995	21.339104889	0.0
73	1.488834578	22.827939467	0.0
74	1.2086017249999996	24.036541192	0.0
75	1.5044689079999995	25.5410101	0.0
76	1.565515561	27.106525661000003	0.0
77	1.427845258	28.534370919000004	0.0
78	1.09675055	29.631121469000004	0.0
79	1.4871883	31.118309769000003	0.0
80	1.6437028299999998	32.762012599	0.0
81	1.6533685489999999	34.415381148	0.0
82	1.299151686	35.714532834	0.0
83	1.319281915	37.033814749	0.0
84	0.06426779799999993	37.098082547000004	0.0
85	0.2389048410000001	37.336987388000004	0.0
86	1.7483799989999997	39.085367387000005	0.0
87	1.4606707209999998	40.546038108000005	0.0
88	1.1634304260000001	41.709468534	0.0
89	1.8160412899999998	43.525509824000004	0.0
90	1.6037550899999997	45.129264914000004	0.0
91	1.5400096740000002	46.66927458800001	0.0
92	1.297576038	47.96685062600001	0.0
93	0.27772843999999974	48.24457906600001	0.0
