task	reward	total_reward	total_reward_dev	joules
0	5.902071895576375	70.15144471718601	12.141637137774001	70.15144471718601
1	3.699152718329417	114.2995727717105	5.985438772249495	44.14812805452449
2	6.221952866278399	151.6151170922065	6.612593440233496	37.315544320496
3	14.013875733666769	243.736030537554	21.310849485766	92.1209134453475
4	12.257374400373049	316.256546321967	11.886206181911007	72.520515784413
5	5.767063550358156	354.804082539747	14.25739816841903	38.54753621777999
6	6.464677184335751	411.994587934059	31.765898875994992	57.190505394312
7	10.187886620391875	475.59897732463094	59.35809180622297	63.60438939057201
8	0.9788013033801839	527.1147237946429	61.123346370354966	51.515746470012004
9	6.653133635040486	599.300294056211	54.08751605323	72.18557026156799
10	8.421410222473847	675.8610714159229	76.89550207243002	76.560777359712
11	10.382266994293595	758.1463778588014	98.8641998751865	82.2853064428785
12	8.7553616637472	836.0254823647834	109.01748935212447	77.879104505982
13	15.173698610317793	931.2875827677274	101.83401541327447	95.26210040294401
14	8.038731390300002	996.8640338941219	123.60557959533696	65.57645112639449
15	6.8182110293904605	1032.5647123561894	121.80860596804445	35.70067846206751
16	6.905077520212308	1068.0301274056144	120.9744047764134	35.465415049425
17	5.012060423520251	1108.6224637585804	114.50388483149936	40.592336352965994
18	6.090472172011079	1146.2941016260502	114.62358926545733	37.67163786747
19	10.954407127628494	1215.8532071832797	144.29177523611781	69.5591055572295
20	3.8589310998643063	1259.5686021211473	136.94749263245035	43.7153949378675
21	4.7639716426135985	1300.8328455890687	135.6706263720789	41.2642434679215
22	3.684508203068307	1347.630405358139	125.69174998876895	46.79755976907
23	3.9286552483583996	1399.2961672000429	115.05164202446497	51.66576184190399
24	2.9614771042593233	1446.9292959675438	107.03097486709589	47.633128767501006
25	3.448101802245847	1491.7573535864612	98.20616136164335	44.8280576189175
26	6.584216779099443	1528.0917664764002	96.78662011075028	36.334412889939
27	9.721720022351752	1608.5880915369362	97.47682178901425	80.49632506053601
28	12.271057182409228	1695.9888714059614	89.56940510278923	87.400779869025
29	10.683782381762219	1761.2229872749674	60.6341611521832	65.234115869006
30	2.224904436552615	1809.3638710926375	57.58983214551324	48.14088381767001
31	5.88969183755077	1858.9633730733376	41.638583418813255	49.5995019807
32	6.741705256326893	1894.8712546707857	39.711886261365294	35.907881597448
33	7.2839012896329836	1929.3106886780297	35.66221700492122	34.439434007244
34	6.230662376375138	1966.6026447420136	36.23373822893723	37.291956063984
35	3.8079157263901546	2010.4562063163735	28.010358030177144	43.85356157436
36	11.017209052888614	2077.191125403134	57.84863254841707	66.73491908676002
37	4.096458625666771	2120.263216625286	64.14155357383379	43.072091222152494
38	4.0375429300351975	2163.494871189774	70.3355198427139	43.231654564488004
39	3.194744651961786	2225.415613950194	61.6830864103174	61.9207427604195
40	7.532544997572923	2288.3433621864497	82.08372911207744	62.927748236255994
41	9.47883542572905	2368.181874797799	62.38661048153881	79.8385126113495
42	12.233434134942765	2455.480758913269	62.955858671008855	87.29888411547
43	11.597342721590708	2541.056895450911	65.3756485985225	85.57613653764149
44	10.536696332691449	2623.7604480186164	63.642375635016606	82.703552567706
45	4.755317803211323	2665.048128968253	57.14152133195262	41.287680949636
46	2.7394055143310743	2712.236472835773	49.72229806397263	47.18834386751999
47	3.7338489683230787	2756.290631879898	41.148802910197674	44.054159044125
48	3.9975437980625212	2799.630617426812	32.82891235291163	43.339985546914
49	7.931013360165413	2859.4767209225083	54.30874020335955	59.84610349569599
50	10.012301790920858	2923.5881484207157	81.4253908871035	64.111427498208
51	2.2839217802	2971.569193599341	78.7024278757765	47.981045178624996
52	5.064197157999015	3012.020326296427	72.8067490126707	40.451132697086
53	7.321486289208181	3070.5647758302002	92.6357743792762	58.544449533773495
54	10.126806009213537	3152.1582087718207	93.71083998406425	81.59343294162
55	5.054141251776064	3192.636576214927	88.55864609005062	40.47836744310649
56	9.469438821023813	3253.9744665454914	62.91224928311112	61.3378903305645
57	11.454411135199326	3339.163496703323	59.580221545134464	85.1890301578315
58	12.486253448306151	3427.1470997924853	66.20458613733194	87.9836030891625
59	14.64005720478492	3520.963921388778	77.3876535911395	93.8168215962925
60	4.390552598926769	3563.2395081000177	78.76820566613947	42.275586711239995
61	3.6678918293239997	3607.4723010622656	83.80658724453201	44.2327929622475
62	4.33421955030677	3673.377479011013	84.21769126425943	65.9051779487475
63	1.211181883100922	3724.2638614109483	83.67434390192443	50.886382399935
64	27.82263713787852	3853.7835036593688	109.62157247449545	129.51964224842098
65	2.5817312111245556	3900.95798162924	112.56853061841639	47.17447796987099
66	6.495763619850706	3937.531955158811	112.75241973143739	36.573973529571006
67	4.9956396681683675	3978.168764390855	111.8119969884815	40.636809232044
68	6.001790246157664	4016.080582474178	113.6738299380545	37.911818083323
69	4.273746452923079	4058.672519164178	115.30998242597457	42.59193669
70	6.617175360987018	4094.9176692281717	113.77876925391706	36.24515006399349
71	4.2992822825668275	4137.440446379553	107.96702009594333	42.522777151381504
72	8.445878399551386	4200.5558973661755	130.8412740947283	63.115450986623
