task	reward	total_reward	total_reward_dev	joules
0	0.0	97.39359093750001	0.0	97.39359093750001
1	0.0	194.117935245	0.0	96.72434430750002
2	0.0	273.4237937925	0.0	79.3058585475
3	0.0	367.1268271125	0.0	93.70303332
4	0.0	447.2052663975	0.0	80.078439285
5	0.0	525.6221746425	0.0	78.416908245
6	0.0	610.1179068075	0.0	84.49573216499999
7	0.0	692.6279553375	0.0	82.51004852999999
8	0.0	778.0152731324999	0.0	85.38731779499999
9	0.0	887.4545541225	0.0	109.43928099
10	0.0	970.976188715	0.0	83.52163459249999
11	0.0	1056.9656998875	0.0	85.98951117249999
12	0.0	1137.9588745525	0.0	80.993174665
13	0.0	1216.4234567225	0.0	78.46458217
14	0.0	1295.8388130025	0.0	79.41535627999998
15	0.0	1380.1292065275	0.0	84.29039352499998
16	0.0	1472.1630586649999	0.0	92.03385213749999
17	0.0	1566.4890575099998	0.0	94.32599884499999
18	0.0	1657.5037200149998	0.0	91.01466250499999
19	0.0	1751.8498425674998	0.0	94.34612255249998
20	0.0	1838.4291347174997	0.0	86.57929214999999
21	0.0	1926.7343307224996	0.0	88.30519600499998
22	0.0	2009.0388475949997	0.0	82.30451687249999
23	0.0	2090.2194391324997	0.0	81.18059153749998
24	0.0	2172.5434914949997	0.0	82.3240523625
25	0.0	2252.2196261824997	0.0	79.6761346875
26	0.0	2344.1922372699996	0.0	91.9726110875
27	0.0	2424.6305915324997	0.0	80.4383542625
28	0.0	2504.1864380324996	0.0	79.55584649999999
29	0.0	2596.8297452499996	0.0	92.64330721749998
30	0.0	2676.7311166699997	0.0	79.90137142
31	0.0	2773.0036075949997	0.0	96.27249092499999
32	0.0	2884.5305360625	0.0	111.52692846749999
33	0.0	2990.7531925374997	0.0	106.222656475
34	0.0	3077.0753872299997	0.0	86.32219469249999
35	0.0	3163.0482326949996	0.0	85.972845465
36	0.0	3255.2316493449994	0.0	92.18341665
37	0.0	3334.8346380699995	0.0	79.602988725
38	0.0	3415.8310166499996	0.0	80.99637858
39	0.0	3495.8719428099994	0.0	80.04092616
40	0.0	3585.885631899999	0.0	90.01368909
41	0.0	3667.081084809999	0.0	81.19545291000001
42	0.0	3750.158225969999	0.0	83.07714116
43	0.0	3842.922817272499	0.0	92.7645913025
44	0.0	3927.8262671374987	0.0	84.90344986499998
45	0.0	4023.866193099999	0.0	96.03992596249999
46	0.0	4118.496772844999	0.0	94.63057974499999
47	0.0	4213.861752977499	0.0	95.3649801325
48	0.0	4312.842463897499	0.0	98.98071091999999
49	0.0	4402.102600317499	0.0	89.26013642
50	0.0	4486.985538457499	0.0	84.88293814000001
51	0.0	4576.028714497499	0.0	89.04317603999999
52	0.0	4676.153022417499	0.0	100.12430791999999
53	0.0	4765.382443054999	0.0	89.22942063749998
54	0.0	4859.789023894999	0.0	94.40658084
55	0.0	4966.185215809999	0.0	106.396191915
56	0.0	5065.1443251499995	0.0	98.95910934
57	0.0	5158.157626505	0.0	93.01330135500001
58	0.0	5263.003643885	0.0	104.84601738
59	0.0	5367.6481512875	0.0	104.6445074025
