task	reward	total_reward	total_reward_dev
0	1.3107949049999998	1.3107949049999998	0.0
1	1.4426021470000001	2.753397052	0.0
2	1.783319419	4.536716471	0.0
3	1.3925147039999999	5.929231175	0.0
4	1.368771849	7.298003024	0.0
5	1.3465935210000002	8.644596545	0.0
6	1.399777782	10.044374327	0.0
7	0.1887571530000005	10.23313148	0.0
8	0.34962349500000034	10.582754975	0.0
9	1.866102523	12.448857498	0.0
10	1.5834778939999998	14.032335392	0.0
11	1.636453702	1.636453702	0.0
12	0.4994003	2.1358540020000003	0.0
13	0.13567006199999998	2.2715240640000003	0.0
14	1.33650879	3.608032854	0.0
15	1.57840562	5.186438474	0.0
16	1.8126030949999998	6.999041569	0.0
17	1.1157925450000001	8.114834114	0.0
18	1.5010235619999999	9.615857676000001	0.0
19	1.560741696	11.176599372000002	0.0
20	1.320933888	12.49753326	0.0
21	1.487553648	13.985086908000001	0.0
22	0.057650519999999705	0.057650519999999705	0.0
23	1.2798575459999997	1.3375080659999994	0.0
24	1.4136174249999998	2.751125490999999	0.0
25	1.4320876249999999	4.183213115999999	0.0
26	1.3747565250000002	5.557969641	0.0
27	1.465357025	7.023326666	0.0
28	1.45963125	8.482957916	0.0
29	1.3701111349999997	9.853069051	0.0
30	0.234691749	10.0877608	0.0
31	0.2511867250000006	10.338947525	0.0
32	0.957145307	11.296092832	0.0
33	1.3903164	1.3903164	0.0
34	1.6459087919999997	3.036225192	0.0
35	0.5591541119999999	3.5953793039999997	0.0
36	0.11738381600000025	3.71276312	0.0
37	0.44912203600000034	4.161885156	0.0
38	1.6140402960000004	5.775925452000001	0.0
39	1.3824074400000004	7.158332892000002	0.0
40	1.5100466760000002	8.668379568000002	0.0
41	1.241437704	9.909817272000002	0.0
42	1.6640892000000003	11.573906472000001	0.0
43	0.95749032	12.531396792	0.0
44	0.3000717599999998	0.3000717599999998	0.0
45	0.021791280000000413	0.3218630400000002	0.0
46	1.717547044	2.039410084	0.0
47	1.646772512	3.686182596	0.0
48	1.859584272	5.545766868	0.0
49	1.653929186	7.199696054	0.0
50	1.179359981	8.379056035	0.0
51	0.9913719010000004	9.370427936	0.0
52	1.3386898589999998	10.709117795000001	0.0
53	0.2609513920000004	10.970069187000002	0.0
54	0.487355349	11.457424536000001	0.0
55	1.4855582989999996	12.942982835	0.0
56	1.394703056	14.337685891	0.0
57	0.0	14.337685891	0.0
58	0.07259029800000016	14.410276189	0.0
59	0.14969166499999975	14.559967854	0.0
60	1.846063038	16.406030892	0.0
61	1.3852272970000001	17.791258189	0.0
62	1.4532233319999999	19.244481521	0.0
63	1.49340115	20.737882671	0.0
64	1.7177352569999997	22.455617928000002	0.0
65	1.4507027959999999	23.906320724000004	0.0
66	1.2377236560000002	25.144044380000004	0.0
67	0.08884466399999935	25.232889044000004	0.0
68	0.21724231200000022	25.450131356000004	0.0
69	1.527612194	26.977743550000003	0.0
70	1.3022793579999996	28.280022908000003	0.0
71	2.435795596	30.715818504000005	0.0
72	1.555741776	32.27156028	0.0
73	1.7650343639999997	34.036594644000004	0.0
74	0.6161565500000001	34.652751194000004	0.0
75	1.6471636399999998	36.299914834000006	0.0
76	0.3298024499999994	36.62971728400001	0.0
77	1.8637677999999998	38.49348508400001	0.0
78	1.5120368180000001	40.005521902000005	0.0
79	1.6385319520000001	41.644053854000006	0.0
80	0.0	41.644053854000006	0.0
81	0.3763473089999998	42.020401163	0.0
82	1.567301861	43.587703024	0.0
83	2.226487657	45.814190681	0.0
84	1.538335416	47.352526097	0.0
85	1.7118916960000001	49.064417793000004	0.0
86	1.215498464	50.279916257000004	0.0
87	1.6196567309999998	51.899572988	0.0
88	1.634099166	53.533672154	0.0
89	1.2178275499999998	54.751499704000004	0.0
90	0.43707937500000016	55.18857907900001	0.0
91	1.1068795750000002	56.29545865400001	0.0
92	1.982326192	58.27778484600001	0.0
93	1.4697718640000001	59.74755671000001	0.0
94	1.4493375820000003	61.19689429200001	0.0
