task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
40	36.519438713745004	1	109.538289460505	13.081589987013135	35.62873394499999	3	2350.9360973517514	12.762531562388057	0	1	0	1	0	0	0	0	0	0	0	0
41	40.12133513668	1	149.659624597185	14.371821541497317	54.5843894806	3	2405.5204868323513	19.552617127379104	0	1	0	1	0	0	0	0	0	0	0	0
42	64.356248655724	2	214.015873252909	23.052984593095164	81.85814118527999	3	2487.3786280176314	29.32231923054805	0	0	1	1	0	0	0	0	0	0	0	0
43	74.48544073944001	2	288.50131399234897	26.68135190666508	62.94368751429	1	2550.3223155319215	22.54699254243224	0	1	1	0	0	0	0	0	0	0	0	0
44	37.2832154847	3	325.784529477049	13.355181666161194	41.3230687517	3	2591.6453842836213	14.802293284191045	0	0	0	2	0	0	0	0	0	0	0	0
45	32.54570596728	3	358.330235444329	11.658163331562985	40.99585598784	1	2632.6412402714614	14.685082741912838	0	1	0	1	0	0	0	0	0	0	0	0
46	70.92559107666	4	429.255826520989	25.406181878206567	35.74462722486	3	2668.385867496321	12.804045573084176	0	0	0	1	1	0	0	0	0	0	0	0
47	63.50729918049001	4	492.763125701479	22.748883288533733	32.85577916094	0	2701.2416466572613	11.769234326306869	1	0	0	0	1	0	0	0	0	0	0	0
48	33.50554407548999	2	526.268669776969	12.001985937488952	68.40295451983998	3	2769.6446011771013	24.5025508727785	0	0	1	1	0	0	0	0	0	0	0	0
49	59.381471579724	2	585.650141356693	21.270974894229493	75.27670642437002	3	2844.921307601471	26.96479036096836	0	0	1	1	0	0	0	0	0	0	0	0
50	49.196965285809	2	634.847106642502	17.622793535215166	66.730599306308	3	2911.651906907779	23.903498258975997	0	0	1	1	0	0	0	0	0	0	0	0
51	48.206650230657	2	683.053756873159	17.268053813966684	65.860505383686	3	2977.512412291465	23.59182282400693	0	0	1	1	0	0	0	0	0	0	0	0
52	47.513463347321995	2	730.5672202204811	17.019748064712356	35.52376191612	3	3013.0361742075847	12.724929641595223	0	0	1	1	0	0	0	0	0	0	0	0
53	45.009134556876006	2	775.5763547773571	16.122675065149615	35.545784938923994	3	3048.581959146509	12.732818485584716	0	0	1	1	0	0	0	0	0	0	0	0
54	39.781325700455994	2	815.3576804778131	14.25002711658125	52.74648330100201	3	3101.328442447511	18.894262674985796	0	0	1	1	0	0	0	0	0	0	0	0
55	33.523329599621995	2	848.8810100774351	12.008356871506388	64.916132527598	0	64.916132527598	23.25354000988585	1	0	1	0	0	0	0	0	0	0	0	0
56	44.85382122975	2	893.7348313071851	16.06704044050746	39.122334071256006	0	104.038466598854	14.013970413584243	1	0	1	0	0	0	0	0	0	0	0	0
57	44.32676934520799	2	938.061600652393	15.878245735596895	35.23962915851	1	139.27809575736399	12.623150743346866	0	1	1	0	0	0	0	0	0	0	0	0
58	33.384773080932	2	971.446373733325	11.958724685706983	35.560277737793	1	174.838373495157	12.73800993592585	0	1	1	0	0	0	0	0	0	0	0	0
59	33.66651235206	2	1005.112886085385	12.059646215663285	56.757905534904	2	231.596279030061	20.331190042353672	0	0	2	0	0	0	0	0	0	0	0	0
60	38.49126310565399	2	1043.604149191039	13.78791514232382	65.45772822917999	2	297.05400725924096	23.44754444030328	0	0	2	0	0	0	0	0	0	0	0	0
61	33.67132557398401	0	1077.2754747650229	12.061370354859944	82.03018581676798	3	379.08419307600894	29.383947158245245	1	0	0	1	0	0	0	0	0	0	0	0
62	33.889201488576	2	1111.1646762535988	12.139415458594387	72.546335709876	3	451.63052878588496	25.986747119955584	0	0	1	1	0	0	0	0	0	0	0	0
63	34.735285306284005	0	34.735285306284005	12.442490258967405	66.32813196408	4	517.958660749965	23.759330852804773	1	0	0	0	1	0	0	0	0	0	0	0
64	64.75750613640001	0	99.49279144268402	23.196718616023887	72.99348465948	4	590.952145409445	26.146919878022686	1	0	0	0	1	0	0	0	0	0	0	0
65	36.0814720189	1	135.57426346158402	12.924706394829851	35.876093213800004	2	626.828238623245	12.851137867629852	0	1	1	0	0	0	0	0	0	0	0	0
66	33.668161758000004	1	169.24242521958402	12.060237047641793	37.73272424947201	2	664.560962872717	13.51619973115415	0	1	1	0	0	0	0	0	0	0	0	0
67	35.636432317472	2	204.87885753705604	12.765289188348179	35.437926767865996	2	699.998889640583	12.694182722817668	0	0	2	0	0	0	0	0	0	0	0	0
68	64.095907734565	2	268.97476527162104	22.959728143724774	65.64155193953	2	765.640441580113	23.51339173953314	0	0	2	0	0	0	0	0	0	0	0	0
69	49.737312338665	3	318.71207761028603	17.816350688477016	65.497835137392	3	831.138276717505	23.461911093991166	0	0	0	2	0	0	0	0	0	0	0	0
70	65.3408336637	3	384.052911273986	23.40567176013134	54.689586947189994	2	885.8278636646951	19.59029980197851	0	0	1	1	0	0	0	0	0	0	0	0
71	82.11877055222399	4	466.17168182621003	29.41567900378173	36.439577237196	2	922.2674409018911	13.05298289093588	0	0	1	0	1	0	0	0	0	0	0	0
72	79.183685184996	4	545.355367011206	28.364305140894082	36.331700995584	2	958.5991418974751	13.014340655134568	0	0	1	0	1	0	0	0	0	0	0	0
73	71.2318544586	3	616.587221469806	25.51588816427463	40.314071378295	2	998.9132132757701	14.440861389239997	0	0	1	1	0	0	0	0	0	0	0	0
74	64.879976629644	3	681.46719809945	23.240588643454572	75.09459984335999	2	1074.00781311913	26.89955815284537	0	0	1	1	0	0	0	0	0	0	0	0
75	66.921948082176	3	748.389146181626	23.97204110406305	67.42528217145599	2	1141.4330952905862	24.152339882312596	0	0	1	1	0	0	0	0	0	0	0	0
76	65.38983036894	3	813.778976550566	23.423222818724774	67.704240309738	2	1209.1373356003241	24.25226518557779	0	0	1	1	0	0	0	0	0	0	0	0
77	67.86098451462	3	881.639961065186	24.30841236344597	85.89456223225798	2	1295.0318978325822	30.76820139662972	0	0	1	1	0	0	0	0	0	0	0	0
78	42.1813863009	3	923.821347366086	15.1097503167403	50.168456609390994	2	1345.200354441973	17.970790427244538	0	0	1	1	0	0	0	0	0	0	0	0
79	35.581358333664	3	959.40270569975	12.745561194148298	50.401259485317	2	1395.6016139272901	18.054182502203105	0	0	1	1	0	0	0	0	0	0	0	0
80	31.893798435840008	2	991.29650413559	11.424644215823285	36.90314849466	2	1432.50476242195	13.21903826674388	0	0	2	0	0	0	0	0	0	0	0	0
81	69.07461986277602	3	1060.371123998366	24.74314741353171	88.31149436131199	2	1520.8162567832621	31.633968129425188	0	0	1	1	0	0	0	0	0	0	0	0
82	73.89034331375998	4	1134.2614673121261	26.468182679555817	68.05816218234	2	1588.8744189656022	24.379043169793434	0	0	1	0	1	0	0	0	0	0	0	0
83	66.2411475657	3	1200.502614877826	23.728172262340298	69.456280918248	2	1658.3306998838502	24.87986182146197	0	0	1	1	0	0	0	0	0	0	0	0
84	68.35460363468998	3	1268.857218512516	24.48523115272477	68.217319991808	2	1726.5480198756582	24.436054922438686	0	0	1	1	0	0	0	0	0	0	0	0
85	59.196244022820004	3	1328.0534625353362	21.20462472459224	35.571798935145	2	1762.119818810803	12.742136931992237	0	0	1	1	0	0	0	0	0	0	0	0
86	42.069358827265	3	1370.1228213626011	15.069621072453135	49.881396668760004	2	1812.0012154795631	17.867962985824477	0	0	1	1	0	0	0	0	0	0	0	0
87	32.576749699071996	3	1402.6995710616732	11.669283474294447	36.054986616592	2	1848.0562020961552	12.915219086540416	0	0	1	1	0	0	0	0	0	0	0	0
88	46.582180897566005	3	1449.2817519592393	16.686154351366927	78.94901121176	2	1927.0052133079153	28.280242822122982	0	0	1	1	0	0	0	0	0	0	0	0
89	93.939068915783	3	1543.2208208750224	33.64981573102674	79.109710535792	2	2006.1149238437072	28.337806759089673	0	0	1	1	0	0	0	0	0	0	0	0
90	62.04865370519199	0	62.04865370519199	22.22638341678519	83.78281573704001	2	2089.8977395807474	30.011754890880006	1	0	1	0	0	0	0	0	0	0	0	0
91	39.934817415591	0	101.98347112078298	14.305009223495283	33.79301871699601	2	2123.6907582977433	12.104961928476182	1	0	1	0	0	0	0	0	0	0	0	0
92	33.121401343414995	1	135.10487246419797	11.86438257077552	33.272232950112006	2	2156.9629912478554	11.918411803025196	0	1	1	0	0	0	0	0	0	0	0	0
93	32.58249603861	1	167.68736850280797	11.671341864576718	34.988283074079995	2	2191.951274321935	12.533116325043581	0	1	1	0	0	0	0	0	0	0	0	0
94	33.566601957147	2	201.25397045995499	12.023857417485493	48.319952689008	2	2240.271227010943	17.308639769196894	0	0	2	0	0	0	0	0	0	0	0	0
95	48.99779009452599	2	250.25176055448097	17.551447198039163	120.926092401284	2	2361.1973194122274	43.31680921837038	0	0	2	0	0	0	0	0	0	0	0	0
96	69.896053697281	3	320.147814251762	25.037392369175283	81.05694046377	2	2442.2542598759974	29.03532195717135	0	0	1	1	0	0	0	0	0	0	0	0
97	70.932954553944	3	391.080768805706	25.408819541711285	74.75222318476	2	2517.0064830607575	26.77691576767522	0	0	1	1	0	0	0	0	0	0	0	0
98	96.77357303831799	4	487.85434184402396	34.66516049133779	34.352706252032	2	2551.3591893127896	12.305447015653254	0	0	1	0	1	0	0	0	0	0	0	0
99	131.37342040778398	4	619.2277622518079	47.05913566845994	62.212479015763996	0	2613.5716683285536	22.28506711012442	1	0	0	0	1	0	0	0	0	0	0	0
100	65.262144585896	2	684.4899068377039	23.37748462778364	32.660652333031	2	2646.2323206615847	11.699338149145433	0	0	2	0	0	0	0	0	0	0	0	0
101	48.178502602143986	2	732.6684094398479	17.25797108136501	32.92063769603	2	2679.152958357615	11.792467234398805	0	0	2	0	0	0	0	0	0	0	0	0
102	63.697215434559986	2	796.3656248744079	22.816912991484177	32.839880771123994	2	2711.992839128739	11.763539380701133	0	0	2	0	0	0	0	0	0	0	0	0
103	35.84376330779999	2	832.2093881822079	12.839557005779099	67.92062843573	2	2779.913467564469	24.329777350112234	0	0	2	0	0	0	0	0	0	0	0	0
104	39.134520671016	2	871.343908853224	14.018335762751999	68.49227700431999	4	2848.405744568789	24.534546986622086	0	0	1	0	1	0	0	0	0	0	0	0
105	72.03592336041	2	943.379832213634	25.80391284552	65.393761515264	2	2913.799506084053	23.424630990542326	0	0	2	0	0	0	0	0	0	0	0	0
106	77.718200060016	2	1021.09803227365	27.83935524537887	35.789037556627996	2	2949.588543640681	12.819953751627938	0	0	2	0	0	0	0	0	0	0	0	0
107	80.880625937664	2	1101.978658211314	28.97216451498412	67.19887149107599	2	3016.787415131757	24.07123754904215	0	0	2	0	0	0	0	0	0	0	0	0
108	83.70119665992	2	1185.679854871234	29.982518206538504	50.143232724472	3	3066.930647856229	17.961755005781015	0	0	1	1	0	0	0	0	0	0	0	0
109	48.115987818576	2	1233.7958426898101	17.235577726057073	32.895082064416	2	3099.825729920645	11.78331297829827	0	0	2	0	0	0	0	0	0	0	0	0
110	36.925188821759996	2	1270.7210315115701	13.22693330928716	33.2420161829	2	3133.067746103545	11.90758788641194	0	0	2	0	0	0	0	0	0	0	0	0
111	32.688788779392	2	1303.4098202909622	11.709416876200118	122.81397043337601	2	3255.881716536921	43.993064035836184	0	0	2	0	0	0	0	0	0	0	0	0
112	31.639401445919994	2	1335.0492217368821	11.33351693585194	118.67885404812	2	3374.560570585041	42.51182831574448	0	0	2	0	0	0	0	0	0	0	0	0
113	65.725353509109	2	1400.7745752459912	23.54341021221815	48.426515435300004	1	3422.9870860203414	17.346811499211938	0	1	1	0	0	0	0	0	0	0	0	0
114	74.03253487913501	2	1474.8071101251262	26.519116971630456	92.63529940435	2	3515.6223854246914	33.182793816483574	0	0	2	0	0	0	0	0	0	0	0	0
115	63.99622093141199	2	1538.8033310565381	22.92401943811773	87.3741141189	2	3602.996499543591	31.298190132143286	0	0	2	0	0	0	0	0	0	0	0	0
116	70.64680558091099	2	1609.450136637449	25.306318417042746	33.48097146782	2	3636.477471011411	11.993183809368357	0	0	2	0	0	0	0	0	0	0	0	0
