task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
36	8.641274003148803	12	1830.662774706073	11.358725996851197	18.26856822991507	15.387293440072318	1.648080245648	17	1931.750462886236	18.351919754352	19.27734349657782	23.7833120699523	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
37	6.756308402164677	9	1866.531106116877	13.243691597835323	18.136334634334023	15.581689616303851	7.756354377633475	2	1964.910336446812	12.243645622366525	19.092246184098578	23.273269406692954	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
38	7.595333014434708	2	1900.127079202783	12.404666985565292	17.98936879718611	15.488723366388701	8.371096875330705	2	1996.4052824094579	11.628903124669295	18.90087841334398	21.278834305671882	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
39	7.838910133370829	12	1933.063364258237	12.16108986662917	17.843661823922183	15.283112037623777	7.108605469649971	5	2031.319475929156	12.891394530350029	18.75064131626913	20.847492225650885	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0
40	9.91445144855384	9	2014.081670264737	29.91445144855384	18.13807132696198	16.233864534031163	4.561150655849598	17	2073.13302623623	15.438849344150402	18.669865902315014	19.132326933995525	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0
41	8.576511157907694	11	2045.020285878737	11.423488842092306	17.978200315417464	14.242105879126152	1.3097260784649798	10	2123.7525181070537	18.69027392153502	18.670351807534537	19.396762672363423	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
42	6.7328451204032	6	2080.952163677645	13.2671548795968	17.868641119235587	14.265354336250633	11.440711649994213	18	2208.9044454924547	31.440711649994213	18.96733692014988	20.57784807203324	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
43	7.0346224511648	7	2116.066727872407	12.9653775488352	17.7572033108174	14.201183106314952	3.7317756680590755	17	2252.9642197247945	16.268224331940925	18.90599345223604	20.405882082232136	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
44	7.114175822705228	11	2150.9658350192467	12.885824177294772	17.648950441183562	14.169176446031631	2.195532493289228	4	2301.1846525554693	17.804467506710772	18.881515097891036	17.211942921201675	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
45	3.535439399038033	11	2195.557353313519	16.464560600961967	17.623202835961354	14.60890319442159	7.595478154052927	4	2334.780232554909	12.404521845947073	18.74071089676182	16.716291163201625	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
46	2.441069925946586	11	2243.112788930747	17.558930074053414	17.62183533038884	15.22892360214181	5.725852119892311	17	2373.439383063534	14.274147880107689	18.645677641088326	16.308513975777196	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
47	1.0480066487168038	5	2294.4411042571387	18.951993351283196	17.649546955824142	15.799753777486597	2.1306772164799987	17	2421.835465602234	17.86932278352	18.629503581555653	16.87108169189254	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
48	2.2682583022208007	11	2342.464571355291	17.7317416977792	17.65122439953751	16.332461248707986	6.653989461750152	5	2457.980910809994	13.346010538249848	18.52167719291676	17.042792433250597	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
49	0.6524583694985893	7	2398.398312772683	20.65245836949859	17.71124907893673	17.18159809899493	7.0828453477723095	0	2492.964871326444	12.91715465222769	18.409586742102977	17.045368445438363	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50	1.47086883582449	11	2448.581376342325	18.52913116417551	17.727285982568866	16.043066070557096	7.562437031227079	1	2526.649937700204	12.437562968772921	18.292488236743566	16.745239807900614	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
51	2.2508753978387688	11	2496.651922139845	17.74912460216123	17.727705956022564	16.675629646563987	5.687198661174159	17	2565.4137746595243	14.31280133882584	18.215955796398994	16.307492549629693	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
52	2.4992375989784605	10	2557.5873573037447	22.49923759897846	17.81773485494626	17.598837918502152	11.048898329883073	17	2649.504540969624	31.048898329883073	18.458086787596805	16.26831121761858	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
53	4.955606886195197	11	2598.3325886536327	15.044393113804803	17.766376674554753	17.806739474999112	5.490641920846771	5	2688.800719100664	14.509358079153229	18.384962181884887	16.092424592339814	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
54	12.402527955667686	9	2686.089435200233	32.402527955667686	18.032488516029535	19.758409852836404	4.511040470785236	18	2755.184787042374	24.511040470785236	18.496345423501257	16.763081888747262	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0
55	8.896753673452308	11	2716.160727334633	11.103246326547692	17.908752048360217	19.22227842539498	14.396779865893421	17	2848.342732512502	34.39677986589342	18.78028175282969	18.962307690741895	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
56	6.180813985885539	3	2753.587689456193	13.819186014114461	17.83700527582959	18.84830401940108	15.001369733336617	18	2943.138108873622	35.00136973333662	19.064862243715776	21.03502987606479	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
57	8.851762626441849	3	2783.780832342913	11.148237373558151	17.72168169130767	18.067928421628576	0.2617338549691013	11	2996.595913016414	19.7382661450309	19.076472655807414	21.221924212215875	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
58	5.408682740745849	3	2823.298983253393	14.59131725925415	17.668624667035573	17.753885977776072	21.300507633491193	17	3108.451454523786	41.30050763349119	19.453151214751205	24.01737392174001	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
59	6.3113683766350785	7	2860.3723605666733	13.688631623364921	17.602291449641065	17.057503303162704	4.178062716873848	17	3151.3025346655863	15.821937283126152	19.392630982557456	24.30785218482986	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
60	7.978583249319385	3	2892.930364266433	12.021416750680615	17.510801700477778	16.406731861813217	11.538381192371933	17	3236.7189837282604	31.538381192371933	19.59174164173474	26.21793400718976	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
61	8.321739678414772	8	2969.635075895473	28.321739678414772	17.68517166786386	17.463993369438573	3.334005621401598	17	3281.8560518369645	16.665994378598402	19.544552169748673	26.453253311167014	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
62	8.799983256920616	8	3047.635030549633	28.799983256920616	17.861597248642536	18.094067935232786	5.96028837494166	17	3319.8802708214976	14.03971162505834	19.45717374840438	24.752334640684545	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
63	7.391714582165665	10	3121.820924209665	27.391714582165665	18.010505331978834	19.328800082068874	8.327573698391877	11	3351.4930920550196	11.672426301608123	19.335537069548188	24.46864146293003	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
64	8.771725764702524	3	3152.230833596929	11.228274235297476	17.906163315106813	17.211374710031855	1.0029531107329177	17	3408.3760900632547	21.002953110732918	19.361189624027954	24.117832726924796	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
65	8.766832735751876	0	3182.653994937601	11.233167264248124	17.805057314336228	17.224366803801892	10.599326186192236	17	3491.2492651508587	30.599326186192236	19.53146442042438	23.73808735895468	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
66	8.19461213384074	10	3214.626920408449	11.80538786615926	17.715510009139553	17.022986989006377	3.8947039580288028	17	3534.867775264531	16.105296041971197	19.48032757895493	21.848479989818138	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
67	7.340788931473725	10	3248.912283719041	12.659211068526275	17.641152671777593	17.174084358503187	6.635733533998403	17	3571.062663609952	13.364266466001597	19.390385503764442	21.211080021915212	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
68	3.770830636614889	10	3292.866284078209	16.22916936338511	17.62068914556901	17.337869568916283	5.29120980932554	17	3610.898970376362	14.70879019067446	19.322536296328355	18.551908277633537	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
69	7.299337366228679	10	3327.263912044673	12.700662633771321	17.550403052543327	17.239072669956922	6.602138527493416	17	3647.184845197734	13.397861472506584	19.237898084559472	18.30950069657158	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
70	7.16520147968	11	3362.024824703873	12.83479852032	17.483986087300746	17.32041084692086	9.62370206238769	17	3727.415704950034	29.62370206238769	19.38417701382466	18.118032783573152	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
71	5.75997563380972	10	3400.591557362305	14.24002436619028	17.43893106339643	15.912239315698415	4.349947844633602	17	3769.801262870818	15.650052155366398	19.332314168568296	18.016438561249956	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
72	7.073023174470153	10	3435.602119598115	12.926976825529847	17.37712347109689	14.324938672559336	5.2778069073920015	17	3809.673869163298	14.722193092607998	19.269161825061992	18.08468670800492	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
73	6.857687992304001	12	3471.195881285625	13.142312007695999	17.319896289159043	12.89999841511237	5.682223847398406	17	3848.4511795765943	14.317776152601594	19.202251207866578	18.349221693104266	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0
74	8.183834263673852	11	3547.527099083075	28.18383426367385	17.464748795485907	14.595554417950007	5.401424818534398	17	3887.9889873597303	14.598575181465602	19.1408688608479	17.708783900177536	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
75	13.842150989082576	11	3639.182924678507	33.842150989082576	17.680240929612175	16.85645279043345	13.613540359705596	17	3979.0256591672664	33.613540359705596	19.331298748990765	18.010205317528868	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
76	7.071593471260313	2	3674.197359027177	12.928406528739687	17.618528794535912	16.968754656691495	2.0622681804543923	17	4038.7776354893304	22.062268180454392	19.366765884464318	18.60590253137719	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
77	4.623626353224118	11	3740.886347067159	24.623626353224118	17.70833773759602	18.165196185161278	0.09149941634559866	17	4093.192113075266	20.0914994163456	19.376057340001257	19.27862582641159	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
78	9.9426335505472	11	3821.980979599891	29.9426335505472	17.863202241557424	19.53654260387749	15.091511844121598	15	4188.231624319762	35.0915118441216	19.574987143850883	21.316897991756303	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
79	9.958255074640746	11	3903.117920427043	29.958255074640746	18.014390401970964	21.26230184796443	11.186301327539205	17	4272.694523748514	31.186301327539205	19.720128571146986	23.095741977259568	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
80	7.461983001675808	11	3977.4941243899148	27.461983001675808	18.131027347646334	22.72502029610001	3.9891553964036923	17	4316.057227883254	16.010844603596308	19.674334941917966	21.734456231380427	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
81	5.386113309218468	11	4017.0734008441145	14.613886690781532	18.088135388416276	22.762406528559136	16.205655194589546	6	4414.114210701934	36.205655194589546	19.87593640841396	23.790016535302748	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
82	5.62300494997465	11	4056.0110957712664	14.37699505002535	18.043422854218793	22.90740835100869	11.832556859493167	17	4500.327385529728	31.832556859493167	20.019992076499253	25.50105291199126	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
83	5.895485760913722	10	4094.2108218354583	14.104514239086278	17.996531084991027	23.003628574147715	4.593613339673228	17	4542.053016068114	15.406386660326772	19.9650682024972	25.609913962763777	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
84	0.5399488327689852	11	4146.915127080042	19.460051167231015	18.013748968311496	22.131250264503432	5.914232226729478	17	4580.201970454054	14.085767773270522	19.895899962153358	25.55863322194427	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
85	13.653017761319376	11	4238.0587168502825	33.653017761319376	18.19560093102089	22.11233694172711	5.77001973135385	17	4618.741500348305	14.22998026864615	19.830017175019552	23.620277212838328	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
86	12.788074019430397	11	4326.859750652907	32.7880740194304	18.363330506749737	24.098303690796183	0.6520169992270723	17	4671.142287642065	19.347983000772928	19.824476552327063	23.34884869487018	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
87	14.590502118919872	11	4420.542360558315	34.59050211891987	18.547730184160763	25.09499126736576	4.715469707534645	17	4712.537890517492	15.284530292465355	19.772886253919545	22.868151782482155	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
88	3.394774946264615	11	4483.903209371115	23.394774946264615	18.602191361263053	24.440205406937494	6.376473524725171	11	4749.434941388028	13.62352647527483	19.703792323822412	20.72135324559748	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
89	0.08863282689575058	11	4538.309923277291	20.08863282689575	18.61870737754786	23.453243182163	1.8736987382914485	17	4808.676208804234	21.87369873829145	19.72790239509429	19.7900929866727	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
90	0.04475863550424464	11	4592.355368639467	19.955241364495755	18.633394564217618	22.70256901844499	0.07416463560123177	17	4863.043738025654	20.07416463560123	19.7317074746603	20.196424989873194	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
91	2.9969384869168003	11	4654.6387437082	22.9969384869168	18.680824389464348	23.54087419805852	5.826065921332679	17	4901.431476155379	14.17393407866732	19.671296894269073	17.99325287828097	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
92	6.9155006158351995	11	4690.075929540313	13.0844993841648	18.620648851772952	23.411624631472467	6.326318875998526	17	4938.464362532883	13.673681124001474	19.606806402115655	16.1773653047318	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
93	0.2546034659374783	11	4743.5530451534	19.74539653406252	18.632614252648374	23.975712860970088	7.374555443016618	11	4972.658274874712	12.625444556983382	19.532536595252548	15.899271094397463	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
94	5.744523815230769	11	4782.16162648715	14.25547618476923	18.586539115091753	23.455255362723914	5.444829203326773	17	5012.078529115703	14.555170796673227	19.480143271056978	15.946211396737734	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
95	6.820241966477784	11	4817.856804494606	13.179758033522216	18.5302184788254	21.407929389944194	12.304978583284182	17	5099.571179445431	32.30497858328418	19.61373530555934	17.753711228201535	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
96	4.915687436098958	11	4858.710151021838	15.084312563901042	18.49469367557876	19.637553244391263	4.140942588061542	17	5142.522793269431	15.859057411938458	19.57502728603748	17.404818669318093	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
97	10.159668132777359	4	4940.39258554811	30.15966813277736	18.613724027182826	19.19446984577701	5.731365735573663	17	5181.167011068918	14.268634264426337	19.520880418470018	17.303229066514188	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
98	4.685956206800737	4	4981.868120821358	15.314043793199263	18.580393923809254	18.386396730470477	2.9075847205169225	2	5227.458969117518	17.092415279483077	19.49635046757116	17.650117946935016	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99	6.12365162488123	11	5019.449897670638	13.87634837511877	18.53335346832235	17.765168285292777	5.458055337030151	17	5266.843402579728	14.541944662969849	19.446806409525145	16.916942539402854	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
100	4.95861453644406	11	5060.186983301102	15.04138546355594	18.498779527681098	17.273782695198797	0.08880127285046768	15	5321.250572693698	20.088801272850468	19.453162794310547	16.91840620312778	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
101	5.8425429708681875	11	5098.530096088334	14.157457029131812	18.456217542401205	16.389834549420293	11.885474397952002	17	5407.607065854818	31.885474397952002	19.575048202189382	18.68956023505625	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
102	5.0074428150626495	11	5139.134938464206	14.99255718493735	18.42258977194039	16.580640329497548	3.8829566266215423	17	5451.257391657718	16.117043373378458	19.541475339773744	18.933896459993946	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
103	7.050296407276308	11	5174.2070523611665	12.949703592723692	18.369965866370997	15.901071035363666	5.337241684074341	17	5490.969028763349	14.66275831592566	19.49456459915982	19.137627835888175	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
104	1.431319043213783	11	5224.4972299524625	18.568680956786217	18.37185839104162	16.332391512565362	1.9460740004401238	17	5550.406312514541	21.946074000440124	19.51791230774344	19.876718156264864	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
105	1.0381865904615388	11	5275.852141269963	18.96181340953846	18.377424004423666	16.910597050166988	1.0457072379864627	17	5601.740855411661	18.954292762013537	19.512595142217688	18.541649574137796	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
106	0.5811205801353836	11	5328.444939698763	19.418879419864616	18.387157232605357	17.34405373576335	15.839319407623137	17	5698.805678807307	35.83931940762314	19.665181350305588	20.53967577370626	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
107	1.512971825865847	11	5378.513974337043	18.487028174134153	18.38808196354544	16.17678973989903	0.7842048819704601	17	5755.096233695977	20.78420488197046	19.67554267930248	21.191232835460674	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
