task	reward	total_reward	total_reward_dev	joules
0	5.605704029000001	38.984551588125	1.8240269726249956	38.984551588125
1	4.619899160136002	90.24807116598001	10.688199919410003	51.263519577855
2	6.392178430511325	127.10258791667849	12.505603999276502	36.854516750698494
3	2.796326157938462	173.69587123892848	6.094894726126498	46.59328332225
4	5.532337441584614	212.8791240013035	7.10778703878151	39.183252762375005
5	4.330847033273968	255.3164132861865	14.391965747368502	42.43728928488301
6	6.335759748829909	292.32373063310547	12.714336448975502	37.007317346918995
7	1.7244805951523716	341.8199290212345	9.26992142804852	49.49619838812899
8	4.167439371838587	384.699780722505	11.621409405651008	42.879851701270496
9	4.916497378069659	435.37523846600095	1.6941043266209874	50.67545774349599
10	5.004331039307141	475.9885085678775	10.592538774184476	40.613270101876495
11	4.160288849114768	519.6286077661649	21.85998774053698	43.640099198287494
12	0.8891139588320023	571.387257460995	19.992342304539022	51.75864969483
13	7.790766842938709	642.8913225841709	41.09233583749801	71.50406512317599
14	9.625889882752244	719.3912272342369	67.16245426995204	76.499904650066
15	5.454028867028188	758.7865657193689	65.99860773758007	39.395338485131994
16	4.903612432374153	799.672615381689	66.50163724998009	40.886049662320005
17	4.257650450250708	842.3081454122598	60.36426983249311	42.635530030571005
18	3.009788262761786	888.3233022006134	63.42503294395959	46.015156788353494
19	13.456299767046954	978.9341140696988	59.833394701402085	90.6108118690855
20	5.749340423613292	1017.5296504224128	55.755469631888104	38.595536352714
21	7.078786014042339	1052.5246049677148	51.76354345378405	34.994954545301994
22	7.568524428854398	1107.7330679046768	72.261630448598	55.208462936962
23	6.56292193596849	1165.9146982998489	90.03621069184601	58.181630395172
24	5.132807979515321	1206.1800100219948	87.996487337394	40.265311722146
25	9.374259283989415	1262.4130682602688	62.60786844325594	56.233058238274
26	12.6245911092808	1350.7713358479043	63.152241522876466	88.35826758763551
27	5.678098954759999	1389.5598178454293	54.96719449655143	38.788481997525
28	9.1194623250816	1450.3721706636334	30.268650699455407	60.812352818204005
29	4.288990757580801	1492.9228206951852	26.22292587740742	42.550650031552
30	6.498714372592	1564.6901721209554	9.72433368043744	71.76735142576999
31	7.647579426643196	1628.8600570248072	30.43652796092954	64.169884903852
32	3.667736019176001	1673.0932719728723	21.505545097984623	44.233214948065
33	4.202512960928	1715.8781327036922	15.573219372684548	42.78486073082
34	18.268984168443698	1801.1225856894075	33.905279416850476	85.244452985715
35	5.285833728495017	1840.9734526747334	41.073894210132494	39.85086698532599
