task	reward	total_reward	total_reward_dev
0	1.8383194939999998	1.8383194939999998	0.0
1	2.0900477339999997	3.9283672279999995	0.0
2	1.7340512039999998	5.662418431999999	0.0
3	0.7528709340000006	6.415289366	0.0
4	1.1069754660000002	7.522264831999999	0.0
5	0.0	7.522264831999999	0.0
6	1.6659181079999998	9.188182939999999	0.0
7	1.07698423	10.26516717	0.0
8	0.0	10.26516717	0.0
9	1.776619958	12.041787128	0.0
10	1.074466206	13.116253334	0.0
11	0.42275297999999983	13.539006314	0.0
12	1.1154223529999998	14.654428667	0.0
13	1.272191157	15.926619824	0.0
14	1.040768406	16.96738823	0.0
15	1.0189972260000002	17.986385456	0.0
16	0.00434358899999987	17.990729045000002	0.0
17	1.023303102	19.014032147	0.0
18	1.0317570639999998	20.045789211000002	0.0
19	0.9026344079999997	0.9026344079999997	0.0
20	1.3213505239999999	2.2239849319999996	0.0
21	1.1510312469999997	3.3750161789999993	0.0
22	0.9982253709999995	4.373241549999999	0.0
23	0.39215952800000053	4.765401077999999	0.0
24	0.0	4.765401077999999	0.0
25	0.6873736069999996	5.452774684999999	0.0
26	1.3995657129999999	6.852340397999999	0.0
27	0.0	6.852340397999999	0.0
28	0.07751267200000012	6.929853069999999	0.0
29	0.3869496960000003	7.3168027659999995	0.0
30	0.9425716479999997	8.259374414	0.0
31	0.9277404609999997	9.187114874999999	0.0
32	1.0908490809999998	10.277963955999999	0.0
33	1.562317512	11.840281467999999	0.0
34	0.9700547080000004	12.810336176	0.0
35	1.022440538	13.832776714	0.0
36	0.260079288	14.092856002	0.0
37	1.3458032489999998	15.438659250999999	0.0
38	1.4702226740000004	16.908881925	0.0
39	0.7248873349999998	17.633769259999998	0.0
40	0.3034131469999999	0.3034131469999999	0.0
41	1.244241258	1.5476544049999998	0.0
42	1.1103497549999999	2.65800416	0.0
43	0.07828712000000015	2.73629128	0.0
44	1.1361207200000003	3.8724120000000006	0.0
45	1.7303804799999998	5.602792480000001	0.0
46	2.11874568	7.721538160000001	0.0
47	1.4252850239999997	9.146823184	0.0
48	1.2519685229999997	10.398791707	0.0
49	1.4705262719999999	11.869317979000002	0.0
50	1.130097456	12.999415435000001	0.0
51	1.735024552	14.734439987000002	0.0
52	1.129015713	15.863455700000001	0.0
53	1.1767616069999998	17.040217307000002	0.0
54	1.141100724	18.181318031000004	0.0
55	0.01692139199999998	18.198239423000004	0.0
56	1.673805796	19.872045219000004	0.0
57	1.167911949	21.039957168000004	0.0
58	2.16314658	23.203103748000004	0.0
59	1.2009733479999998	24.404077096	0.0
60	1.4258501049999996	25.829927201	0.0
61	1.157291197	26.987218398	0.0
62	1.03119215	28.018410548	0.0
63	1.1718403229999999	29.190250871	0.0
64	3.610727373	32.800978244	0.0
65	1.4557936080000002	34.256771852	0.0
66	2.3727854159999997	36.629557268	0.0
67	1.357692736	37.987250003999996	0.0
68	1.4762964899999997	39.463546494	0.0
69	1.1085123700000001	40.572058864	0.0
70	1.6156354599999996	42.187694324	0.0
