task	r0_energy	r0_config	r0_reward	r0_rate	r1_energy	r1_config	r1_reward	r1_rate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11
61	53.185877847375004	2	199.88352685525697	19.051657736373137	53.347889076666	2	552.7934088538269	19.109691609551998	0	0	2	0	0	0	0	0	0	0	0	0
62	54.236492471525	3	254.12001932678197	19.427997303232836	85.39754595917998	2	638.1909548130069	30.590165716721188	0	0	1	1	0	0	0	0	0	0	0	0
63	55.37881804822499	4	309.498837375007	19.837188554588057	66.66337977717599	3	704.8543345901829	23.879419621674984	0	0	0	1	1	0	0	0	0	0	0	0
64	83.11624936852999	4	392.61508674353695	29.772984848428656	87.57102588624	2	792.425360476423	31.368725690593433	0	0	1	0	1	0	0	0	0	0	0	0
65	65.56376876917	3	458.17885551270695	23.48552911134448	40.03932582774799	2	832.464686304171	14.342445072626147	0	0	1	1	0	0	0	0	0	0	0	0
66	35.45395951104	3	493.63281502374696	12.699925794999402	41.831197367128	2	874.295883671299	14.984309504642866	0	0	1	1	0	0	0	0	0	0	0	0
67	38.03175940928	0	531.6645744330269	13.62331680332418	37.011156872664	2	911.307040543963	13.25772783498412	1	0	1	0	0	0	0	0	0	0	0	0
68	35.2150093743	2	566.879583807327	12.614331716167166	37.978445285144	2	949.285485829107	13.604219206618746	0	0	2	0	0	0	0	0	0	0	0	0
69	35.063233836749994	0	601.942817644077	12.559964359432835	35.30247905808	2	984.587964887187	12.645664140207762	1	0	1	0	0	0	0	0	0	0	0	0
70	45.452836867340004	3	647.395654511417	16.281613206211343	37.811281883648	3	1022.399246770835	13.544339779217196	0	0	0	2	0	0	0	0	0	0	0	0
71	38.53367279347599	4	685.9293273048929	13.80310667228991	37.04644462142	4	1059.445691392255	13.270368222598206	0	0	0	0	2	0	0	0	0	0	0	0
72	35.979349513799995	4	721.9086768186929	12.888125198973134	86.83776384992798	2	1146.283455242183	31.10606466266077	0	0	1	0	1	0	0	0	0	0	0	0
73	109.054839326433	4	830.9635161451259	39.064420057229725	52.049559133680006	2	1198.333014375863	18.644618197139103	0	0	1	0	1	0	0	0	0	0	0	0
74	35.38668600438999	4	866.3502021495159	12.675827822468058	68.837932990716	2	1267.170947366579	24.65836405637588	0	0	1	0	1	0	0	0	0	0	0	0
75	53.185461474096	4	919.5356636236119	19.051508587735878	40.565195004168004	2	1307.736142370747	14.530816120896	0	0	1	0	1	0	0	0	0	0	0	0
76	35.586472798463994	4	955.1221364220759	12.747393241240834	37.815849259944	2	1345.5519916306912	13.545975854308299	0	0	1	0	1	0	0	0	0	0	0	0
77	35.83459725664	4	990.9567336787159	12.836273644169554	69.19591129446401	2	1414.7479029251551	24.786595090554272	0	0	1	0	1	0	0	0	0	0	0	0
78	35.559002334240006	4	1026.5157360129558	12.737553074951645	40.90259604921	0	1455.650498974365	14.651676196731938	1	0	0	0	1	0	0	0	0	0	0	0
79	89.94869581912201	4	1116.464431832078	32.22042835311833	53.93697241399	2	1509.587471388355	19.320706536354624	0	0	1	0	1	0	0	0	0	0	0	0
80	35.536053426959995	4	1152.000485259038	12.72933257085134	83.96873476412598	2	1593.5562061524809	30.078352751328705	0	0	1	0	1	0	0	0	0	0	0	0
81	69.678343708296	4	1221.678828967334	24.959406701479164	56.753925595362	2	1650.310131747843	20.329764392368478	0	0	1	0	1	0	0	0	0	0	0	0
82	50.921378937120004	4	1272.600207904454	18.240493947625076	86.71989228352999	2	1737.030024031373	31.063842012010745	0	0	1	0	1	0	0	0	0	0	0	0
83	60.489201931005006	4	1333.089409835459	21.66777382603164	38.518704231423996	2	1775.5487282627969	13.797744799316057	0	0	1	0	1	0	0	0	0	0	0	0
84	64.180799332539	4	1397.270209167998	22.99013707434233	71.98957831936801	2	1847.538306582165	25.78731163678854	0	0	1	0	1	0	0	0	0	0	0	0
85	54.646991150889	2	1451.9172003188871	19.575041606288593	37.359999679463996	2	1884.898306261629	13.382686452345315	0	0	2	0	0	0	0	0	0	0	0	0
86	48.31163182101599	4	1500.228832139903	17.305659159766922	103.839428478428	2	1988.737734740057	37.196213186302565	0	0	1	0	1	0	0	0	0	0	0	0
87	38.544957758835004	4	1538.773789898738	13.807149047940898	56.161018360174	2	2044.898753100231	20.1173797111071	0	0	1	0	1	0	0	0	0	0	0	0
88	67.59878830716602	4	1606.372578205904	24.214491333910214	40.13729077376	2	2085.036043873991	14.377536993585673	0	0	1	0	1	0	0	0	0	0	0	0
89	47.006900658000006	4	1653.3794788639038	16.838292773014928	37.26358900581201	2	2122.2996328798026	13.348151285664004	0	0	1	0	1	0	0	0	0	0	0	0
90	35.348104361958	1	1688.7275832258617	12.662007532641672	37.378181703672006	2	2159.6778145834746	13.38919941624072	0	1	1	0	0	0	0	0	0	0	0	0
91	42.653618924112	1	1731.3812021499737	15.2789082713237	37.533840991812006	2	2197.211655575287	13.444957967216242	0	1	1	0	0	0	0	0	0	0	0	0
92	71.41407059707198	4	1802.7952727470456	25.581159616861605	39.127536229612005	1	2236.3391918048987	14.015833873293854	0	1	0	0	1	0	0	0	0	0	0	0
93	42.298418256359994	4	1845.0936910034056	15.151672211233434	52.56225598773601	0	2288.901447792635	18.828270801577077	1	0	0	0	1	0	0	0	0	0	0	0
94	46.88949312793199	4	1891.9831841313376	16.79623634433385	69.49459595736002	2	2358.396043749995	24.893586611591648	0	0	1	0	1	0	0	0	0	0	0	0
95	43.13287095532799	4	1935.1160550866655	15.450580640714502	37.67569285656	2	2396.071736606555	13.49577057548418	0	0	1	0	1	0	0	0	0	0	0	0
96	36.055644646055995	2	1971.1716997327214	12.915454798587223	67.02949248336	2	2463.1012290899153	24.010564471651342	0	0	2	0	0	0	0	0	0	0	0	0
97	35.912897508852	4	2007.0845972415734	12.864321495708179	40.785131733983995	2	2503.8863608238994	14.609599427098743	0	0	1	0	1	0	0	0	0	0	0	0
98	70.15360547426401	4	2077.2382027158374	25.129649722124427	54.865497817872	2	2558.7518586417714	19.653312651178027	0	0	1	0	1	0	0	0	0	0	0	0
99	35.967664249704	4	2113.205866965541	12.883939432729791	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
100	39.57991588663201	4	2152.7857828521733	14.177880317599527	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
101	35.917230932399995	1	2188.703013784573	12.86587376682985	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
102	35.5651728628	4	2224.268186647373	12.739763413540295	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
103	39.80772071116	4	2264.075907358533	14.259482045788658	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
104	49.761231386460004	4	2313.8371387449934	17.824918705597614	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
105	55.1977584384	4	2369.0348971833932	19.772331380919404	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
106	83.92366833390001	4	2452.958565517293	30.062209552441793	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
107	55.293795891120006	4	2508.2523614084134	19.8067328565206	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
108	63.0533061483	4	2571.3056675567136	22.58625891879403	NA	NA	NA	NA	0	0	0	0	1	0	0	0	0	0	0	0
109	36.65394699408	0	36.65394699408	13.129772057580896	NA	NA	NA	NA	1	0	0	0	0	0	0	0	0	0	0	0
110	47.405027523559994	1	84.05897451764	16.98090538157373	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
111	78.26833443	2	162.32730894764	28.036418303283586	NA	NA	NA	NA	0	0	1	0	0	0	0	0	0	0	0	0
112	40.07109008073	1	202.39839902837002	14.353823312500301	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
113	67.360224570288	1	269.758623598658	24.129035666968836	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
114	37.260201852323995	1	307.018825450982	13.34693797695188	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
115	85.45120632610201	1	392.470031777084	30.60938734069326	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
116	34.079071235055004	1	426.54910301213897	12.207428502109256	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
117	43.97774394395199	1	470.52684695609094	15.753221711266386	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
118	33.69931996081	1	504.2261669169009	12.071398194917016	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
119	41.11876969872	1	545.3449366156209	14.72911153386985	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
120	70.16580607791998	1	615.5107426935409	25.13402008761313	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
121	36.585995848766004	1	652.0967385423069	13.105431348811704	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
122	70.06228301545201	1	722.1590215577589	25.096937199564902	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
123	40.37815285322	1	762.5371744109789	14.46381594742209	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
124	85.246045730755	1	847.7832201417339	30.535896978180897	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
125	53.282718437129994	1	901.0659385788639	19.086346902852537	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
126	56.633754812544005	1	957.6996933914079	20.286718141806805	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
127	56.50486181339999	1	1014.2045552048079	20.24054751524776	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
128	69.514491830784	1	1083.719047035592	24.900713491624117	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
129	36.607709590543	1	1120.326756626135	13.113209405567643	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
130	49.7325321493	1	1170.0592887754349	17.814638381838808	NA	NA	NA	NA	0	1	0	0	0	0	0	0	0	0	0	0
