task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
57	8.522885126449193	14	2955.1186128114136	11.477114873550807	18.250861221686552	16.632077006283296	5.06950718105027	9	3014.7904572550015	14.93049281894973	18.619395515728264	16.97568468803499	5.062899810368	10	3379.2290196422236	14.937100189632	20.87017407910791	17.34321333433039	4.0402983525647755	4	2697.21263577623	15.959701647435224	16.658029659966427	17.623586079290074	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
58	8.911042265207403	14	2986.0752864877095	11.088957734792597	18.129473026993434	14.978042566631496	14.296249483413732	18	3110.5341537295317	34.29624948341373	18.88510490501107	17.267491097750185	3.167145734863997	11	3426.2207377990617	16.832854265136003	20.801744929718552	17.584526543388357	8.310153761986149	14	2729.8467898573517	11.689846238013851	16.573823161289265	15.798719064107141	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0
59	0.6359676941755161	14	3043.6840296339496	20.635967694175516	18.171247938113133	16.32274612904629	4.985834122458389	18	3152.4487001376688	15.014165877541611	18.820589254553244	16.686245082264108	5.030176706684179	2	3468.011494492902	14.969823293315821	20.704546235778505	17.035515924240606	4.401972029067339	7	2773.3912846095386	15.59802797093266	16.557559908116655	17.102269439438903	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
60	2.8287933533558203	14	3107.4144110787347	22.82879335335582	18.247601141641702	17.891438755811286	0.24133271425910863	18	3207.6083129770286	19.75866728574089	18.835967582933367	18.271335319641853	6.732546981267346	2	3505.049800836864	13.267453018732654	20.582626674843326	18.489184848035855	5.997290862061734	2	2812.4821809529494	14.002709137938266	16.515677108605534	16.45983081348831	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
61	1.5896290490286589	14	3158.8100299835296	18.41037095097134	18.25022646114702	16.617582482071846	1.2613468990357042	3	3259.9203862172208	18.738653100964296	18.83439799451451	17.322463168366887	14.44776383612514	14	3601.2164748793803	34.44776383612514	20.806257919380133	18.70364278256185	6.9732681106401095	15	2887.7825544284865	26.97326811064011	16.684347931218994	19.899553005871702	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
62	2.467195132196533	14	3207.7557769061477	17.532804867803467	18.238838816808233	20.155851163320467	1.4430522115505724	12	3311.7251987933087	18.556947788449428	18.82999402298967	20.45174314507214	4.889959953488715	2	3643.398670009224	15.110040046511285	20.715841762667928	19.679867814387684	11.611908228729913	4	2976.0324649003574	31.611908228729913	16.921293332766783	20.86519190868659	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
63	2.0829535286089573	14	3257.774198305448	17.917046471391043	18.23381081141109	21.33015125395243	15.155036816657443	18	3409.8663432398107	35.15503681665744	19.08507281664073	23.445384021824346	6.59781390212537	2	3680.813106199124	13.40218609787463	20.601565892905533	22.94456553651467	18.152803775392	4	3082.5423754399935	38.152803775392	17.253035683432802	24.885980603957442	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
64	7.826064785582091	14	3291.759767445698	12.17393521441791	18.140581956072733	22.658597741786718	4.445869026080004	18	3453.2882922086706	15.554130973919996	19.030750634445024	21.516684028114707	5.068611680657668	8	3722.496565257288	14.931388319342332	20.51433239177379	21.256542373268594	2.1561742166573126	13	3132.3563890851583	17.843825783342687	17.262124761892956	21.18523017275792	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0
65	7.673449089044535	14	3326.171388738782	12.326550910955465	18.05249057660126	20.906881259202343	5.2983648221492565	18	3494.3303570801704	14.701635177850743	18.965157976011774	19.215853954114422	0.567931095421013	17	3776.744424282571	19.432068904578987	20.49793446014963	19.367356197433217	0.9063939487265671	13	3185.6593726449632	19.093606051273433	17.28987447839872	17.761213120894816	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0
66	5.3103709376573125	14	3367.179936537822	14.689629062342688	18.00229861370188	17.889957417341627	5.647206135551762	18	3534.3985732850883	14.352793864448238	18.896316720615303	15.509956426247248	6.582411157054684	6	3814.2018598024597	13.417588842945316	20.39225765989285	15.634321789099989	7.24096035843594	13	3221.2783583109963	12.75903964156406	17.222250077848948	15.354812655864396	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0
67	3.4589828248224457	12	3413.356942818526	16.541017175177554	17.980809180782405	15.515775541447919	8.594129466405363	18	3614.2238513788034	28.594129466405363	19.038931613935745	16.59080590975418	4.92113481142364	7	3856.297025120569	15.07886518857636	20.314119535314667	16.866037337516275	8.049936795791767	13	3254.6389514227444	11.950063204208233	17.144717917942465	16.590880140152024	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0
68	5.400942160147107	15	3454.1126459547822	14.599057839852893	17.931798291783426	16.107579033679414	6.884676290272958	2	3650.8374634017914	13.115323709727042	18.953082224019678	15.509750799524776	1.5643524835140319	7	3907.763207770759	18.435647516485968	20.286895303157728	15.884352644939103	8.301197766174568	13	3287.2981076588403	11.698802233825432	17.065791603679898	15.61895348187682	0	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
69	8.43136617114364	14	3533.483543182558	28.43136617114364	18.08179211863143	17.120331214696655	5.527735028583168	18	3691.2392031136633	14.472264971416832	18.88907054898249	17.29165374768193	10.444643831568229	7	3992.754505133887	30.44464383156823	20.432005996420738	18.682016413320998	8.339506905389852	13	3319.8503175479605	11.660493094610148	16.98857305355033	16.98865277614148	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
70	8.776960074339344	14	3564.814529641694	11.223039925660656	17.985189975068465	16.603070249849907	5.5578712745360015	18	3731.5568124722504	14.442128725463999	18.826437565552656	16.852276801975485	0.5367630244555173	7	4050.0863019104922	20.536763024455517	20.433481447519817	17.446047320435746	6.996502281934326	15	3356.1517486775606	13.003497718065674	16.932445231923786	17.434864721269612	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
71	4.623031522074749	14	3607.741899975902	15.376968477925251	17.948964676497027	17.12899681741354	11.549894874527876	18	3819.6336023303074	31.549894874527876	19.003152250399534	19.11410608148378	1.3897693138340337	7	4109.799407911612	21.389769313834034	20.446763223440847	18.40994639575282	2.9250595419930754	15	3403.819290789497	17.074940458006925	16.934424332286053	18.670213944411827	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
72	10.210085915999517	14	3692.078389824734	30.210085915999517	18.116925241421722	18.646758152854957	5.832632809279286	2	3859.1841690710694	14.167367190720714	18.93690861944503	18.897445562466014	6.579290884112718	7	4147.265554193465	13.420709115887282	20.35051590689902	19.11721248148868	7.012498173462925	15	3440.076066721913	12.987501826537075	16.88035690070045	18.97174979159599	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0
73	11.32133543948228	14	3779.517117926622	31.32133543948228	18.295363217071188	20.050207033098665	5.4418582793385095	18	3899.825648041249	14.55814172066149	18.877736093785792	20.205671433358248	14.820414009108049	7	4244.472543302225	34.82041400910805	20.546055070442385	22.150015986476525	6.942500638207999	15	3476.5282524402487	13.057499361792	16.828696663688174	20.300776435202934	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
74	9.622177331078568	19	3862.212362975883	29.622177331078568	18.44638740525795	21.12401723692739	5.71154657338508	18	3939.714247190549	14.28845342661492	18.816545658223514	20.845368533788193	31.514384282583634	7	4388.283532757771	51.514384282583634	20.95896612660427	22.975798370446604	5.491068398301614	15	3517.032353161657	14.508931601698386	16.79776646286164	23.009954811544368	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1
75	7.459850795332773	14	3897.220279505579	12.540149204667227	18.368673744723864	22.921898820422363	7.090728174255634	15	4015.342530010346	27.090728174255634	18.925416480802888	24.33222145519422	6.4328616456567165	16	4426.158460663646	13.567138354343284	20.861705234863994	22.55680174668032	3.9000138654796395	15	3561.978147787193	16.09998613452036	16.788585142751888	22.710986188066205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0
76	8.802272633218506	14	3928.480601737844	11.197727366781494	18.27554457098435	20.34871752383355	5.4545413289062665	18	4055.9486021338157	14.545458671093733	18.868533911845624	20.497513454763723	6.560245168146391	15	4463.677776235904	13.439754831853609	20.765316268591132	18.879271204841228	5.625803660213494	15	3602.106112569097	14.374196339786506	16.75722944401208	18.887845496158384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	1	0
77	8.856621901745314	14	3959.589198928805	11.143378098254686	18.18410653928269	14.85074487772549	4.409195217229376	18	4099.472932152384	15.590804782770624	18.82651174352415	14.958932195832713	4.983430890134445	17	4505.5990316676125	15.016569109865555	20.691614381940806	15.20657418635255	6.7555720446567165	15	3639.0801406110972	13.244427955343284	16.712193527490683	13.821944164461314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
78	8.39725111184358	14	3991.980206241575	11.60274888815642	18.100798214584888	13.625505217842626	4.4991748180788065	18	4167.866461852854	24.499174818078806	18.898317605227373	14.465424086198473	2.625780425879398	0	4554.102061312033	17.374219574120602	20.649622042601308	15.083073306932386	10.639906708686322	15	3724.6165468395134	30.639906708686322	16.888493694341264	16.692518110691644	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
79	7.274565704128953	14	4027.505376984215	12.725434295871047	18.033606165600965	16.621086057093386	5.559623102591049	18	4208.179180691453	14.440376897408951	18.84259334637964	16.627704112855632	16.07423478876955	17	4654.809300097348	36.07423478876955	20.84242970192841	19.120789781907117	1.0926266322531362	15	3777.399630824473	18.907373367746864	16.913729690258833	19.45244664040474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0
80	7.6770129013308654	14	4061.9070493013332	12.322987098669135	17.963104695638844	19.183088439285097	2.8823761341554643	14	4255.965880650269	17.117623865844536	18.821297426866863	19.570408030335223	5.262418201254565	2	4695.951715952178	14.737581798745435	20.76706120929652	19.883891321394124	1.4929294589635802	15	3829.0652027515334	18.50707054103642	16.93340056495979	19.284680893689885	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
81	2.1079049020443	14	4111.855814783126	17.8920950979557	17.96223872493539	19.336468446073393	9.539619763264	18	4338.430652489381	29.539619763264	18.952008674871706	19.226439751531164	7.435024029531702	2	4731.028940536402	12.564975970468298	20.667035779554713	19.21039391899089	0.6241878299510475	15	3883.1560117262534	19.375812170048953	16.963186072338928	19.70393744625489	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
82	15.366930996010993	14	4210.58849714699	35.36693099601099	18.17193381253871	19.633207066979036	2.1592601033719454	18	4400.291920277961	22.159260103371945	18.99065025834761	19.95839574054154	1.0290966084140862	0	4783.989379171246	18.970903391585914	20.646600449579186	20.62318736983322	2.1178952761767142	15	3933.0768874135933	17.882104723823286	16.974257381392956	20.699635455631093	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
83	19.25300461913504	14	4320.169801708743	39.25300461913504	18.422898941188667	23.151177737670054	3.153227886628539	18	4464.928014794799	23.15322788662854	19.04020475392238	23.615793472229267	2.477490856922266	0	4832.906383862338	17.522509143077734	20.60940888640655	23.578834876741475	1.8422814639988054	7	3983.7671849932635	18.157718536001195	16.9883462046621	22.440644754015192	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
84	18.99741129867391	14	4429.037574917541	38.99741129867391	18.66495202774732	25.08388828683575	18.107762114498385	18	4571.312184031107	38.107762114498385	19.264528958164455	26.957083281280696	1.6550636321174963	0	4893.360103168666	21.655063632117496	20.621710706944324	25.585896544891348	5.252418264241191	15	4024.9375173389235	14.747581735758809	16.961984269733826	24.844728708130035	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
85	7.305403575919282	14	4464.476656601433	12.694596424080718	18.5955292881698	24.217098011379512	0.9692307841652479	18	4624.439748091979	19.030769215834752	19.261810821625737	24.331964460580657	0.08822456709110327	0	4948.94714291887	19.911775432908897	20.61345564561833	22.39784154195804	7.025943376640001	15	4061.1567587458035	12.97405662336	16.915613018031802	21.379924415631187	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
86	3.3875804585037628	14	4510.85299448811	16.612419541496237	18.572734923265507	21.288915455473038	15.038527190173134	18	4722.255636497879	35.038527190173134	19.443152389080304	22.976996320890233	27.679041519604546	19	5082.051133827766	47.679041519604546	20.924554333825068	23.845159342983298	15.21069432270329	10	4159.453280396683	35.21069432270329	17.125901308890096	23.555452563803787	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1
87	6.064048195276415	7	4549.75752660963	13.935951804723585	18.52004420600935	22.783541381064396	14.416994713526933	18	4818.336413406475	34.41699471352693	19.613309688221744	24.750482678841205	2.5590554938805994	0	5145.0284970815155	22.5590554938806	20.94312821064388	25.736928585821193	5.641673985812535	15	4199.536940519623	14.358326014187465	17.09445158963211	25.269684265656466	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0
88	12.87396528545434	14	4641.53067969819	32.87396528545434	18.68132421813794	26.56590325091101	5.419945859546269	15	4859.039064548575	14.580054140453731	19.556756255100755	26.726503002620387	4.948776599051705	0	5214.6771650872015	24.948776599051705	20.98813549590689	27.560138708375934	5.344376560797615	15	4240.450555954063	14.655623439202385	17.067049026144137	25.52184833327886	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
89	6.815043198538506	14	4678.33868410227	13.184956801461494	18.62025346906376	22.072439861464552	5.299035484291819	18	4900.079257154927	14.700964515708181	19.502803013551947	20.021466880765043	0.09298642052537431	0	5270.250911329901	19.907013579474626	20.97612303016875	20.618573058240145	5.275425238829849	15	4281.556660495663	14.724574761170151	17.041021534311092	18.649331063004468	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
90	5.422842940847758	14	4719.03324755907	14.577157059152242	18.575823838185613	17.851141219531634	4.421897249491103	18	4943.568127333431	15.578102750508897	19.459674439232792	17.973118893163775	6.758023100293732	0	5307.218096841581	13.241976899706268	20.891132413350483	16.009920054588967	15.792984562598207	15	4381.478742399583	35.79298456259821	17.247087062094465	18.131213096803414	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
91	14.754573047808961	14	4816.05643065087	34.75457304780896	18.75167980785543	19.111792741679142	11.407666896843466	18	5031.2478640871195	31.407666896843466	19.58954392246769	20.786997087443247	4.052906220660297	0	5351.737066975571	15.947093779339703	20.8373928629808	21.06321078523107	20.3006026936702	15	4493.984591586079	40.3006026936702	17.49766875374203	23.623174603027273	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
92	13.489862494458507	14	4909.548963447901	33.48986249445851	18.910154890507076	24.98145949452566	5.544738287113551	18	5071.602136368928	14.455261712886449	19.534336586880794	24.954528189697292	5.373266019744477	0	5392.570032670451	14.626733980255523	20.770611584671926	24.959485881807616	7.6049164914932526	15	4528.587533047326	12.395083508506747	17.442802245728746	24.641183957607403	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
93	5.4537258995797036	5	4950.157311978241	14.546274100420296	18.86373062678275	24.77161367767881	14.120375902098857	18	5166.854852428954	34.12037590209886	19.689507217893755	24.604352811628875	1.3858096267355222	0	5444.534647462481	18.614190373264478	20.74767093348674	22.990314544174424	7.624914461506869	15	4563.134646842286	12.375085538493131	17.388890365864537	21.08705640833939	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0
94	8.690285766638803	14	4981.730264213041	11.309714233361197	18.78421466474673	20.62331845374154	5.4746255949776685	3	5207.404855976308	14.525374405022331	19.635147925126688	18.045795624876753	4.608629092511045	0	5487.502224579222	15.391370907488955	20.691288827949922	16.235946466179794	8.696051343722985	13	4594.691503507726	11.303948656277015	17.32483834786888	15.92081516051885	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0
95	3.5492865764895534	14	5027.655172520341	16.450713423510447	18.75990736015052	16.103213104844343	6.990559194973013	3	5243.722878223674	13.009440805026987	19.56613014262565	16.16464883449637	4.158240758218508	0	5531.727135795862	15.841759241781492	20.64077289476067	16.294197348632487	2.2079243286208943	15	4644.361048090326	17.792075671379106	17.329705403322112	14.661367325560516	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
96	7.715665924292537	14	5061.948938481691	12.284334075707463	18.693148872682034	14.028381695804814	4.479698102978626	18	5287.050387686192	15.520301897021374	19.524420573083336	14.342903331657638	3.124547038895763	0	5578.837775312278	16.875452961104237	20.601955163485858	14.89947720443194	0.4930520582304503	15	4698.817944427767	19.50694794176955	17.352151202687548	15.39763455810666	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
97	8.697490449676419	14	5093.50177764301	11.302509550323581	18.617734185719193	14.988748422390122	15.960659847238091	18	5387.440563093065	35.96065984723809	19.69213730037063	17.45441954148623	6.543279291988062	0	5616.404453955478	13.456720708011938	20.52904460781776	17.15502026993638	14.977319601351638	17	4796.462961648207	34.97731960135164	17.531999859816775	19.351808149568846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0
98	7.199570585886569	14	5129.236309757411	12.800429414113431	18.558973531460552	19.04767516680204	3.984495075573612	6	5432.150514340422	16.015504924426388	19.654999599603514	18.87001809210677	1.281450358508895	0	5668.660405037974	18.718549641491105	20.510756779875067	19.513439648685136	17.916805294297312	15	4902.314043094787	37.91680529429731	17.737906985417588	21.75308998841273	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0
99	8.66979182208191	14	5160.866474254099	11.33020817791809	18.486685877925126	21.198565510094113	5.502758977116656	18	5472.621978862638	14.497241022883344	19.603422013836315	20.69759481820549	14.318526763981858	18	5764.46629225409	34.31852676398186	20.648834479716133	22.99919653957132	6.924890984648359	15	4938.815389095977	13.075109015351641	17.69127900571693	20.710641456382675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2	0
100	10.132323429201186	14	5244.985877160619	30.132323429201186	18.601989220016968	22.3782017285016	17.064361886850875	18	5576.09332246343	37.064361886850875	19.77630260663844	22.586905957051528	1.4333768753671592	0	5816.29811514369	18.56662312463284	20.628218525705407	23.163525328103464	7.086020495904476	15	4974.866915211576	12.913979504095524	17.64397901065137	22.853372786070373	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
101	10.350622592891703	14	5329.714698565775	30.350622592891703	18.717171900143192	24.016580081210435	6.806297037307823	3	5612.925743234279	13.193702962692177	19.711767316011514	21.54426984804992	8.861089316308059	0	5847.3942408023295	11.138910683691941	20.535186095881745	21.52514009862731	6.844583643104002	15	5011.592452541245	13.155416356895998	17.599973494438082	21.390957632028574	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
102	15.177344788218512	14	5427.918119432885	35.17734478821851	18.876979403910916	21.476839434452238	0.6868796196692522	18	5666.84153762937	19.313120380330748	19.70789695741267	22.100640570950148	6.92033916942424	0	5883.908293954353	13.07966083057576	20.462802355441884	20.395374311087608	6.891232685289076	15	5048.187761294813	13.108767314710924	17.556369550945586	17.999814853873612	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
103	1.0821011915904428	14	5480.730586939695	18.917898808409557	18.8773728597234	18.034942422251284	0.15146380699964013	18	5722.2520345014955	19.84853619300036	19.70924925775486	18.728398091141763	8.45488146894567	0	5916.1384165202135	11.54511853105433	20.377055395592002	16.847847684958033	6.980670507199999	15	5084.533389462213	13.0193294928	17.51274416577111	16.830410337968814	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
104	1.6906548668644739	14	5531.844175436365	18.309345133135526	18.871963071851138	17.547453782913173	16.6809097231231	18	5824.652907478548	36.6809097231231	19.870884119329794	19.900003119535885	5.068363098304957	0	5957.822569537446	14.931636901695043	20.3251942670787	17.875432330883534	2.6415512707648965	15	5132.9923921646605	17.358448729235104	17.511274685423146	17.67996516577397	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
105	4.901824348497193	14	5601.361768409253	24.901824348497193	18.92884855559308	18.862181517566114	0.5955178965164194	12	5878.823753350773	19.40448210348358	19.866484100312377	19.49175299644338	0.09727719851558092	0	6013.927468383302	20.09727719851558	20.32304410605452	19.609690835453982	6.869397090320717	15	5169.648658620848	13.130602909679283	17.469947593199148	18.937897507121875	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
106	19.033038932130154	14	5710.329002094783	39.033038932130154	19.116738185280344	21.686689547229456	6.360908171245374	12	5916.899551372712	13.639091828754626	19.808284172540812	21.74866578082492	5.993116081246807	0	6086.491584110116	25.993116081246807	20.376035432925473	22.517042875636044	4.512012370791162	15	5212.8859574190565	15.487987629208838	17.45142460288148	20.397750666244622	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
107	13.00143683015881	14	5802.458013245643	33.00143683015881	19.24530020976996	22.204730659090995	6.6487848535129555	12	5954.171693656655	13.351215146487045	19.748496496373647	21.804007300816192	0.4854064507445983	0	6143.680010451778	20.4854064507446	20.37704812753491	21.36236551104093	1.2714296446005982	15	5265.169882994546	18.728570355399402	17.463250026515908	21.294774336232514	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
108	8.565320564465672	14	5834.379826669843	11.434679435534328	19.173643138446696	20.42851455993439	6.89285156854042	12	5990.762483027814	13.10714843145958	19.68756669761297	20.42616911211242	4.193608624204421	0	6187.806186375874	15.80639137579558	20.335115496785008	18.10350435647896	1.3314588620642382	15	5324.720205651142	21.33145886206424	17.498738180970477	18.872741059809922	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
109	8.3502798205803	14	5866.901962170723	11.6497201794197	19.105243838819177	17.43840146962721	0.8326109681850795	12	6044.271444074963	19.16738903181492	19.682837809742075	17.806341609887816	14.073030297090867	17	6282.926729288586	34.07303029709087	20.460005631333242	17.913500956581025	20.692390519266866	15	5438.319795850763	40.692390519266866	17.709589565864082	20.647618493859007	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	0
110	9.927597424911994	14	5950.449838315269	29.927597424911994	19.20274251977497	21.59183759127575	1.2452035491200029	12	6096.628584167003	18.754796450879997	19.674477076779354	21.594460200823807	0.09470447423045059	0	6338.4956792980265	19.90529552576955	20.45500824299483	22.441521809847334	6.950409588567162	15	5474.749902416012	13.049590411432838	17.667607591499834	22.435766007844656	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
111	7.734309529713432	14	5984.691557544818	12.265690470286568	19.140804555047396	22.081695917293754	4.453446731146508	12	6140.02937870922	15.546553268853492	19.63762061420859	21.503205357972682	7.407611466975526	0	6373.649430619386	12.592388533024474	20.384806281298665	21.597472193333154	5.891342710613493	15	5514.136570682216	14.108657289386507	17.63583124951668	21.091599019090314	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
112	8.853262392590448	14	6015.809533365504	11.146737607409552	19.070060599758566	18.798969750122183	6.866500170898867	12	6176.693732398793	13.133499829101133	19.58006202318994	16.04308068110561	5.613302316845134	0	6413.81229498486	14.386697683154866	20.331725674235447	14.488990706929897	1.346283720221134	15	5566.211528629932	18.653716279778866	17.644839081642893	14.478882689819784	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0
113	8.680002333123342	14	6047.411193518868	11.319997666876658	19.002077591575393	13.620352903930495	9.035950481839762	15	6257.752427493929	29.035950481839762	19.663008413178098	15.218988910971188	4.1671333945494915	13	6458.012380925076	15.832866605450509	20.292261998193474	15.57570652448758	2.2602811743283553	15	5628.354813574932	22.260281174328355	17.685325415789258	16.24707931503507	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0
114	8.601923696947104	14	6079.230823198223	11.398076303052896	18.93595584124041	16.12764809203791	4.933819053191048	15	6299.812182637103	15.066180946808952	19.62303600042706	16.22340045778015	4.833610339477017	0	6500.351885394036	15.166389660522983	20.247689195257205	16.625365663091497	2.7037388818994685	15	5676.640209196296	17.29626111810053	17.68194224798327	17.041641791991434	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
115	8.539924163438805	14	6111.223534908623	11.460075836561195	18.871508599820764	16.748979607332075	0.9220838792358208	15	6353.071365140903	19.07791612076418	19.61833669111962	16.7913995914306	5.2795313783861495	0	6541.446526962708	14.72046862161385	20.20004074203614	17.131446686904322	2.9208123297962985	15	5724.319608108948	17.0791876702037	17.676746087829997	15.935770405740715	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
116	4.5360215659290795	14	6154.393808037071	15.46397843407092	18.842384410369913	15.898881588602753	4.528055867223882	15	6396.263875844903	15.471944132776118	19.582897438484206	15.220047884447533	6.569733833743282	0	6578.939353343508	13.430266166256718	20.142179420875635	15.423266870767915	5.417625247977075	15	5765.028737625013	14.582374752022925	17.650298469575237	15.374886251289315	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
117	14.903840868374921	14	6251.8336971279505	34.90384086837492	18.97849844814962	17.348631372074504	5.6059802893731305	15	6436.447180870403	14.39401971062687	19.538923898417618	17.05840723132714	6.519254783185195	0	6616.573100407116	13.480745216814805	20.08572658863783	17.2604741693525	2.7229368696799945	15	5813.260538863822	17.277063130320006	17.647135458225616	17.080388870308084	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
118	17.146120176852065	14	6355.533282621663	37.146120176852065	19.13116753830678	19.322954025831905	5.807446649823881	15	6476.068058972978	14.19255335017612	19.49399641481895	19.034290593829148	5.402570485186866	0	6657.324257802636	14.597429514813134	20.03960644516031	18.94763570190337	0.24750453363199654	15	5868.4029220407665	19.752495466368003	17.664827559134377	19.375690835262557	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
119	14.325020993776711	14	6451.357299562623	34.32502099377671	19.25778298376903	21.465166318014557	10.309135822000005	18	6560.681063142728	30.309135822000005	19.584122576545457	23.037842425012265	5.808588440805259	0	6696.941948405388	14.19141155919474	19.990871487777266	20.966599494094243	11.941266222399996	15	5957.572290244966	31.941266222399996	17.78379788132826	22.72132414527156	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
120	32.90184160015583	14	6599.041607363058	52.90184160015583	19.53583305497884	26.66343378360566	44.025757894814944	15	6739.419637265753	64.02575789481494	19.951408818845206	31.338303260055152	6.545703412472358	0	6734.501859712236	13.454296587527642	19.93685020760991	28.96912090112271	6.199447174999996	15	5996.0988335480915	13.800552825000004	17.750878500697446	28.929920848605104	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
