task	r0_energy	r0_config	r0_reward	r0_rate	r0_avgrate	r0_rollrate	r1_energy	r1_config	r1_reward	r1_rate	r1_avgrate	r1_rollrate	r2_energy	r2_config	r2_reward	r2_rate	r2_avgrate	r2_rollrate	r3_energy	r3_config	r3_reward	r3_rate	r3_avgrate	r3_rollrate	c0	c1	c2	c3	c4	c5	c6	c7	c8	c9	c10	c11	c12	c13	c14	c15	c16	c17	c18	c19
10	15.422044688563574	10	513.144676566533	35.422044688563574	16.71027440650854	16.994819685273633	6.313515031694807	10	657.421473160296	13.686484968305193	21.4085690038631	21.98674410566959	8.93507943391642	10	597.542725815304	11.06492056608358	19.45865050144816	19.40269017053201	2.2878502449432823	10	429.674566542696	17.712149755056718	13.992116142502988	13.816231789568667	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
11	7.49012138077015	11	548.068087711883	12.50987861922985	16.360241424235316	16.988730747271845	6.968071851056719	11	693.802272576096	13.031928148943281	20.71051559928645	20.330647809828395	7.083465320508301	11	633.601385128885	12.916534679491699	18.913474182951788	19.20423322980881	8.640608415164179	11	461.386201383696	11.359391584835821	13.772722429364059	13.81513763021459	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0
12	8.673741633665673	12	579.687225651233	11.326258366334327	15.97301195824293	17.0061448989384	15.056239477399401	12	791.667607783836	35.0562394773994	21.814032820679753	22.495469613637106	1.349279813484415	12	693.201457941529	21.349279813484415	19.100843846838913	18.244045543333964	2.1927115442569587	12	511.098214989312	17.80728845574304	14.083073662162443	14.466108032452691	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0
13	3.2212878612663864	13	626.527797038531	16.778712138733614	16.03056197113512	17.469484870679572	3.793693023096832	13	836.910214761024	16.206306976903168	21.413480974695712	20.900597058359782	22.506113198164186	13	811.864357286404	42.506113198164186	20.772648800505007	21.152361040436848	2.504968177937439	13	573.924584486054	22.50496817793744	14.68463755614637	15.530166466004667	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0
14	8.666181009705074	14	658.168041719771	11.333818990294926	15.717445772412443	16.659555448104967	5.8012429259295555	14	876.548411592804	14.198757074070445	20.932499381320692	19.41879815046	21.572658931306975	14	927.921363469636	41.572658931306975	22.15931614255847	23.85800974008946	0.9208259668021483	14	632.3285569767099	20.92082596680215	15.100383450190089	16.229805664258855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
15	5.790040518571104	15	697.83751193876	14.209959481428896	15.623227879225972	16.20674376558577	0.5649816328453738	15	930.8045045344439	19.435018367154626	20.838906817935314	19.9178606522765	1.2500890242943292	15	980.264864943481	18.74991097570567	21.946228319630173	24.107304820012267	3.7952869885545084	15	677.5667141336619	16.20471301144549	15.169404047768552	16.56994623427956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
16	9.358484689232476	16	779.796615029534	29.358484689232476	16.43118416216753	17.603786436605734	0.7600356070915808	16	984.51607179798	19.23996439290842	20.744851381169024	19.999792279507165	0.06326630385193965	16	1036.274816708401	20.06326630385194	21.835465848113806	22.43304027199705	6.460992458982208	16	715.3631101856699	13.539007541017792	15.07349837090086	16.509397202910055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
17	4.975664590615283	17	821.739551380733	15.024335409384717	16.35302589812404	17.631150310025518	14.396533821479153	17	1080.539728716276	34.39653382147915	21.50327818340848	22.0821333530199	1.0938568544368934	17	1089.054466323098	18.906143145563107	21.672725697972098	22.471097527445085	7.239863688026626	17	750.985157389929	12.760136311973374	14.944978256516	16.112100327551396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
18	0.3525981931204818	18	876.588548091605	19.647401806879518	16.526414103848015	18.02663565095896	1.6931914648840554	18	1131.6462358768079	18.306808535115945	21.3350429387615	22.413222785391476	19.312435757512354	18	1198.80168281282	39.312435757512354	22.60113149057948	24.539514735755105	12.532303853491584	18	841.804505647593	32.532303853491584	15.870626972146296	17.97067041308622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
19	19.120184538876416	19	985.7990632626351	39.120184538876416	17.656102625599434	20.47310787289583	8.245519244662447	19	1210.498310434824	28.245519244662447	21.68056675405655	21.180356100694205	20.420598772411928	19	1311.6425210524699	40.42059877241193	23.492104854671105	26.686186214357587	8.51356412523678	19	921.4048721638791	28.51356412523678	16.50277382980082	19.38543487835402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
20	0.09038794029755337	2	1041.380063595971	19.909612059702447	17.763412598651957	18.92186461000972	6.854124588633791	14	1247.197212624888	13.145875411366209	21.274152880595103	21.126295145000306	12.79482763237278	19	1403.194748192844	32.79482763237278	23.93509165360928	28.859176920986506	1.8409080196933694	8	972.0990039422351	18.15909198030663	16.58164612268205	19.430129100879007	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1
21	5.585868057785785	10	1112.807278590623	25.585868057785785	18.118978755885312	20.22946355386531	5.653381012883582	15	1287.248190630588	14.346618987116418	20.959264976346073	21.25776422881762	7.061459887179701	0	1439.3148393411338	12.938540112820299	23.435248401755235	28.861377464319368	4.661673921623404	3	1014.9184975777031	15.338326078376596	16.52513157521362	19.82802255023309	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0
22	7.327337258466388	12	1148.1851287440709	12.672662741533612	17.882182407435238	20.364103991385242	5.74256458106985	5	1327.0501978417678	14.25743541893015	20.667881082545378	19.177883822970696	6.555719338735999	5	1476.8467895204958	13.444280661264001	23.000858499994745	28.07087754909732	8.787174231884894	12	1046.220969513691	11.212825768115106	16.294161757513685	19.168576281470294	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0
23	3.944191971665667	17	1193.0075928231709	16.055808028334333	17.806083474972702	20.291813580345313	5.200322689537911	8	1368.3659636668078	14.799677310462089	20.423372592041908	19.03722085632659	5.409269426661968	16	1517.5792457043979	14.590730573338032	22.650436503050717	25.279339286614707	8.609828409700777	14	1078.018531869943	11.390171590299223	16.08982883387975	18.057096622706474	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0
24	8.577358949994029	0	1224.895799087771	11.422641050005971	17.550745777974033	20.300695786316417	6.0190198341540295	17	1407.3961999631279	13.98098016584597	20.165676894994068	19.015443165504145	6.173264279512955	9	1556.1788829240909	13.826735720487045	22.29748847174817	22.504746965532714	8.75685548219224	10	1109.405643648823	11.24314451780776	15.89596146123687	17.089328477807033	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0
25	8.187554129576124	14	1303.5860543661709	28.187554129576124	17.95985379149719	21.698455251131136	6.9505483806925366	1	1443.8259190670278	13.049451619307463	19.89197592285228	18.37688649071943	6.127510497030208	17	1594.906249453215	13.872489502969792	21.973450049872078	22.017004818259128	8.288676576347697	13	1188.3781990911268	28.288676576347697	16.372604350279595	18.297724834297252	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0
26	3.491528309958209	12	1349.6722045008707	16.50847169004179	17.906098898850694	20.41345395121207	6.957595380950444	16	1480.2359652952077	13.042404619049556	19.63828809678551	17.757130513333543	5.5652766620895555	15	1635.2031854382149	14.434723337910444	21.694237949429052	21.454150521664978	5.459391130773614	15	1228.970732184384	14.540608869226386	16.304752665796144	18.397884967118113	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0
27	3.515245528740298	1	1395.6921440664707	16.484754471259702	17.8553365978653	20.55949585739957	5.2583564421146285	11	1521.3897202276378	14.741643557885372	19.463407934681932	15.79164148697416	2.4185812381430445	12	1684.284646148399	17.581418761856956	21.547351549872907	21.321678083294362	8.14712038558185	3	1262.060021107968	11.85287961441815	16.1457571996755	18.307159297362592	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
28	3.5118765810388126	3	1441.7214886110708	16.488123418961187	17.808191315834126	20.243568018607736	4.961477300293733	15	1563.3722627643178	15.038522699706267	19.310825685200015	15.464812903433193	2.4836982012291315	4	1733.1843220033008	17.51630179877087	21.408349834317665	19.142064687420213	4.118095210394273	7	1306.397005312284	15.881904789605727	16.13665884070758	16.642119390974006	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
29	0.36618250240000094	14	1498.5770814302707	20.3661825024	17.893457688719653	18.368167814960096	6.972194280585073	1	1599.7415537310178	13.027805719414927	19.10139168634051	13.943041550908442	8.914819906654326	1	1764.1304497638907	11.085180093345674	21.064244176285268	16.208522819513593	0.12381917682148824	2	1362.5760005142438	20.12381917682149	16.269564185244707	15.803144896132476	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
30	6.360746603134325	14	1536.6533304965208	13.639253396865675	17.756225292208235	17.74113194867642	2.2763431175223907	7	1649.2200958612677	17.72365688247761	19.056948628151385	14.40081969801958	5.122055325213614	8	1805.6647119810027	14.877944674786386	20.86468612784982	14.416834523754948	1.5792504165253725	7	1414.0005931014439	18.420749583474628	16.338957262606964	15.829310656449275	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0	0	0	0	0
31	3.5871944042985078	16	1582.4724127845207	16.412805595701492	17.7142434266924	16.82382570246799	7.993071249785071	18	1727.3674197669177	27.99307124978507	19.336202460077438	15.765464924286444	5.021300832102927	5	1847.4802471580488	14.978699167897073	20.680749035351294	14.620850429262626	1.8905281798579168	1	1464.556201932674	18.109471820142083	16.394285842529936	16.106425230625824	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0
32	5.015975844137314	18	1624.3028135529707	14.984024155862686	17.63150950939453	17.054961843900898	6.919031984745075	11	1763.8851221428376	13.080968015254925	19.146649901143423	15.647818183918924	6.301848834299223	9	1885.7209191622967	13.698151165700777	20.4691551605134	14.646237479706304	0.28317199894626555	5	1521.180057096399	20.283171998946266	16.512130877572854	17.01345985370894	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0
33	7.627238324231403	4	1658.8434398978247	12.372761675768597	17.476840455464355	16.686657208644323	7.170875900179105	1	1799.6997602548377	12.829124099820895	18.960840318751583	15.450762862854805	13.24181733776441	12	1978.5209925635556	33.24181733776441	20.844821695138428	16.511346156148942	5.072070829412542	16	1562.853859364289	14.927929170587458	16.465536709720343	17.36723561173776	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0
34	6.88452711245027	5	1695.4574683755677	13.11547288754973	17.352229953523935	16.8559403923987	6.0791955830447755	18	1838.5620059188377	13.920804416955225	18.81683929298597	15.444745287965734	1.6671106584878785	12	2029.7003086419436	18.33288934151212	20.77305219932053	16.96196151825145	11.460491732831514	12	1650.6810654517772	31.460491732831514	16.89396399609495	19.388970333240138	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0
35	8.33772030903594	14	1728.0146658461756	11.66227969096406	17.19417577956394	15.20341294853749	5.816620489552243	18	1878.1572737188378	14.183379510447757	18.688132076804354	15.558138077079764	1.5879571095056733	7	2081.1005950445738	18.412042890494327	20.707468607408696	17.415916857003904	8.649832773407045	10	1682.3669489593492	11.350167226592955	16.739969641386562	17.695119398264666	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0
36	5.118053950386388	18	1769.5600985680137	14.881946049613612	17.131683084159874	15.040760384494675	7.4403099150597	18	1954.7614722317128	27.4403099150597	18.924677423784228	16.99792860668078	17.970518740394034	7	2187.1016265281737	37.970518740394034	21.17403752992181	19.76949639725226	8.745214143185674	12	1713.7865594762893	11.254785856814326	16.591721430992717	17.36653709702346	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	0
37	8.319621285176115	14	1848.6190413224638	28.319621285176115	17.42610251050241	16.224247065886313	0.7957775099701436	12	2012.8163511137127	20.795777509970144	18.97391689973649	17.603342001889253	14.141061499652302	17	2282.41208988137	34.1410614996523	21.515275002809457	21.425460671031797	7.546106148728363	12	1748.5536798110893	12.453893851271637	16.482831231526376	17.42663852070881	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	0	0
38	7.615932714860181	14	1883.1912291601457	12.38406728513982	17.296819556005932	15.813841452504182	0.48899711779104393	18	2067.2845674932128	19.511002882208956	18.9876883351845	18.05059002013952	6.82211144757218	15	2319.200362090231	13.17788855242782	21.301495863056083	20.991619346397492	7.177379263406804	7	1784.3501627007454	12.822620736593196	16.38897968037424	17.120710115407554	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0
39	5.106139318829852	7	1924.7699235617456	14.893860681170148	17.23674558413504	15.266609270381192	1.911794604059697	18	2128.454994096213	21.911794604059697	19.06079099190638	18.938988908604	7.424662833334082	12	2395.760879166622	27.424662833334082	21.45457503731303	22.625567620396332	12.894503620346747	19	1876.1806519742133	32.89450362034675	16.801617778873556	18.397778559760077	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1
40	1.9196523159970198	14	1975.2442275129206	18.08034768400298	17.257321245107427	15.710718699094922	0.6480508325223902	18	2182.479185522088	19.35194916747761	19.06789241082275	19.101818137104	12.478765081695997	19	2486.43076501969	32.478765081696	21.723457721322372	24.385649661087292	7.619094417246567	11	1910.7440133927332	12.380905582753433	16.6937955301877	17.79379415968796	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1
41	1.9603876207656121	14	2025.6048120716166	18.039612379234388	17.275947224491404	15.873399377448214	0.4825517334244793	18	2236.965395266278	19.51744826657552	19.078596121674007	18.254255838783045	4.20812508359403	17	2530.5164158279904	15.79187491640597	21.582229559300554	24.46696723593818	8.58162934768382	12	1942.6202981304493	11.41837065231618	16.56819017595266	17.12468404290537	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0
42	1.328370421528355	14	2085.146512831717	21.328370421528355	17.370189624422494	16.507834004014782	4.967386001385076	9	2278.931442679078	15.032613998614924	18.984503514161005	18.44942043711904	6.026842043188058	13	2569.5248151240903	13.973157956811942	21.40527440575431	24.4944679150493	8.652966831977313	10	1974.2974323911794	11.347033168022687	16.44676791995429	16.23107015981301	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0
43	7.136285040170987	11	2121.0577170945726	12.863714959829013	17.267769745681736	16.556929332420825	6.834919577754031	3	2315.6839588578478	13.16508042224597	18.852243898435663	18.48301606936155	6.4116289230932555	8	2607.4590177137884	13.588371076906745	21.22761751191686	22.529123288963532	7.172147465466031	5	2010.1085207167534	12.82785253453397	16.364519843012918	16.021062496207662	0	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0
44	7.425759808382088	10	2156.1608042961725	12.574240191617912	17.163469088924764	16.50280606282764	9.397238665399396	18	2397.7512501320875	29.397238665399396	19.086577115479304	20.030659494205967	13.926567737462932	17	2702.1706859808723	33.92656773746293	21.509816405817887	24.088491128558616	1.1894172635930715	14	2069.2623105776174	21.18941726359307	16.471739785692478	14.993955049283821	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	0
45	7.667239404897913	14	2233.3985143015125	27.667239404897913	17.391811921880702	18.103302034221027	5.638528485425676	18	2437.8436914436074	14.361471514574324	18.983857428503107	20.048468694618627	4.927471787380778	7	2744.248160574434	15.072528212619222	21.369875358139655	23.75453966077111	6.948174555522385	13	2105.6986566101173	13.051825444477615	16.397393821753024	15.164120871072289	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0
46	8.577955988331347	11	2265.2850538340876	11.422044011668653	17.26479558336555	17.757311830426527	5.786275227529556	18	2477.5236731000873	14.213724772470444	18.8823652443322	18.725810180359698	7.4929341129131934	2	2779.163719509218	12.507065887086807	21.181304943861935	21.208194375440385	0.3068576514925354	17	2160.6753456663673	19.693142348507465	16.467516130832905	16.0079565202416	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
47	9.36849973740059	14	2347.2721156009975	29.36849973740059	17.516956086574613	17.862199675648974	0.6686487306603013	17	2531.4903620603272	19.3313512693397	18.89171911985319	18.579367556296653	10.05858545447737	18	2863.077270569634	30.05858545447737	21.366248287833088	20.79994677092289	1.5410955901014916	7	2212.2064538106674	18.45890440989851	16.50900338664677	16.60845757610429	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0
48	5.534051862323583	0	2387.6562208186774	14.465948137676417	17.45469061822975	18.070387760902637	5.660044905289558	18	2571.5227366997274	14.339955094710442	18.79882597648293	18.062262777546803	5.130482337345434	2	2904.588007377878	14.869517662654566	21.23366194854373	20.969109681945564	0.9918692969253691	13	2270.8087555979173	20.99186929692537	16.600490446040215	17.425382432137503	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
49	11.141969884472836	14	2474.5942200794975	31.141969884472836	17.72843620355461	19.695198681232906	5.61642232985314	18	2611.6768910288874	14.38357767014686	18.71052101035621	17.309441084155516	0.5152726641483056	2	2958.9828711904643	19.484727335851694	21.198683256289886	20.175116132197324	16.548199913808958	15	2372.839147023967	36.54819991380896	16.99944463539559	17.790752061483722	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0
50	9.134503367751634	14	2555.9280419811375	29.134503367751634	17.952084579323184	20.80061424960777	6.949142037640598	1	2648.1105361738073	13.050857962359402	18.59954722510137	16.679331963643698	6.105397631687762	5	2997.7719694686693	13.894602368312238	21.0554659839766	18.31669986085895	7.066792894686566	13	2408.9443501929672	12.933207105313434	16.91971448774692	17.845982213739724	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0
51	11.250743192885974	14	2643.1697000612776	31.250743192885974	18.20782801419939	22.12172733097293	7.852163277631043	18	2725.8644919905273	27.852163277631043	18.77748214918848	17.512803464749247	8.064928475162985	11	3031.0907108088395	11.935071524837015	20.8800737828393	17.93101952170205	6.862855027176119	5	2445.618879908767	13.137144972823881	16.84697276630609	18.017859645790498	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0
52	1.4487070653683567	9	2694.958726170458	18.551292934631643	18.214308484396224	21.84401958228326	6.869219490388058	2	2762.5212542465274	13.130780509611942	18.67094060881911	17.322620115848956	1.7103007578244807	2	3082.1494545265796	18.28969924217552	20.831198791506022	18.36267365023841	5.048265408489559	13	2515.545287507467	25.04826540848956	17.001714136913325	19.387982869837185	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0
53	8.586192799430208	14	2774.7618477355336	28.586192799430208	18.406380416156114	23.416267366243375	1.6570754855259722	18	2813.7285851827673	18.342924514474028	18.66486623670161	17.840404525071758	2.1226346680797654	2	3132.0570994115237	17.877365331920235	20.77649817188406	18.791573075739755	5.160187144811939	16	2556.973098394867	14.839812855188061	16.961678927992487	19.589178901902592	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0
54	8.2039799764068	14	2853.497958503003	28.2039799764068	18.584518589978853	24.979241344722265	5.612224917261614	18	2853.8944572887453	14.387775082738386	18.587100942993185	16.339458166805656	0.6620052107250096	2	3189.738530624798	20.66200521072501	20.774416481681172	17.465116823065962	8.505583998567165	13	2589.061676398867	11.494416001432835	16.862274147509584	18.619678775686566	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
55	8.738186273322032	14	2884.937188489979	11.261813726677968	18.453756003134195	23.338698776900273	6.844025802161669	12	2890.6215519243774	13.155974197838331	18.490116536829706	16.218908435132057	17.544392861378384	13	3294.5499606961457	37.544392861378384	21.073880345604334	19.712303287941882	8.598235827773136	13	2620.891601379667	11.401764172226864	16.764765040808108	18.454672648461493	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0
56	6.337500191245731	14	2923.0783337894177	13.66249980875427	18.369698876917003	23.56274435660883	9.547921030826028	18	2973.1094981354336	29.54792103082603	18.68411310689982	17.752328060967617	4.604302955216005	2	3337.529614946168	15.395697044783995	20.97426309471275	20.0011664037116	8.620823654636535	13	2652.65846867714	11.379176345363465	16.670281028607324	17.623276048147094	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0
57	8.522885126449193	14	2955.1186128114136	11.477114873550807	18.250861221686552	21.773605870223854	5.06950718105027	9	3014.7904572550015	14.93049281894973	18.619395515728264	17.31224221592862	5.062899810368	10	3379.2290196422236	14.937100189632	20.87017407910791	18.489017877227063	4.0402983525647755	4	2697.21263577623	15.959701647435224	16.658029659966427	17.373355771900766	0	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0
58	8.911042265207403	14	2986.0752864877095	11.088957734792597	18.129473026993434	21.435906829935472	14.296249483413732	18	3110.5341537295317	34.29624948341373	18.88510490501107	19.307871654798944	3.167145734863997	11	3426.2207377990617	16.832854265136003	20.801744929718552	18.685351537475206	8.310153761986149	14	2729.8467898573517	11.689846238013851	16.573823161289265	16.443153466009612	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0
59	0.6359676941755161	14	3043.6840296339496	20.635967694175516	18.171247938113133	20.38530661090574	4.985834122458389	18	3152.4487001376688	15.014165877541611	18.820589254553244	19.370930475538422	5.030176706684179	2	3468.011494492902	14.969823293315821	20.704546235778505	18.23386113322162	4.401972029067339	7	2773.3912846095386	15.59802797093266	16.557559908116655	14.348136271721984	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0
60	2.8287933533558203	14	3107.4144110787347	22.82879335335582	18.247601141641702	19.75473560946616	0.24133271425910863	18	3207.6083129770286	19.75866728574089	18.835967582933367	20.041711407876573	6.732546981267346	2	3505.049800836864	13.267453018732654	20.582626674843326	18.171146198263664	5.997290862061734	2	2812.4821809529494	14.002709137938266	16.515677108605534	14.455086474984466	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
61	1.5896290490286589	14	3158.8100299835296	18.41037095097134	18.25022646114702	18.470698385274698	1.2613468990357042	3	3259.9203862172208	18.738653100964296	18.83439799451451	19.130360390209898	14.44776383612514	14	3601.2164748793803	34.44776383612514	20.806257919380133	20.422415429392476	6.9732681106401095	15	2887.7825544284865	26.97326811064011	16.684347931218994	15.83869878876609	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0
62	2.467195132196533	14	3207.7557769061477	17.532804867803467	18.238838816808233	18.36884957859188	1.4430522115505724	12	3311.7251987933087	18.556947788449428	18.82999402298967	19.672977118093648	4.889959953488715	2	3643.398670009224	15.110040046511285	20.715841762667928	20.104449509826054	11.611908228729913	4	2976.0324649003574	31.611908228729913	16.921293332766783	16.495063070790124	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0
63	2.0829535286089573	14	3257.774198305448	17.917046471391043	18.23381081141109	17.301934945787966	15.155036816657443	18	3409.8663432398107	35.15503681665744	19.08507281664073	21.354188348311986	6.59781390212537	2	3680.813106199124	13.40218609787463	20.601565892905533	19.656931586421493	18.152803775392	4	3082.5423754399935	38.152803775392	17.253035683432802	18.82636216281052	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0
